#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.237943235780941897e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.308049093931117390e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.383429575706598413e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.460952635854617299e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.537552978835610773e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.612453419707346214e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.686135297649129683e+01
6.348258727451623340e-01	1.500000000000000000e+01	1.759023683141582950e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.830937167623210016e+01
7.261580365735638143e-01	1.800000000000000000e+01	1.901143847018875732e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.968662044020614488e+01
7.946474973542854148e-01	2.000000000000000000e+01	2.032565494979430554e+01
8.221720589961076797e-01	2.200000000000000000e+01	2.092259658493897234e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.147594949206276382e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.198896993903971619e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.246775659713892992e+01
9.000000000000000222e-01	2.700000000000000000e+01	2.291961251733793858e+01
9.134035676639934431e-01	2.800000000000000000e+01	2.335152742407041160e+01
9.250105790667544348e-01	2.900000000000000000e+01	2.376896835417713660e+01
9.350618368423788684e-01	3.000000000000000000e+01	2.417590055089349477e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.457449393783768699e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.496575391680113398e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.534960374319385323e+01
9.634825872745161890e-01	3.200000000000000000e+01	2.572534813890207062e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.609189481630800600e+01
9.726158036573563370e-01	3.300000000000000000e+01	2.644800652149431741e+01
9.762862629433834982e-01	3.300000000000000000e+01	2.679232995328899847e+01
9.794647497354285193e-01	3.300000000000000000e+01	2.712360338383582814e+01
9.822172058996108124e-01	3.300000000000000000e+01	2.744060232512146769e+01
9.846007347394051257e-01	3.300000000000000000e+01	2.774222950537843957e+01
9.866647856783667958e-01	3.300000000000000000e+01	2.802728640641799984e+01
9.884521801531054308e-01	3.300000000000000000e+01	2.829451514087587327e+01
9.899999999999999911e-01	3.200000000000000000e+01	2.854276468622038720e+01
9.913403567663993110e-01	3.100000000000000000e+01	2.877027114690988441e+01
9.925010579066754213e-01	3.000000000000000000e+01	2.897547217300027000e+01
9.935061836842379313e-01	2.900000000000000000e+01	2.915619110959383065e+01
9.943765867480964804e-01	2.800000000000000000e+01	2.930999924878522478e+01
9.951303247483413994e-01	2.700000000000000000e+01	2.943426082175719571e+01
9.957830349657141866e-01	2.600000000000000000e+01	2.952617472451471414e+01
9.963482587274515856e-01	2.400000000000000000e+01	2.958301840057331589e+01
9.968377223398315889e-01	2.300000000000000000e+01	2.960180648723563124e+01
9.972615803657356448e-01	2.200000000000000000e+01	2.958019293374165670e+01
9.976286262943383498e-01	2.000000000000000000e+01	2.951610811302369797e+01
9.979464749735428297e-01	1.900000000000000000e+01	2.940810651746358673e+01
9.982217205899610590e-01	1.800000000000000000e+01	2.925544211391530780e+01
9.984600734739405015e-01	1.600000000000000000e+01	2.905845434257099313e+01
9.986664785678366352e-01	1.500000000000000000e+01	2.881830467945606244e+01
9.988452180153105653e-01	1.400000000000000000e+01	2.853724388267810852e+01
9.989999999999999991e-01	1.300000000000000000e+01	2.821866647639266645e+01
9.991340356766399422e-01	1.200000000000000000e+01	2.786716127277092525e+01
9.992501057906675310e-01	1.100000000000000000e+01	2.748798468481933810e+01
9.993506183684237598e-01	1.000000000000000000e+01	2.708716698703153014e+01
9.994376586748096036e-01	9.000000000000000000e+00	2.667084989239972259e+01
9.995130324748341399e-01	9.000000000000000000e+00	2.624507772931520933e+01
9.995783034965713965e-01	8.000000000000000000e+00	2.581528400414228130e+01
9.996348258727452141e-01	7.000000000000000000e+00	2.538611322270965331e+01
9.996837722339831922e-01	7.000000000000000000e+00	2.496114149313818942e+01
9.997261580365736089e-01	6.000000000000000000e+00	2.454246978704823334e+01
9.997628626294338128e-01	6.000000000000000000e+00	2.413172765402293152e+01
9.997946474973542497e-01	5.000000000000000000e+00	2.372894925794328458e+01
9.998221720589961503e-01	5.000000000000000000e+00	2.333308401516507757e+01
9.998460073473940390e-01	5.000000000000000000e+00	2.294240672035702033e+01
9.998666478567836968e-01	4.000000000000000000e+00	2.255484016588086504e+01
9.998845218015310898e-01	4.000000000000000000e+00	2.216775228515079732e+01
9.999000000000000110e-01	4.000000000000000000e+00	2.177468387556369933e+01
