#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.252153079958672066e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.314978275444773459e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.384664636109093649e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.460123773661228697e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.536040913307036959e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.609478654347644522e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.680565366531657290e+01
6.348258727451623340e-01	1.500000000000000000e+01	1.750407265509437238e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.819835683339775301e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.889042636385486773e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.957691526059137033e+01
7.946474973542854148e-01	2.000000000000000000e+01	2.025105418617100028e+01
8.221720589961076797e-01	2.200000000000000000e+01	2.090450955553937362e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.152922516708173362e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.211853886987343998e+01
8.845218015310541970e-01	2.600000000000000000e+01	2.266863725108542482e+01
9.000000000000000222e-01	2.700000000000000000e+01	2.317869211548469721e+01
9.134035676639934431e-01	2.800000000000000000e+01	2.365055617917323616e+01
9.250105790667544348e-01	2.900000000000000000e+01	2.408808552209805853e+01
9.350618368423788684e-01	3.000000000000000000e+01	2.449638358764051915e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.488071344978779820e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.524590629318277379e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.559623397158517832e+01
9.634825872745161890e-01	3.200000000000000000e+01	2.593494687084982786e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.626439930617579677e+01
9.726158036573563370e-01	3.300000000000000000e+01	2.658601622729837999e+01
9.762862629433834982e-01	3.300000000000000000e+01	2.690035388394885985e+01
9.794647497354285193e-01	3.400000000000000000e+01	2.720735468962413250e+01
9.822172058996108124e-01	3.400000000000000000e+01	2.750630016334799777e+01
9.846007347394051257e-01	3.400000000000000000e+01	2.779581992928818934e+01
9.866647856783667958e-01	3.300000000000000000e+01	2.807410559827400220e+01
9.884521801531054308e-01	3.300000000000000000e+01	2.833888726492416765e+01
9.899999999999999911e-01	3.200000000000000000e+01	2.858754465540960155e+01
9.913403567663993110e-01	3.200000000000000000e+01	2.881696114655805729e+01
9.925010579066754213e-01	3.100000000000000000e+01	2.902384483727593789e+01
9.935061836842379313e-01	3.000000000000000000e+01	2.920471703366803240e+01
9.943765867480964804e-01	2.900000000000000000e+01	2.935613384291438877e+01
9.951303247483413994e-01	2.700000000000000000e+01	2.947503010155426040e+01
9.957830349657141866e-01	2.600000000000000000e+01	2.955892137009570320e+01
9.963482587274515856e-01	2.400000000000000000e+01	2.960597487513140891e+01
9.968377223398315889e-01	2.300000000000000000e+01	2.961549020496411799e+01
9.972615803657356448e-01	2.200000000000000000e+01	2.958772413144433955e+01
9.976286262943383498e-01	2.000000000000000000e+01	2.952376596058771696e+01
9.979464749735428297e-01	1.900000000000000000e+01	2.942537911480163970e+01
9.982217205899610590e-01	1.700000000000000000e+01	2.929476491788599191e+01
9.984600734739405015e-01	1.600000000000000000e+01	2.913455032467457784e+01
9.986664785678366352e-01	1.500000000000000000e+01	2.894696198926087760e+01
9.988452180153105653e-01	1.400000000000000000e+01	2.873428233882321337e+01
9.989999999999999991e-01	1.300000000000000000e+01	2.849838336569455421e+01
9.991340356766399422e-01	1.200000000000000000e+01	2.824076230299709778e+01
9.992501057906675310e-01	1.100000000000000000e+01	2.796250196009872369e+01
9.993506183684237598e-01	1.000000000000000000e+01	2.766419259869185510e+01
9.994376586748096036e-01	1.000000000000000000e+01	2.734600022799669716e+01
9.995130324748341399e-01	9.000000000000000000e+00	2.700777405917786567e+01
9.995783034965713965e-01	8.000000000000000000e+00	2.664891371945700627e+01
9.996348258727452141e-01	8.000000000000000000e+00	2.626864370721197872e+01
9.996837722339831922e-01	7.000000000000000000e+00	2.586599390868958892e+01
9.997261580365736089e-01	6.000000000000000000e+00	2.543946614317723842e+01
9.997628626294338128e-01	6.000000000000000000e+00	2.498819789065620256e+01
9.997946474973542497e-01	5.000000000000000000e+00	2.451049259564042160e+01
9.998221720589961503e-01	5.000000000000000000e+00	2.400469864481642901e+01
9.998460073473940390e-01	5.000000000000000000e+00	2.346923895404115612e+01
9.998666478567836968e-01	4.000000000000000000e+00	2.290254557792103185e+01
9.998845218015310898e-01	4.000000000000000000e+00	2.230032559156818195e+01
9.999000000000000110e-01	4.000000000000000000e+00	2.165922740542132630e+01
