#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.236126553266283246e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.306794274596846961e+01
2.501057906675441256e-01	9.000000000000000000e+00	1.388043668115265739e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.468111578381445526e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.541968848554988725e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.611713441080770082e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.680018829171440586e+01
6.348258727451623340e-01	1.500000000000000000e+01	1.748396920041764702e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.817431045682171487e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.887066172419072174e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.956803577009918271e+01
7.946474973542854148e-01	2.000000000000000000e+01	2.025781402369659645e+01
8.221720589961076797e-01	2.200000000000000000e+01	2.092928865898709745e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.157149916492736352e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.217507825207332672e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.273401495969183372e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.324619992648788980e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.371378510208424828e+01
9.250105790667544348e-01	2.800000000000000000e+01	2.414155530322764065e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.453624313193332540e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.490465596559351624e+01
9.513032474834136609e-01	3.000000000000000000e+01	2.525291113725097603e+01
9.578303496571417552e-01	3.100000000000000000e+01	2.558606786949601641e+01
9.634825872745161890e-01	3.100000000000000000e+01	2.590752390212632861e+01
9.683772233983162225e-01	3.100000000000000000e+01	2.621936570598414562e+01
9.726158036573563370e-01	3.100000000000000000e+01	2.652245513576013991e+01
9.762862629433834982e-01	3.000000000000000000e+01	2.681651201398735651e+01
9.794647497354285193e-01	3.000000000000000000e+01	2.710017605772822691e+01
9.822172058996108124e-01	2.900000000000000000e+01	2.737141595264066396e+01
9.846007347394051257e-01	2.900000000000000000e+01	2.762749909672064774e+01
9.866647856783667958e-01	2.800000000000000000e+01	2.786528685156450535e+01
9.884521801531054308e-01	2.700000000000000000e+01	2.808138774560922002e+01
9.899999999999999911e-01	2.600000000000000000e+01	2.827240223189343737e+01
9.913403567663993110e-01	2.400000000000000000e+01	2.843509113197746885e+01
9.925010579066754213e-01	2.300000000000000000e+01	2.856699599426666936e+01
9.935061836842379313e-01	2.200000000000000000e+01	2.866618270319744610e+01
9.943765867480964804e-01	2.100000000000000000e+01	2.873180707450340776e+01
9.951303247483413994e-01	2.000000000000000000e+01	2.876377223188637799e+01
9.957830349657141866e-01	1.800000000000000000e+01	2.876283684487827230e+01
9.963482587274515856e-01	1.700000000000000000e+01	2.873026562768933445e+01
9.968377223398315889e-01	1.600000000000000000e+01	2.866781471615598065e+01
9.972615803657356448e-01	1.500000000000000000e+01	2.857738843463620171e+01
9.976286262943383498e-01	1.400000000000000000e+01	2.846089048943960975e+01
9.979464749735428297e-01	1.300000000000000000e+01	2.832018433910315025e+01
9.982217205899610590e-01	1.200000000000000000e+01	2.815688305779637091e+01
9.984600734739405015e-01	1.100000000000000000e+01	2.797245613813889165e+01
9.986664785678366352e-01	1.100000000000000000e+01	2.776777000307101417e+01
9.988452180153105653e-01	1.000000000000000000e+01	2.754363394566985335e+01
9.989999999999999991e-01	9.000000000000000000e+00	2.730020760968093185e+01
9.991340356766399422e-01	9.000000000000000000e+00	2.703734912193228013e+01
9.992501057906675310e-01	8.000000000000000000e+00	2.675461135854043704e+01
9.993506183684237598e-01	7.000000000000000000e+00	2.645091519228513732e+01
9.994376586748096036e-01	7.000000000000000000e+00	2.612496615163570013e+01
9.995130324748341399e-01	6.000000000000000000e+00	2.577513537367773466e+01
9.995783034965713965e-01	6.000000000000000000e+00	2.539937351970468882e+01
9.996348258727452141e-01	6.000000000000000000e+00	2.499558855128867663e+01
9.996837722339831922e-01	5.000000000000000000e+00	2.456139219266114893e+01
9.997261580365736089e-01	5.000000000000000000e+00	2.409448527785765748e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.359234406890372426e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.305278067506581152e+01
9.998221720589961503e-01	4.000000000000000000e+00	2.247320848502646840e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.185121921290813063e+01
9.998666478567836968e-01	3.000000000000000000e+00	2.118388210362066815e+01
9.998845218015310898e-01	3.000000000000000000e+00	2.046781845912283515e+01
9.999000000000000110e-01	3.000000000000000000e+00	1.969847781339348103e+01
