#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.157492686066098031e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.257397051900692553e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.362562108782350379e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.456319924447213587e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.528685647990480412e+01
5.130324748341368313e-01	1.100000000000000000e+01	1.587227586651450473e+01
5.783034965714177744e-01	1.200000000000000000e+01	1.640408614652073638e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.693503672257925885e+01
6.837722339831620033e-01	1.500000000000000000e+01	1.748992601404895098e+01
7.261580365735638143e-01	1.600000000000000000e+01	1.807559745388857664e+01
7.628626294338345382e-01	1.700000000000000000e+01	1.868886934592867988e+01
7.946474973542854148e-01	1.800000000000000000e+01	1.932137897252097147e+01
8.221720589961076797e-01	1.900000000000000000e+01	1.996210059158892491e+01
8.460073473940508126e-01	2.000000000000000000e+01	2.059898441630981125e+01
8.666478567836676250e-01	2.000000000000000000e+01	2.121984940932910746e+01
8.845218015310541970e-01	2.100000000000000000e+01	2.181363531351181706e+01
9.000000000000000222e-01	2.200000000000000000e+01	2.237141498357011926e+01
9.134035676639934431e-01	2.200000000000000000e+01	2.288788295366673253e+01
9.250105790667544348e-01	2.200000000000000000e+01	2.336179661111053818e+01
9.350618368423788684e-01	2.200000000000000000e+01	2.379546591488483998e+01
9.437658674809651371e-01	2.200000000000000000e+01	2.419376101853222849e+01
9.513032474834136609e-01	2.200000000000000000e+01	2.456286850205021466e+01
9.578303496571417552e-01	2.200000000000000000e+01	2.490843253644351307e+01
9.634825872745161890e-01	2.200000000000000000e+01	2.523547929489737029e+01
9.683772233983162225e-01	2.200000000000000000e+01	2.554722001201507808e+01
9.726158036573563370e-01	2.100000000000000000e+01	2.584563608683367875e+01
9.762862629433834982e-01	2.100000000000000000e+01	2.613131504891673274e+01
9.794647497354285193e-01	2.000000000000000000e+01	2.640373042742542609e+01
9.822172058996108124e-01	2.000000000000000000e+01	2.666159757286816046e+01
9.846007347394051257e-01	1.900000000000000000e+01	2.690304801966972192e+01
9.866647856783667958e-01	1.800000000000000000e+01	2.712596875320939205e+01
9.884521801531054308e-01	1.800000000000000000e+01	2.732807357861296893e+01
9.899999999999999911e-01	1.700000000000000000e+01	2.750728415374188529e+01
9.913403567663993110e-01	1.600000000000000000e+01	2.766147164656377555e+01
9.925010579066754213e-01	1.600000000000000000e+01	2.778883574092840547e+01
9.935061836842379313e-01	1.500000000000000000e+01	2.788799395635147960e+01
9.943765867480964804e-01	1.400000000000000000e+01	2.795771451244260675e+01
9.951303247483413994e-01	1.300000000000000000e+01	2.799722859661620689e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.800615368284361395e+01
9.963482587274515856e-01	1.200000000000000000e+01	2.798423266232972395e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.793153518862695606e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.784832344488977185e+01
9.976286262943383498e-01	1.000000000000000000e+01	2.773514082894079635e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.759243885517609485e+01
9.982217205899610590e-01	9.000000000000000000e+00	2.742082834205486108e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.722085900468961484e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.699310809779399989e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.673805690349815478e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.645610696943787943e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.614758632505538571e+01
9.992501057906675310e-01	6.000000000000000000e+00	2.581276604738813774e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.545177274522181676e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.506468369500264259e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.465157999986160320e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.421236440949002144e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.374703001609528386e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.325566186368991595e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.273808657650376830e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.219437376539211826e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.162450249097790334e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.102833348006701897e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.040566268798279737e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.975606185366736867e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.907891321211555891e+01
9.999000000000000110e-01	3.000000000000000000e+00	1.837279970582419963e+01
