#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.197327721860207106e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.273344162854838757e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.351827304807536656e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.427947480236353073e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.499839749193641225e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.569870371380565643e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.640109697347185502e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.711366577065147965e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.783512229091371992e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.855849074202506088e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.927355473848298928e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.996908525014637448e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.063433961958497775e+01
8.460073473940508126e-01	2.200000000000000000e+01	2.126056818312187957e+01
8.666478567836676250e-01	2.300000000000000000e+01	2.184266765618077955e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.237946105170281896e+01
9.000000000000000222e-01	2.500000000000000000e+01	2.287379900900311469e+01
9.134035676639934431e-01	2.600000000000000000e+01	2.333128147768353244e+01
9.250105790667544348e-01	2.700000000000000000e+01	2.375870209622519269e+01
9.350618368423788684e-01	2.700000000000000000e+01	2.416266966146562112e+01
9.437658674809651371e-01	2.800000000000000000e+01	2.454831445044627714e+01
9.513032474834136609e-01	2.800000000000000000e+01	2.491906835391623076e+01
9.578303496571417552e-01	2.800000000000000000e+01	2.527648261414939412e+01
9.634825872745161890e-01	2.800000000000000000e+01	2.562086775661527582e+01
9.683772233983162225e-01	2.700000000000000000e+01	2.595129444599057678e+01
9.726158036573563370e-01	2.700000000000000000e+01	2.626615619641493993e+01
9.762862629433834982e-01	2.600000000000000000e+01	2.656347915987576158e+01
9.794647497354285193e-01	2.600000000000000000e+01	2.684143527438616417e+01
9.822172058996108124e-01	2.500000000000000000e+01	2.709828819286494550e+01
9.846007347394051257e-01	2.400000000000000000e+01	2.733264188023672858e+01
9.866647856783667958e-01	2.300000000000000000e+01	2.754356191677801746e+01
9.884521801531054308e-01	2.200000000000000000e+01	2.773054861712935804e+01
9.899999999999999911e-01	2.100000000000000000e+01	2.789329910304923388e+01
9.913403567663993110e-01	2.000000000000000000e+01	2.803181940596452648e+01
9.925010579066754213e-01	1.900000000000000000e+01	2.814646875603445153e+01
9.935061836842379313e-01	1.800000000000000000e+01	2.823723701535853081e+01
9.943765867480964804e-01	1.700000000000000000e+01	2.830436484761561644e+01
9.951303247483413994e-01	1.600000000000000000e+01	2.834767175868126898e+01
9.957830349657141866e-01	1.500000000000000000e+01	2.836683539767244966e+01
9.963482587274515856e-01	1.400000000000000000e+01	2.836122943226357407e+01
9.968377223398315889e-01	1.400000000000000000e+01	2.832995964587745874e+01
9.972615803657356448e-01	1.300000000000000000e+01	2.827182022534897143e+01
9.976286262943383498e-01	1.200000000000000000e+01	2.818547935677720773e+01
9.979464749735428297e-01	1.100000000000000000e+01	2.806955992724064686e+01
9.982217205899610590e-01	1.100000000000000000e+01	2.792274340848594960e+01
9.984600734739405015e-01	1.000000000000000000e+01	2.774377680088759845e+01
9.986664785678366352e-01	9.000000000000000000e+00	2.753184064977627798e+01
9.988452180153105653e-01	9.000000000000000000e+00	2.728643842399769071e+01
9.989999999999999991e-01	8.000000000000000000e+00	2.700737127748832478e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.669480888617522751e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.634940618094277198e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.597192429291485638e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.556330182746903290e+01
9.995130324748341399e-01	6.000000000000000000e+00	2.512459762275202024e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.465693675219296210e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.416126982793781508e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.363873388863279246e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.309007311617141056e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.251629252769121337e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.191793287532707879e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.129557125477857582e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.064933691787448211e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.997916059757274709e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.928450651392719450e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.856421661621784480e+01
