#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.160303648558683420e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.261147830636724088e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.367543641476026473e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.462901171291346358e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.535415466876390056e+01
5.130324748341368313e-01	1.100000000000000000e+01	1.592771235845690470e+01
5.783034965714177744e-01	1.200000000000000000e+01	1.644190171729785988e+01
6.348258727451623340e-01	1.300000000000000000e+01	1.695493245506832380e+01
6.837722339831620033e-01	1.400000000000000000e+01	1.749449273563603313e+01
7.261580365735638143e-01	1.500000000000000000e+01	1.806847156970631119e+01
7.628626294338345382e-01	1.600000000000000000e+01	1.867351626965054123e+01
7.946474973542854148e-01	1.700000000000000000e+01	1.930081384256806487e+01
8.221720589961076797e-01	1.800000000000000000e+01	1.993861658497363720e+01
8.460073473940508126e-01	1.900000000000000000e+01	2.057414134992578170e+01
8.666478567836676250e-01	2.000000000000000000e+01	2.119468114346400256e+01
8.845218015310541970e-01	2.100000000000000000e+01	2.178861650665405492e+01
9.000000000000000222e-01	2.100000000000000000e+01	2.234691231540293899e+01
9.134035676639934431e-01	2.200000000000000000e+01	2.286410604618517084e+01
9.250105790667544348e-01	2.200000000000000000e+01	2.333893735387809087e+01
9.350618368423788684e-01	2.200000000000000000e+01	2.377364352835365935e+01
9.437658674809651371e-01	2.200000000000000000e+01	2.417311910003721209e+01
9.513032474834136609e-01	2.200000000000000000e+01	2.454342241224430765e+01
9.578303496571417552e-01	2.200000000000000000e+01	2.489028102994559077e+01
9.634825872745161890e-01	2.200000000000000000e+01	2.521863325638868858e+01
9.683772233983162225e-01	2.100000000000000000e+01	2.553175713546059100e+01
9.726158036573563370e-01	2.100000000000000000e+01	2.583160280790336571e+01
9.762862629433834982e-01	2.100000000000000000e+01	2.611883762615279636e+01
9.794647497354285193e-01	2.000000000000000000e+01	2.639287599506521076e+01
9.822172058996108124e-01	1.900000000000000000e+01	2.665239700333161466e+01
9.846007347394051257e-01	1.900000000000000000e+01	2.689560358443138455e+01
9.866647856783667958e-01	1.800000000000000000e+01	2.712029692861093366e+01
9.884521801531054308e-01	1.800000000000000000e+01	2.732418860580558118e+01
9.899999999999999911e-01	1.700000000000000000e+01	2.750505050819535668e+01
9.913403567663993110e-01	1.600000000000000000e+01	2.766080477929563841e+01
9.925010579066754213e-01	1.600000000000000000e+01	2.778953300621965639e+01
9.935061836842379313e-01	1.500000000000000000e+01	2.788974629275679007e+01
9.943765867480964804e-01	1.400000000000000000e+01	2.796023504302065987e+01
9.951303247483413994e-01	1.300000000000000000e+01	2.800017280425036503e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.800898515872720296e+01
9.963482587274515856e-01	1.200000000000000000e+01	2.798647137535551366e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.793262826308503222e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.784782884202148168e+01
9.976286262943383498e-01	1.000000000000000000e+01	2.773240940730433479e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.758690951829797910e+01
9.982217205899610590e-01	9.000000000000000000e+00	2.741191402803469046e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.720814109503242406e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.697605713367152447e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.671639935279725364e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.642960214871285274e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.611615694769453455e+01
9.992501057906675310e-01	6.000000000000000000e+00	2.577643869417612876e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.541082231826371896e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.501954467261558790e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.460284635052128266e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.416101336077291606e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.369419951446893080e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.320264332349574232e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.268653540119393242e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.214595742616842955e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.158122097961736330e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.099223731300732609e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.037899472193832651e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.974112928769399744e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.907794204888637069e+01
9.999000000000000110e-01	3.000000000000000000e+00	1.838823904945758514e+01
