#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.183193746955295467e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.299443822358007417e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.398819763215465706e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.473559726031489703e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.535971503706818275e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.595363076773110400e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.655840346597416257e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.718704679977133765e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.783824888991050628e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.850366728365012037e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.917198998863403858e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.983154023087491424e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.047196356598903222e+01
8.460073473940508126e-01	2.200000000000000000e+01	2.108517782751354730e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.166557625849499047e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.221071210700635845e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.272067672612305245e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.319775790917910996e+01
9.250105790667544348e-01	2.800000000000000000e+01	2.364563710513275652e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.406849519779750679e+01
9.437658674809651371e-01	2.900000000000000000e+01	2.447073670526432920e+01
9.513032474834136609e-01	3.000000000000000000e+01	2.485596609015868808e+01
9.578303496571417552e-01	3.000000000000000000e+01	2.522703181917460924e+01
9.634825872745161890e-01	3.000000000000000000e+01	2.558586985532651070e+01
9.683772233983162225e-01	3.000000000000000000e+01	2.593336811415785448e+01
9.726158036573563370e-01	3.000000000000000000e+01	2.626979687743153136e+01
9.762862629433834982e-01	3.000000000000000000e+01	2.659454803562856284e+01
9.794647497354285193e-01	3.000000000000000000e+01	2.690634180659143837e+01
9.822172058996108124e-01	2.900000000000000000e+01	2.720362424126928858e+01
9.846007347394051257e-01	2.800000000000000000e+01	2.748433797624184294e+01
9.866647856783667958e-01	2.700000000000000000e+01	2.774628832232817643e+01
9.884521801531054308e-01	2.600000000000000000e+01	2.798719032368503079e+01
9.899999999999999911e-01	2.500000000000000000e+01	2.820472406110059538e+01
9.913403567663993110e-01	2.400000000000000000e+01	2.839674612203969772e+01
9.925010579066754213e-01	2.300000000000000000e+01	2.856119812969389926e+01
9.935061836842379313e-01	2.100000000000000000e+01	2.869637967636031561e+01
9.943765867480964804e-01	2.000000000000000000e+01	2.880064102240292812e+01
9.951303247483413994e-01	1.900000000000000000e+01	2.887275418116536940e+01
9.957830349657141866e-01	1.800000000000000000e+01	2.891178314939732630e+01
9.963482587274515856e-01	1.700000000000000000e+01	2.891705728075617898e+01
9.968377223398315889e-01	1.600000000000000000e+01	2.888810345974183846e+01
9.972615803657356448e-01	1.500000000000000000e+01	2.882481911758303283e+01
9.976286262943383498e-01	1.400000000000000000e+01	2.872736005182496655e+01
9.979464749735428297e-01	1.300000000000000000e+01	2.859611668075267588e+01
9.982217205899610590e-01	1.200000000000000000e+01	2.843177548363170359e+01
9.984600734739405015e-01	1.100000000000000000e+01	2.823508664305973781e+01
9.986664785678366352e-01	1.000000000000000000e+01	2.800714573241569383e+01
9.988452180153105653e-01	1.000000000000000000e+01	2.774906105801951739e+01
9.989999999999999991e-01	9.000000000000000000e+00	2.746209031315225246e+01
9.991340356766399422e-01	8.000000000000000000e+00	2.714734814443371036e+01
9.992501057906675310e-01	8.000000000000000000e+00	2.680605804662632963e+01
9.993506183684237598e-01	7.000000000000000000e+00	2.643930680006606693e+01
9.994376586748096036e-01	7.000000000000000000e+00	2.604783028131845413e+01
9.995130324748341399e-01	6.000000000000000000e+00	2.563208319286156112e+01
9.995783034965713965e-01	6.000000000000000000e+00	2.519225679525397865e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.472805818778645914e+01
9.996837722339831922e-01	5.000000000000000000e+00	2.423865016248100801e+01
9.997261580365736089e-01	5.000000000000000000e+00	2.372259542984994951e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.317783827174310574e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.260129520319994256e+01
9.998221720589961503e-01	4.000000000000000000e+00	2.198913094808308699e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.133590292607614813e+01
9.998666478567836968e-01	3.000000000000000000e+00	2.063462191095284837e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.987587546083985757e+01
9.999000000000000110e-01	3.000000000000000000e+00	1.904718992625506502e+01
