#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.189495455474084551e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.264543328432194969e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.343005824838948747e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.423478160051606878e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.503801289944984454e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.582598801708443048e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.659296261147358820e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.733564985918583545e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.805145924898118537e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.873829582716161468e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.939450604829810487e+01
7.946474973542854148e-01	2.000000000000000000e+01	2.001962697122763046e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.061376942295996173e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.117823863404655071e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.171516074792050688e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.222760568333798759e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.271875561221980888e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.319188849052388335e+01
9.250105790667544348e-01	2.900000000000000000e+01	2.364986422011703482e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.409460106468387508e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.452735022472235471e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.494855698975869984e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.535797028230732053e+01
9.634825872745161890e-01	3.200000000000000000e+01	2.575503420429159718e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.613881224416571314e+01
9.726158036573563370e-01	3.300000000000000000e+01	2.650841568256182512e+01
9.762862629433834982e-01	3.400000000000000000e+01	2.686295217447973016e+01
9.794647497354285193e-01	3.400000000000000000e+01	2.720156063491721099e+01
9.822172058996108124e-01	3.400000000000000000e+01	2.752367790022629990e+01
9.846007347394051257e-01	3.400000000000000000e+01	2.782866219750825110e+01
9.866647856783667958e-01	3.400000000000000000e+01	2.811599454591591751e+01
9.884521801531054308e-01	3.400000000000000000e+01	2.838530684022942197e+01
9.899999999999999911e-01	3.300000000000000000e+01	2.863587616406340075e+01
9.913403567663993110e-01	3.300000000000000000e+01	2.886702282186957902e+01
9.925010579066754213e-01	3.200000000000000000e+01	2.907787287094121709e+01
9.935061836842379313e-01	3.200000000000000000e+01	2.926714325600173794e+01
9.943765867480964804e-01	3.100000000000000000e+01	2.943344386843187976e+01
9.951303247483413994e-01	3.000000000000000000e+01	2.957505402305385189e+01
9.957830349657141866e-01	2.800000000000000000e+01	2.969003015926871569e+01
9.963482587274515856e-01	2.700000000000000000e+01	2.977642423377540837e+01
9.968377223398315889e-01	2.600000000000000000e+01	2.983227648680733779e+01
9.972615803657356448e-01	2.400000000000000000e+01	2.985574527248464705e+01
9.976286262943383498e-01	2.300000000000000000e+01	2.984532370045717187e+01
9.979464749735428297e-01	2.200000000000000000e+01	2.979987814874420593e+01
9.982217205899610590e-01	2.000000000000000000e+01	2.971866003908415266e+01
9.984600734739405015e-01	1.900000000000000000e+01	2.960133248680086382e+01
9.986664785678366352e-01	1.700000000000000000e+01	2.944799549595256138e+01
9.988452180153105653e-01	1.600000000000000000e+01	2.925920770569146612e+01
9.989999999999999991e-01	1.500000000000000000e+01	2.903591266959653083e+01
9.991340356766399422e-01	1.400000000000000000e+01	2.877938591674836744e+01
9.992501057906675310e-01	1.300000000000000000e+01	2.849128539913994018e+01
9.993506183684237598e-01	1.200000000000000000e+01	2.817338552644582705e+01
9.994376586748096036e-01	1.100000000000000000e+01	2.782795620827415206e+01
9.995130324748341399e-01	1.000000000000000000e+01	2.745705303419985555e+01
9.995783034965713965e-01	9.000000000000000000e+00	2.706329032704969606e+01
9.996348258727452141e-01	8.000000000000000000e+00	2.664922876730064871e+01
9.996837722339831922e-01	8.000000000000000000e+00	2.621728694006309368e+01
9.997261580365736089e-01	7.000000000000000000e+00	2.576942844979591740e+01
9.997628626294338128e-01	6.000000000000000000e+00	2.530723835242593367e+01
9.997946474973542497e-01	6.000000000000000000e+00	2.483293065576084047e+01
9.998221720589961503e-01	5.000000000000000000e+00	2.434646617897893606e+01
9.998460073473940390e-01	5.000000000000000000e+00	2.384804689007347989e+01
9.998666478567836968e-01	5.000000000000000000e+00	2.334085267078175008e+01
9.998845218015310898e-01	4.000000000000000000e+00	2.281681881189089012e+01
9.999000000000000110e-01	4.000000000000000000e+00	2.228117235062373780e+01
