#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.224192153663534910e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.293738048524044615e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.384772676978483474e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.481605794281885480e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.563719008116977349e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.630288776005631846e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.689815400174722271e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.748768286788831716e+01
6.837722339831620033e-01	1.500000000000000000e+01	1.810159249218174438e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.874550910671027992e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.940970649925474234e+01
7.946474973542854148e-01	1.900000000000000000e+01	2.007597098114459300e+01
8.221720589961076797e-01	2.000000000000000000e+01	2.072268171222611954e+01
8.460073473940508126e-01	2.100000000000000000e+01	2.133060792445090925e+01
8.666478567836676250e-01	2.200000000000000000e+01	2.188782474972184033e+01
8.845218015310541970e-01	2.200000000000000000e+01	2.239215585435278655e+01
9.000000000000000222e-01	2.300000000000000000e+01	2.284961362350921732e+01
9.134035676639934431e-01	2.300000000000000000e+01	2.327005377981577894e+01
9.250105790667544348e-01	2.400000000000000000e+01	2.366340835540204779e+01
9.350618368423788684e-01	2.400000000000000000e+01	2.403755456675860813e+01
9.437658674809651371e-01	2.400000000000000000e+01	2.439750133538473165e+01
9.513032474834136609e-01	2.400000000000000000e+01	2.474559681676618439e+01
9.578303496571417552e-01	2.400000000000000000e+01	2.508237260837778138e+01
9.634825872745161890e-01	2.300000000000000000e+01	2.540715656664430000e+01
9.683772233983162225e-01	2.300000000000000000e+01	2.571850864450140861e+01
9.726158036573563370e-01	2.200000000000000000e+01	2.601475579105283131e+01
9.762862629433834982e-01	2.200000000000000000e+01	2.629434878586581448e+01
9.794647497354285193e-01	2.100000000000000000e+01	2.655584869527090319e+01
9.822172058996108124e-01	2.000000000000000000e+01	2.679796845551507545e+01
9.846007347394051257e-01	2.000000000000000000e+01	2.701977300609932797e+01
9.866647856783667958e-01	1.900000000000000000e+01	2.722035284034907932e+01
9.884521801531054308e-01	1.800000000000000000e+01	2.739893217663725267e+01
9.899999999999999911e-01	1.700000000000000000e+01	2.755479601501209075e+01
9.913403567663993110e-01	1.700000000000000000e+01	2.768699867908811640e+01
9.925010579066754213e-01	1.600000000000000000e+01	2.779457280007722275e+01
9.935061836842379313e-01	1.500000000000000000e+01	2.787654200350575451e+01
9.943765867480964804e-01	1.400000000000000000e+01	2.793164157841092177e+01
9.951303247483413994e-01	1.400000000000000000e+01	2.795877972773175912e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.795652138503140449e+01
9.963482587274515856e-01	1.300000000000000000e+01	2.792388429428625329e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.785957021238634468e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.776277863427480597e+01
9.976286262943383498e-01	1.100000000000000000e+01	2.763283954836097323e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.746950784048636507e+01
9.982217205899610590e-01	1.000000000000000000e+01	2.727294376890122152e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.704374290699503547e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.678305536398219999e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.649251282882998382e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.617413422884578722e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.583022735473944209e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.546340515990946329e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.507612997294955193e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.467095771057570275e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.424996691066644061e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.381497858899332698e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.336738855946314786e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.290788555449089614e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.243684194569549462e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.195392016740846586e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.145830199170634955e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.094853017827682962e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.042254927521903340e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.987774019031412465e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.931061275247181541e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.871689737644298646e+01
