#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.208935592320209551e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.284561414272086566e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.356337156141555589e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.424634311346019366e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.490962918847174379e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.556741315873276577e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.622635638344818076e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.688776092592184952e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.755027817552117142e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.821146296350663008e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.886769724995165021e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.951500138280729857e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.014927158143513708e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.076679987860636700e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.136476571696663740e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.194097598058517207e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.249420539460880164e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.302423135399681442e+01
9.250105790667544348e-01	2.800000000000000000e+01	2.353142109243647084e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.401651208797687787e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.448078700876399338e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.492531371578018451e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.535117248519290456e+01
9.634825872745161890e-01	3.200000000000000000e+01	2.575932227501017024e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.615043400155030895e+01
9.726158036573563370e-01	3.300000000000000000e+01	2.652487829701206223e+01
9.762862629433834982e-01	3.400000000000000000e+01	2.688295049947163307e+01
9.794647497354285193e-01	3.400000000000000000e+01	2.722469284243312160e+01
9.822172058996108124e-01	3.400000000000000000e+01	2.754997058887920147e+01
9.846007347394051257e-01	3.400000000000000000e+01	2.785860839488108809e+01
9.866647856783667958e-01	3.500000000000000000e+01	2.815018923129803952e+01
9.884521801531054308e-01	3.400000000000000000e+01	2.842426107916391231e+01
9.899999999999999911e-01	3.400000000000000000e+01	2.868017481976212935e+01
9.913403567663993110e-01	3.400000000000000000e+01	2.891709146735494329e+01
9.925010579066754213e-01	3.400000000000000000e+01	2.913399903647560052e+01
9.935061836842379313e-01	3.300000000000000000e+01	2.932992601467519478e+01
9.943765867480964804e-01	3.200000000000000000e+01	2.950324675243948747e+01
9.951303247483413994e-01	3.100000000000000000e+01	2.965274972367115680e+01
9.957830349657141866e-01	3.000000000000000000e+01	2.977659775486367266e+01
9.963482587274515856e-01	2.900000000000000000e+01	2.987309357397443321e+01
9.968377223398315889e-01	2.800000000000000000e+01	2.994055294244179777e+01
9.972615803657356448e-01	2.700000000000000000e+01	2.997749328716988160e+01
9.976286262943383498e-01	2.500000000000000000e+01	2.998256854739008759e+01
9.979464749735428297e-01	2.400000000000000000e+01	2.995484142512540160e+01
9.982217205899610590e-01	2.200000000000000000e+01	2.989380022457191188e+01
9.984600734739405015e-01	2.100000000000000000e+01	2.979935886365582576e+01
9.986664785678366352e-01	2.000000000000000000e+01	2.967195419656536615e+01
9.988452180153105653e-01	1.800000000000000000e+01	2.951231213035104872e+01
9.989999999999999991e-01	1.700000000000000000e+01	2.932150411687667102e+01
9.991340356766399422e-01	1.600000000000000000e+01	2.910073338175083535e+01
9.992501057906675310e-01	1.400000000000000000e+01	2.885145410398520482e+01
9.993506183684237598e-01	1.300000000000000000e+01	2.857461234010990836e+01
9.994376586748096036e-01	1.200000000000000000e+01	2.827175718892851464e+01
9.995130324748341399e-01	1.100000000000000000e+01	2.794313562354377467e+01
9.995783034965713965e-01	1.000000000000000000e+01	2.759003201213921841e+01
9.996348258727452141e-01	9.000000000000000000e+00	2.721195356298370882e+01
9.996837722339831922e-01	9.000000000000000000e+00	2.680851119953992878e+01
9.997261580365736089e-01	8.000000000000000000e+00	2.638112908353512509e+01
9.997628626294338128e-01	7.000000000000000000e+00	2.592752964531111104e+01
9.997946474973542497e-01	7.000000000000000000e+00	2.545065215921380286e+01
9.998221720589961503e-01	6.000000000000000000e+00	2.495214228815189017e+01
9.998460073473940390e-01	5.000000000000000000e+00	2.443614078995561556e+01
9.998666478567836968e-01	5.000000000000000000e+00	2.390829592308494966e+01
9.998845218015310898e-01	5.000000000000000000e+00	2.337120993457194373e+01
9.999000000000000110e-01	4.000000000000000000e+00	2.282825501220308695e+01
