#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.223314400760892973e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.302569661288935521e+01
2.501057906675441256e-01	9.000000000000000000e+00	1.393254961815632420e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.475269380959266741e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.546486806119668422e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.612476630139268607e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.676650753235744418e+01
6.348258727451623340e-01	1.500000000000000000e+01	1.740683903916869824e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.805414380518893225e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.871106268825295516e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.937511378915896287e+01
7.946474973542854148e-01	2.000000000000000000e+01	2.003971459339604877e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.069524211787615542e+01
8.460073473940508126e-01	2.200000000000000000e+01	2.133096953862586531e+01
8.666478567836676250e-01	2.300000000000000000e+01	2.193673604165178403e+01
8.845218015310541970e-01	2.400000000000000000e+01	2.250481252552077649e+01
9.000000000000000222e-01	2.500000000000000000e+01	2.303089176302930241e+01
9.134035676639934431e-01	2.600000000000000000e+01	2.351428409058534896e+01
9.250105790667544348e-01	2.600000000000000000e+01	2.395738979326663554e+01
9.350618368423788684e-01	2.700000000000000000e+01	2.436467062182736143e+01
9.437658674809651371e-01	2.700000000000000000e+01	2.474165278788859368e+01
9.513032474834136609e-01	2.700000000000000000e+01	2.509358453926119381e+01
9.578303496571417552e-01	2.700000000000000000e+01	2.542480468942548200e+01
9.634825872745161890e-01	2.600000000000000000e+01	2.573846218481048709e+01
9.683772233983162225e-01	2.600000000000000000e+01	2.603639372727808166e+01
9.726158036573563370e-01	2.500000000000000000e+01	2.631927877247748171e+01
9.762862629433834982e-01	2.500000000000000000e+01	2.658671839486151711e+01
9.794647497354285193e-01	2.400000000000000000e+01	2.683761426346323731e+01
9.822172058996108124e-01	2.300000000000000000e+01	2.707039262340082786e+01
9.846007347394051257e-01	2.300000000000000000e+01	2.728324263277074024e+01
9.866647856783667958e-01	2.200000000000000000e+01	2.747430714516366024e+01
9.884521801531054308e-01	2.100000000000000000e+01	2.764220937495657893e+01
9.899999999999999911e-01	2.000000000000000000e+01	2.778561541860190687e+01
9.913403567663993110e-01	1.900000000000000000e+01	2.790382897538746576e+01
9.925010579066754213e-01	1.800000000000000000e+01	2.799640721060512760e+01
9.935061836842379313e-01	1.700000000000000000e+01	2.806322219286859010e+01
9.943765867480964804e-01	1.600000000000000000e+01	2.810452660683198545e+01
9.951303247483413994e-01	1.500000000000000000e+01	2.812059150707296951e+01
9.957830349657141866e-01	1.500000000000000000e+01	2.811178675242849678e+01
9.963482587274515856e-01	1.400000000000000000e+01	2.807852017230815989e+01
9.968377223398315889e-01	1.300000000000000000e+01	2.802120150457419712e+01
9.972615803657356448e-01	1.200000000000000000e+01	2.794019302778949765e+01
9.976286262943383498e-01	1.200000000000000000e+01	2.783582718280022306e+01
9.979464749735428297e-01	1.100000000000000000e+01	2.770831934267884833e+01
9.982217205899610590e-01	1.000000000000000000e+01	2.755780877668271955e+01
9.984600734739405015e-01	1.000000000000000000e+01	2.738417297058320088e+01
9.986664785678366352e-01	9.000000000000000000e+00	2.718731314470689497e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.696672739096677063e+01
9.989999999999999991e-01	8.000000000000000000e+00	2.672180264026075136e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.645174734088661239e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.615555576807156868e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.583195754700999203e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.547972025761804815e+01
9.995130324748341399e-01	6.000000000000000000e+00	2.509746710266052006e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.468397106733831947e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.423816316776566993e+01
9.996837722339831922e-01	5.000000000000000000e+00	2.375898798058272376e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.324575643130534885e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.269819825068121943e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.211612392583533904e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.149949431203590677e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.084847922899615469e+01
9.998666478567836968e-01	3.000000000000000000e+00	2.016283956874144323e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.944210906070381739e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.868503831097507373e+01
