#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.188003655524795832e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.263683181254569021e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.342751871796369301e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.423352513464594793e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.503151271498572861e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.581106368459427536e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.656994281334364771e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.730723688372940217e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.802164668229429978e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.871140910310594307e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.937446719051756006e+01
7.946474973542854148e-01	2.000000000000000000e+01	2.000881211837620555e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.061313612375358417e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.118703896180689128e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.173146313972812038e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.224871228453095284e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.274191283596991653e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.321474996382228184e+01
9.250105790667544348e-01	2.800000000000000000e+01	2.367040781829727081e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.411171091250265519e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.454034813861829889e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.495722234439892517e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.536241975374291968e+01
9.634825872745161890e-01	3.200000000000000000e+01	2.575552627830788666e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.613569704476859812e+01
9.726158036573563370e-01	3.300000000000000000e+01	2.650188018914173327e+01
9.762862629433834982e-01	3.300000000000000000e+01	2.685305323030484459e+01
9.794647497354285193e-01	3.400000000000000000e+01	2.718820529992996171e+01
9.822172058996108124e-01	3.400000000000000000e+01	2.750636317508797646e+01
9.846007347394051257e-01	3.300000000000000000e+01	2.780680007128492548e+01
9.866647856783667958e-01	3.300000000000000000e+01	2.808865406440515855e+01
9.884521801531054308e-01	3.300000000000000000e+01	2.835098264630469345e+01
9.899999999999999911e-01	3.200000000000000000e+01	2.859303345830483423e+01
9.913403567663993110e-01	3.200000000000000000e+01	2.881365912269180996e+01
9.925010579066754213e-01	3.100000000000000000e+01	2.901172792035912806e+01
9.935061836842379313e-01	3.000000000000000000e+01	2.918587764705783982e+01
9.943765867480964804e-01	2.900000000000000000e+01	2.933451997194380212e+01
9.951303247483413994e-01	2.800000000000000000e+01	2.945606974210212670e+01
9.957830349657141866e-01	2.600000000000000000e+01	2.954883227820062785e+01
9.963482587274515856e-01	2.500000000000000000e+01	2.961126356584885855e+01
9.968377223398315889e-01	2.400000000000000000e+01	2.964190036279147122e+01
9.972615803657356448e-01	2.200000000000000000e+01	2.963954194685470256e+01
9.976286262943383498e-01	2.100000000000000000e+01	2.960320070375092882e+01
9.979464749735428297e-01	1.900000000000000000e+01	2.953224330779205431e+01
9.982217205899610590e-01	1.800000000000000000e+01	2.942628726723994959e+01
9.984600734739405015e-01	1.700000000000000000e+01	2.928526543542821159e+01
9.986664785678366352e-01	1.500000000000000000e+01	2.910952612708437215e+01
9.988452180153105653e-01	1.400000000000000000e+01	2.889968617713265076e+01
9.989999999999999991e-01	1.300000000000000000e+01	2.865690453767279422e+01
9.991340356766399422e-01	1.200000000000000000e+01	2.838242625435589161e+01
9.992501057906675310e-01	1.100000000000000000e+01	2.807794231210802849e+01
9.993506183684237598e-01	1.000000000000000000e+01	2.774539297064295340e+01
9.994376586748096036e-01	1.000000000000000000e+01	2.738697217414765461e+01
9.995130324748341399e-01	9.000000000000000000e+00	2.700480261570191942e+01
9.995783034965713965e-01	8.000000000000000000e+00	2.660121865955415998e+01
9.996348258727452141e-01	7.000000000000000000e+00	2.617837131906289017e+01
9.996837722339831922e-01	7.000000000000000000e+00	2.573853671231906048e+01
9.997261580365736089e-01	6.000000000000000000e+00	2.528299624092116815e+01
9.997628626294338128e-01	6.000000000000000000e+00	2.481324072152593629e+01
9.997946474973542497e-01	5.000000000000000000e+00	2.433043993470496602e+01
9.998221720589961503e-01	5.000000000000000000e+00	2.383448671054688717e+01
9.998460073473940390e-01	4.000000000000000000e+00	2.332434958917311363e+01
9.998666478567836968e-01	4.000000000000000000e+00	2.280108148874212759e+01
9.998845218015310898e-01	4.000000000000000000e+00	2.225925698324297741e+01
9.999000000000000110e-01	4.000000000000000000e+00	2.169966326898202169e+01
