#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.232838843021595743e+01
1.340356766399346533e-01	8.000000000000000000e+00	1.308266695592776152e+01
2.501057906675441256e-01	9.000000000000000000e+00	1.391806226226045773e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.468012277030122803e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.537560578442461967e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.604192916307010108e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.669336715718611330e+01
6.348258727451623340e-01	1.500000000000000000e+01	1.733247132962646830e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.795989999535713366e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.857763221480277238e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.918952351420382740e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.979938825605914587e+01
8.221720589961076797e-01	2.200000000000000000e+01	2.040964564298224104e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.102012278499692499e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.162767899212350997e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.222687485628594573e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.281065526391676457e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.337199344326212724e+01
9.250105790667544348e-01	2.800000000000000000e+01	2.390453747886999736e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.440400579506062684e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.486809828478084938e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.529667980110643200e+01
9.578303496571417552e-01	3.100000000000000000e+01	2.569118600542505249e+01
9.634825872745161890e-01	3.100000000000000000e+01	2.605410535128437743e+01
9.683772233983162225e-01	3.200000000000000000e+01	2.638850349595539768e+01
9.726158036573563370e-01	3.200000000000000000e+01	2.669737384146299775e+01
9.762862629433834982e-01	3.100000000000000000e+01	2.698350118011386201e+01
9.794647497354285193e-01	3.100000000000000000e+01	2.724928702109102829e+01
9.822172058996108124e-01	3.100000000000000000e+01	2.749632443095731560e+01
9.846007347394051257e-01	3.000000000000000000e+01	2.772579950550066741e+01
9.866647856783667958e-01	3.000000000000000000e+01	2.793802412999980334e+01
9.884521801531054308e-01	2.900000000000000000e+01	2.813291156087840861e+01
9.899999999999999911e-01	2.800000000000000000e+01	2.830969279670011574e+01
9.913403567663993110e-01	2.700000000000000000e+01	2.846716394477289214e+01
9.925010579066754213e-01	2.500000000000000000e+01	2.860386034592718119e+01
9.935061836842379313e-01	2.400000000000000000e+01	2.871782256482719475e+01
9.943765867480964804e-01	2.300000000000000000e+01	2.880739705856555233e+01
9.951303247483413994e-01	2.200000000000000000e+01	2.887044453464543636e+01
9.957830349657141866e-01	2.000000000000000000e+01	2.890534819470553174e+01
9.963482587274515856e-01	1.900000000000000000e+01	2.891048742155493656e+01
9.968377223398315889e-01	1.800000000000000000e+01	2.888456521663935206e+01
9.972615803657356448e-01	1.700000000000000000e+01	2.882668417777674819e+01
9.976286262943383498e-01	1.600000000000000000e+01	2.873638077438195992e+01
9.979464749735428297e-01	1.400000000000000000e+01	2.861361725943120859e+01
9.982217205899610590e-01	1.300000000000000000e+01	2.845870337912094428e+01
9.984600734739405015e-01	1.300000000000000000e+01	2.827259442749459950e+01
9.986664785678366352e-01	1.200000000000000000e+01	2.805636449682892675e+01
9.988452180153105653e-01	1.100000000000000000e+01	2.781158543424392704e+01
9.989999999999999991e-01	1.000000000000000000e+01	2.753993927872178560e+01
9.991340356766399422e-01	9.000000000000000000e+00	2.724318028160587346e+01
9.992501057906675310e-01	9.000000000000000000e+00	2.692313359039485476e+01
9.993506183684237598e-01	8.000000000000000000e+00	2.658135966856878696e+01
9.994376586748096036e-01	7.000000000000000000e+00	2.621931633018654395e+01
9.995130324748341399e-01	7.000000000000000000e+00	2.583796121423102221e+01
9.995783034965713965e-01	6.000000000000000000e+00	2.543796931667682060e+01
9.996348258727452141e-01	6.000000000000000000e+00	2.501929675270510245e+01
9.996837722339831922e-01	5.000000000000000000e+00	2.458145633194510182e+01
9.997261580365736089e-01	5.000000000000000000e+00	2.412303754515563270e+01
9.997628626294338128e-01	5.000000000000000000e+00	2.364202387944012429e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.313531409156430740e+01
9.998221720589961503e-01	4.000000000000000000e+00	2.259899383510414950e+01
9.998460073473940390e-01	4.000000000000000000e+00	2.202784260790981108e+01
9.998666478567836968e-01	3.000000000000000000e+00	2.141514071799522867e+01
9.998845218015310898e-01	3.000000000000000000e+00	2.075259609707725872e+01
9.999000000000000110e-01	3.000000000000000000e+00	2.002929756254770766e+01
