#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.243206586691519178e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.313152853403981979e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.385976325724919889e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.460471075029087906e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.535345297301447332e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.609864111988911972e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.683689685537565950e+01
6.348258727451623340e-01	1.500000000000000000e+01	1.756487192581917967e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.827741855752089961e+01
7.261580365735638143e-01	1.800000000000000000e+01	1.896797196924467954e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.962979322317719522e+01
7.946474973542854148e-01	2.000000000000000000e+01	2.025750814007406575e+01
8.221720589961076797e-01	2.200000000000000000e+01	2.084800848737888757e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.140122270212996369e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.191987191303473637e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.240863018655113592e+01
9.000000000000000222e-01	2.700000000000000000e+01	2.287277813037067986e+01
9.134035676639934431e-01	2.800000000000000000e+01	2.331761107792664944e+01
9.250105790667544348e-01	2.900000000000000000e+01	2.374724982770044335e+01
9.350618368423788684e-01	3.000000000000000000e+01	2.416492088232461199e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.457250933662658454e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.497102708231211210e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.536065832832851186e+01
9.634825872745161890e-01	3.300000000000000000e+01	2.574105178584761688e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.611157989813248648e+01
9.726158036573563370e-01	3.400000000000000000e+01	2.647132476416142310e+01
9.762862629433834982e-01	3.400000000000000000e+01	2.681939337109682597e+01
9.794647497354285193e-01	3.400000000000000000e+01	2.715487158932294065e+01
9.822172058996108124e-01	3.500000000000000000e+01	2.747691381038929848e+01
9.846007347394051257e-01	3.500000000000000000e+01	2.778478373924825107e+01
9.866647856783667958e-01	3.500000000000000000e+01	2.807774706528223163e+01
9.884521801531054308e-01	3.500000000000000000e+01	2.835517445442992468e+01
9.899999999999999911e-01	3.500000000000000000e+01	2.861645667061926801e+01
9.913403567663993110e-01	3.500000000000000000e+01	2.886091845035030801e+01
9.925010579066754213e-01	3.400000000000000000e+01	2.908777261257169755e+01
9.935061836842379313e-01	3.400000000000000000e+01	2.929594318081277038e+01
9.943765867480964804e-01	3.300000000000000000e+01	2.948434973071076115e+01
9.951303247483413994e-01	3.300000000000000000e+01	2.965145716580467194e+01
9.957830349657141866e-01	3.200000000000000000e+01	2.979535100469659881e+01
9.963482587274515856e-01	3.100000000000000000e+01	2.991374315658157812e+01
9.968377223398315889e-01	3.000000000000000000e+01	3.000426918899152184e+01
9.972615803657356448e-01	2.900000000000000000e+01	3.006399056708893980e+01
9.976286262943383498e-01	2.700000000000000000e+01	3.009000524298238588e+01
9.979464749735428297e-01	2.600000000000000000e+01	3.007931640925890804e+01
9.982217205899610590e-01	2.400000000000000000e+01	3.002931618419334114e+01
9.984600734739405015e-01	2.300000000000000000e+01	2.993770690323605521e+01
9.986664785678366352e-01	2.100000000000000000e+01	2.980306492059563084e+01
9.988452180153105653e-01	2.000000000000000000e+01	2.962438455889138922e+01
9.989999999999999991e-01	1.800000000000000000e+01	2.940155816558823432e+01
9.991340356766399422e-01	1.700000000000000000e+01	2.913668072174668566e+01
9.992501057906675310e-01	1.500000000000000000e+01	2.883153683889984364e+01
9.993506183684237598e-01	1.400000000000000000e+01	2.849138669861432405e+01
9.994376586748096036e-01	1.300000000000000000e+01	2.811922328537242777e+01
9.995130324748341399e-01	1.200000000000000000e+01	2.772163288961246863e+01
9.995783034965713965e-01	1.100000000000000000e+01	2.730628095415461942e+01
9.996348258727452141e-01	1.000000000000000000e+01	2.687833809039232946e+01
9.996837722339831922e-01	9.000000000000000000e+00	2.644350273171056287e+01
9.997261580365736089e-01	8.000000000000000000e+00	2.601035641918055319e+01
9.997628626294338128e-01	8.000000000000000000e+00	2.557948419889725500e+01
9.997946474973542497e-01	7.000000000000000000e+00	2.515824767336672352e+01
9.998221720589961503e-01	7.000000000000000000e+00	2.474712935069112163e+01
9.998460073473940390e-01	6.000000000000000000e+00	2.434762008182289605e+01
9.998666478567836968e-01	6.000000000000000000e+00	2.396163228302573600e+01
9.998845218015310898e-01	5.000000000000000000e+00	2.358317449953215572e+01
9.999000000000000110e-01	5.000000000000000000e+00	2.321168645016236098e+01
