#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.216898318378130739e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.297728847713659484e+01
2.501057906675441256e-01	9.000000000000000000e+00	1.394145380706770965e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.475448224691419696e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.544737886630814394e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.610263850533893404e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.674343517047769581e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.737463830036665513e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.799572763963422162e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.860454237089790652e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.919946251432606488e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.978079458694465131e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.035078046861590551e+01
8.460073473940508126e-01	2.200000000000000000e+01	2.091190269213009145e+01
8.666478567836676250e-01	2.300000000000000000e+01	2.146550432748906800e+01
8.845218015310541970e-01	2.400000000000000000e+01	2.201085011437513472e+01
9.000000000000000222e-01	2.400000000000000000e+01	2.254559890403851341e+01
9.134035676639934431e-01	2.500000000000000000e+01	2.306589611810951368e+01
9.250105790667544348e-01	2.500000000000000000e+01	2.356749097344871302e+01
9.350618368423788684e-01	2.600000000000000000e+01	2.404659111543648109e+01
9.437658674809651371e-01	2.600000000000000000e+01	2.450004738268751936e+01
9.513032474834136609e-01	2.600000000000000000e+01	2.492565276849560973e+01
9.578303496571417552e-01	2.600000000000000000e+01	2.532245388746961368e+01
9.634825872745161890e-01	2.600000000000000000e+01	2.568998418950976514e+01
9.683772233983162225e-01	2.500000000000000000e+01	2.602890290558982400e+01
9.726158036573563370e-01	2.500000000000000000e+01	2.633996818800771322e+01
9.762862629433834982e-01	2.400000000000000000e+01	2.662435410889018783e+01
9.794647497354285193e-01	2.300000000000000000e+01	2.688348730274514509e+01
9.822172058996108124e-01	2.300000000000000000e+01	2.711842267551961072e+01
9.846007347394051257e-01	2.200000000000000000e+01	2.733014288541227188e+01
9.866647856783667958e-01	2.100000000000000000e+01	2.751931066716237950e+01
9.884521801531054308e-01	2.000000000000000000e+01	2.768626262486880307e+01
9.899999999999999911e-01	1.900000000000000000e+01	2.783096155071520172e+01
9.913403567663993110e-01	1.800000000000000000e+01	2.795290334082642403e+01
9.925010579066754213e-01	1.700000000000000000e+01	2.805130729119142785e+01
9.935061836842379313e-01	1.600000000000000000e+01	2.812529502224662892e+01
9.943765867480964804e-01	1.600000000000000000e+01	2.817353406597007037e+01
9.951303247483413994e-01	1.500000000000000000e+01	2.819491108391562051e+01
9.957830349657141866e-01	1.400000000000000000e+01	2.818814998767020086e+01
9.963482587274515856e-01	1.300000000000000000e+01	2.815217668564312348e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.808610899631740665e+01
9.972615803657356448e-01	1.200000000000000000e+01	2.798932819636310043e+01
9.976286262943383498e-01	1.100000000000000000e+01	2.786147962004882572e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.770269880990176858e+01
9.982217205899610590e-01	1.000000000000000000e+01	2.751335622569279238e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.729424194614360033e+01
9.986664785678366352e-01	9.000000000000000000e+00	2.704626470542059380e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.677078963162385250e+01
9.989999999999999991e-01	8.000000000000000000e+00	2.646914662214721403e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.614269978512263748e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.579276011106907873e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.542042822451301731e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.502670981418644303e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.461212797245916306e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.417686768330682057e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.372068919610011761e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.324265708879167036e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.274131708565889554e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.221461463797673019e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.165945053492625050e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.107191529342949110e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.044685497657069817e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.977775997289583287e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.905628732824412452e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.827169190201290405e+01
