#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.225362110883046185e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.267386715863865021e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.348347578195540741e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.443271931254052731e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.529196087270768345e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.604605700820020786e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.673700908205088567e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.739532122389805835e+01
6.837722339831620033e-01	1.500000000000000000e+01	1.803707575438214050e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.866805406272325385e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.928721183907073566e+01
7.946474973542854148e-01	1.900000000000000000e+01	1.989019198354542795e+01
8.221720589961076797e-01	2.000000000000000000e+01	2.047171404599564681e+01
8.460073473940508126e-01	2.100000000000000000e+01	2.102771224431171149e+01
8.666478567836676250e-01	2.200000000000000000e+01	2.155611806536554553e+01
8.845218015310541970e-01	2.300000000000000000e+01	2.205712656488228163e+01
9.000000000000000222e-01	2.300000000000000000e+01	2.253254343729192755e+01
9.134035676639934431e-01	2.400000000000000000e+01	2.298515994997922007e+01
9.250105790667544348e-01	2.400000000000000000e+01	2.341792727782587846e+01
9.350618368423788684e-01	2.400000000000000000e+01	2.383345944278948636e+01
9.437658674809651371e-01	2.400000000000000000e+01	2.423358763128723226e+01
9.513032474834136609e-01	2.400000000000000000e+01	2.461955029769377390e+01
9.578303496571417552e-01	2.400000000000000000e+01	2.499145570773599445e+01
9.634825872745161890e-01	2.300000000000000000e+01	2.534898622110370425e+01
9.683772233983162225e-01	2.300000000000000000e+01	2.569113396291869122e+01
9.726158036573563370e-01	2.200000000000000000e+01	2.601642378124326171e+01
9.762862629433834982e-01	2.200000000000000000e+01	2.632312828211251698e+01
9.794647497354285193e-01	2.100000000000000000e+01	2.660938196264516975e+01
9.822172058996108124e-01	2.000000000000000000e+01	2.687323830314570117e+01
9.846007347394051257e-01	2.000000000000000000e+01	2.711277649958576319e+01
9.866647856783667958e-01	1.900000000000000000e+01	2.732627437396032732e+01
9.884521801531054308e-01	1.800000000000000000e+01	2.751218826522720207e+01
9.899999999999999911e-01	1.800000000000000000e+01	2.766949317699176447e+01
9.913403567663993110e-01	1.700000000000000000e+01	2.779717566459630973e+01
9.925010579066754213e-01	1.600000000000000000e+01	2.789503245069813886e+01
9.935061836842379313e-01	1.600000000000000000e+01	2.796272328564739951e+01
9.943765867480964804e-01	1.500000000000000000e+01	2.800057938464874141e+01
9.951303247483413994e-01	1.400000000000000000e+01	2.800902886042792161e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.798865182553240771e+01
9.963482587274515856e-01	1.300000000000000000e+01	2.794021646075229270e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.786444725322835936e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.776204274452200593e+01
9.976286262943383498e-01	1.100000000000000000e+01	2.763376417502998450e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.748022897980898804e+01
9.982217205899610590e-01	9.000000000000000000e+00	2.730188933625253611e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.709926679881600364e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.687261276953293887e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.662233157785776072e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.634857529454149017e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.605149456478384806e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.573120215800587474e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.538771448858135216e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.502095565907478658e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.463061271361214111e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.421624213117715385e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.377724341942455411e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.331247771635957733e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.282063274481174275e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.229982064345021797e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.174775020343956555e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.116133273908772594e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.053671668431708142e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.986920047152485580e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.915285028575326720e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.838065468477405773e+01
