#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.214157018808888644e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.300402510911451870e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.385032203052918121e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.450555507092833452e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.513114843512179952e+01
5.130324748341368313e-01	1.100000000000000000e+01	1.577183078975586739e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.642100473865290411e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.708145743237306036e+01
6.837722339831620033e-01	1.500000000000000000e+01	1.774976683792844767e+01
7.261580365735638143e-01	1.600000000000000000e+01	1.841735618184327095e+01
7.628626294338345382e-01	1.700000000000000000e+01	1.907414333910954340e+01
7.946474973542854148e-01	1.800000000000000000e+01	1.971082830809972464e+01
8.221720589961076797e-01	1.900000000000000000e+01	2.032002935179121295e+01
8.460073473940508126e-01	2.000000000000000000e+01	2.089678773675422718e+01
8.666478567836676250e-01	2.000000000000000000e+01	2.143882975940846336e+01
8.845218015310541970e-01	2.100000000000000000e+01	2.194656991430006343e+01
9.000000000000000222e-01	2.200000000000000000e+01	2.242205138360655781e+01
9.134035676639934431e-01	2.200000000000000000e+01	2.286861703763247178e+01
9.250105790667544348e-01	2.200000000000000000e+01	2.329022499752930742e+01
9.350618368423788684e-01	2.200000000000000000e+01	2.369063444917279782e+01
9.437658674809651371e-01	2.200000000000000000e+01	2.407293953484334637e+01
9.513032474834136609e-01	2.200000000000000000e+01	2.443978352746555771e+01
9.578303496571417552e-01	2.200000000000000000e+01	2.479260324394024551e+01
9.634825872745161890e-01	2.200000000000000000e+01	2.513239117391606214e+01
9.683772233983162225e-01	2.100000000000000000e+01	2.545926977163903615e+01
9.726158036573563370e-01	2.100000000000000000e+01	2.577284956946705918e+01
9.762862629433834982e-01	2.100000000000000000e+01	2.607232353200630115e+01
9.794647497354285193e-01	2.000000000000000000e+01	2.635653308035590925e+01
9.822172058996108124e-01	1.900000000000000000e+01	2.662408218540971916e+01
9.846007347394051257e-01	1.900000000000000000e+01	2.687336337959238008e+01
9.866647856783667958e-01	1.800000000000000000e+01	2.710273300339742519e+01
9.884521801531054308e-01	1.700000000000000000e+01	2.731039154400360047e+01
9.899999999999999911e-01	1.700000000000000000e+01	2.749471521911804928e+01
9.913403567663993110e-01	1.600000000000000000e+01	2.765398921815481259e+01
9.925010579066754213e-01	1.500000000000000000e+01	2.778676992629689479e+01
9.935061836842379313e-01	1.500000000000000000e+01	2.789154106258514787e+01
9.943765867480964804e-01	1.400000000000000000e+01	2.796716587458300651e+01
9.951303247483413994e-01	1.300000000000000000e+01	2.801249174586578050e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.802674667303037381e+01
9.963482587274515856e-01	1.200000000000000000e+01	2.800931637583463640e+01
9.968377223398315889e-01	1.100000000000000000e+01	2.795972714717765228e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.787784026027777173e+01
9.976286262943383498e-01	1.000000000000000000e+01	2.776367793799412453e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.761764099472507894e+01
9.982217205899610590e-01	9.000000000000000000e+00	2.744005310088496330e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.723169094980433158e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.699333227863074569e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.672584942885933756e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.643025695321993140e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.610765681180362563e+01
9.992501057906675310e-01	6.000000000000000000e+00	2.575901918032466043e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.538520155672116729e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.498705638235413318e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.456512451335234459e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.411972347768353586e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.365080525009805967e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.315801284638641988e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.264034762819679258e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.209646443609763367e+01
9.997946474973542497e-01	3.000000000000000000e+00	2.152409420524989159e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.092035218198551760e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.028124815931187541e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.960174964228600913e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.887540337089714981e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.809413263814720452e+01
