#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.185574952513912450e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.299461174753039927e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.397302884612954266e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.472810532893252500e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.536385808142602016e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.596322778612614179e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.656692260870564226e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.719053817903866488e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.783561119818623553e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.849558068425947610e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.916023088617303571e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.981817508105271486e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.045889416707692732e+01
8.460073473940508126e-01	2.200000000000000000e+01	2.107391649884026918e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.165727528761216547e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.220603044182508512e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.271984552020527559e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.320071510074654597e+01
9.250105790667544348e-01	2.800000000000000000e+01	2.365218637094107734e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.407846665531284458e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.448381132890800416e+01
9.513032474834136609e-01	3.000000000000000000e+01	2.487206756747244540e+01
9.578303496571417552e-01	3.100000000000000000e+01	2.524624299541342154e+01
9.634825872745161890e-01	3.100000000000000000e+01	2.560849621449310831e+01
9.683772233983162225e-01	3.100000000000000000e+01	2.595996747944710847e+01
9.726158036573563370e-01	3.100000000000000000e+01	2.630107758947583818e+01
9.762862629433834982e-01	3.100000000000000000e+01	2.663142790542513438e+01
9.794647497354285193e-01	3.100000000000000000e+01	2.695006606103779845e+01
9.822172058996108124e-01	3.000000000000000000e+01	2.725528785132763687e+01
9.846007347394051257e-01	3.000000000000000000e+01	2.754528195878715735e+01
9.866647856783667958e-01	2.900000000000000000e+01	2.781763898918163846e+01
9.884521801531054308e-01	2.800000000000000000e+01	2.806998345190317679e+01
9.899999999999999911e-01	2.700000000000000000e+01	2.829977279563151171e+01
9.913403567663993110e-01	2.600000000000000000e+01	2.850463184035468700e+01
9.925010579066754213e-01	2.400000000000000000e+01	2.868215324211149664e+01
9.935061836842379313e-01	2.300000000000000000e+01	2.883022369561484410e+01
9.943765867480964804e-01	2.200000000000000000e+01	2.894708009300260088e+01
9.951303247483413994e-01	2.100000000000000000e+01	2.903112208926087590e+01
9.957830349657141866e-01	1.900000000000000000e+01	2.908128761858047895e+01
9.963482587274515856e-01	1.800000000000000000e+01	2.909674330220138572e+01
9.968377223398315889e-01	1.700000000000000000e+01	2.907694065895746149e+01
9.972615803657356448e-01	1.600000000000000000e+01	2.902174926333981375e+01
9.976286262943383498e-01	1.500000000000000000e+01	2.893140054302812558e+01
9.979464749735428297e-01	1.400000000000000000e+01	2.880638980649462866e+01
9.982217205899610590e-01	1.300000000000000000e+01	2.864745193519494748e+01
9.984600734739405015e-01	1.200000000000000000e+01	2.845557235178839761e+01
9.986664785678366352e-01	1.100000000000000000e+01	2.823194674799835013e+01
9.988452180153105653e-01	1.000000000000000000e+01	2.797799877286728787e+01
9.989999999999999991e-01	1.000000000000000000e+01	2.769513435298880211e+01
9.991340356766399422e-01	9.000000000000000000e+00	2.738485061665050679e+01
9.992501057906675310e-01	8.000000000000000000e+00	2.704853827539958289e+01
9.993506183684237598e-01	8.000000000000000000e+00	2.668741449953916955e+01
9.994376586748096036e-01	7.000000000000000000e+00	2.630273199371798043e+01
9.995130324748341399e-01	7.000000000000000000e+00	2.589502655441162915e+01
9.995783034965713965e-01	6.000000000000000000e+00	2.546477439709689605e+01
9.996348258727452141e-01	6.000000000000000000e+00	2.501180858585410505e+01
9.996837722339831922e-01	5.000000000000000000e+00	2.453549024683270829e+01
9.997261580365736089e-01	5.000000000000000000e+00	2.403450484858713310e+01
9.997628626294338128e-01	5.000000000000000000e+00	2.350694114877462226e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.294977195012585014e+01
9.998221720589961503e-01	4.000000000000000000e+00	2.235913796504519269e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.172994685756462374e+01
9.998666478567836968e-01	3.000000000000000000e+00	2.105506682194257451e+01
9.998845218015310898e-01	3.000000000000000000e+00	2.032523867223899217e+01
9.999000000000000110e-01	3.000000000000000000e+00	1.952795758947187466e+01
