#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.156191635874979440e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.255454089493401426e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.359140012411000953e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.451151695097244598e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.523248266426343278e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.582765961066626481e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.637508420273177379e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.692242393267390099e+01
6.837722339831620033e-01	1.500000000000000000e+01	1.749191077426486629e+01
7.261580365735638143e-01	1.600000000000000000e+01	1.808924758820202783e+01
7.628626294338345382e-01	1.700000000000000000e+01	1.871116591617877134e+01
7.946474973542854148e-01	1.800000000000000000e+01	1.934962412350434491e+01
8.221720589961076797e-01	1.900000000000000000e+01	1.999428549773723063e+01
8.460073473940508126e-01	2.000000000000000000e+01	2.063360309204112752e+01
8.666478567836676250e-01	2.100000000000000000e+01	2.125595317195930889e+01
8.845218015310541970e-01	2.200000000000000000e+01	2.185060321322751875e+01
9.000000000000000222e-01	2.200000000000000000e+01	2.240893638734080895e+01
9.134035676639934431e-01	2.300000000000000000e+01	2.292566654295972484e+01
9.250105790667544348e-01	2.300000000000000000e+01	2.339949328018004948e+01
9.350618368423788684e-01	2.300000000000000000e+01	2.383295723687940182e+01
9.437658674809651371e-01	2.300000000000000000e+01	2.423081330538092715e+01
9.513032474834136609e-01	2.300000000000000000e+01	2.459918956423724623e+01
9.578303496571417552e-01	2.300000000000000000e+01	2.494405459675054715e+01
9.634825872745161890e-01	2.200000000000000000e+01	2.527008114972136354e+01
9.683772233983162225e-01	2.200000000000000000e+01	2.558071592523143067e+01
9.726158036573563370e-01	2.200000000000000000e+01	2.587792453714530438e+01
9.762862629433834982e-01	2.100000000000000000e+01	2.616219821005926605e+01
9.794647497354285193e-01	2.100000000000000000e+01	2.643303920579459643e+01
9.822172058996108124e-01	2.000000000000000000e+01	2.668917364317082530e+01
9.846007347394051257e-01	1.900000000000000000e+01	2.692882931938726898e+01
9.866647856783667958e-01	1.900000000000000000e+01	2.714987453903881232e+01
9.884521801531054308e-01	1.800000000000000000e+01	2.735012316030603330e+01
9.899999999999999911e-01	1.700000000000000000e+01	2.752745790111770319e+01
9.913403567663993110e-01	1.600000000000000000e+01	2.767988989259151822e+01
9.925010579066754213e-01	1.600000000000000000e+01	2.780569923801324705e+01
9.935061836842379313e-01	1.500000000000000000e+01	2.790356362491027653e+01
9.943765867480964804e-01	1.400000000000000000e+01	2.797228419711699843e+01
9.951303247483413994e-01	1.400000000000000000e+01	2.801118397988875586e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.801992731697115602e+01
9.963482587274515856e-01	1.200000000000000000e+01	2.799827543927799667e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.794641709342827340e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.786462013841981644e+01
9.976286262943383498e-01	1.000000000000000000e+01	2.775331272763370549e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.761305591405196580e+01
9.982217205899610590e-01	9.000000000000000000e+00	2.744446432956419812e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.724794267562737460e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.702408150222414207e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.677321516167392446e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.649564131487803209e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.619154238179715577e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.586094617573566268e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.550386668691992043e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.512013412981371374e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.470952687255419988e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.427185720485390164e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.380683559153975892e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.331418951516298677e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.279371816199720158e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.224514477460449058e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.166834457331716735e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.106307631573017147e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.042899693758081980e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.976576366195287449e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.907239245433179065e+01
9.999000000000000110e-01	3.000000000000000000e+00	1.834773959787105113e+01
