#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.178861852736902804e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.284801181405242332e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.379357207571820254e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.469743337488360169e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.555625315758102900e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.636600617320453566e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.712564842775260132e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.783660801132080920e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.850263880569859865e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.912884837022325613e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.972086736933467321e+01	1.800000000000000000e+01
7.946474973542854148e-01	2.028401045145326975e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.082326421519383786e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.134247658769864131e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.184477084293214233e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.233247055689415816e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.280737255680554654e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.327046194135922619e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.372251806279641073e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.416361786830540481e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.459370681571361672e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.501221275591901616e+01	3.000000000000000000e+01
9.578303496571417552e-01	2.541836740687852014e+01	3.000000000000000000e+01
9.634825872745161890e-01	2.581108689655754063e+01	3.100000000000000000e+01
9.683772233983162225e-01	2.618922366525572443e+01	3.100000000000000000e+01
9.726158036573563370e-01	2.655124429302092892e+01	3.100000000000000000e+01
9.762862629433834982e-01	2.689547415521406748e+01	3.100000000000000000e+01
9.794647497354285193e-01	2.722030376022022224e+01	3.000000000000000000e+01
9.822172058996108124e-01	2.752380614232802003e+01	3.000000000000000000e+01
9.846007347394051257e-01	2.780425927637882921e+01	2.900000000000000000e+01
9.866647856783667958e-01	2.805970436811004731e+01	2.800000000000000000e+01
9.884521801531054308e-01	2.828847109261394266e+01	2.700000000000000000e+01
9.899999999999999911e-01	2.848900391006237953e+01	2.600000000000000000e+01
9.913403567663993110e-01	2.865999979742129256e+01	2.500000000000000000e+01
9.925010579066754213e-01	2.880038136466838949e+01	2.400000000000000000e+01
9.935061836842379313e-01	2.890950897376994533e+01	2.200000000000000000e+01
9.943765867480964804e-01	2.898694565497107334e+01	2.100000000000000000e+01
9.951303247483413994e-01	2.903276612592426176e+01	2.000000000000000000e+01
9.957830349657141866e-01	2.904715975346721635e+01	1.900000000000000000e+01
9.963482587274515856e-01	2.903071678066498862e+01	1.800000000000000000e+01
9.968377223398315889e-01	2.898422246851336226e+01	1.700000000000000000e+01
9.972615803657356448e-01	2.890861664702429223e+01	1.600000000000000000e+01
9.976286262943383498e-01	2.880502090631696177e+01	1.500000000000000000e+01
9.979464749735428297e-01	2.867446087814101929e+01	1.400000000000000000e+01
9.982217205899610590e-01	2.851817020606194220e+01	1.300000000000000000e+01
9.984600734739405015e-01	2.833715804030573793e+01	1.200000000000000000e+01
9.986664785678366352e-01	2.813249469833577265e+01	1.100000000000000000e+01
9.988452180153105653e-01	2.790504269102633117e+01	1.000000000000000000e+01
9.989999999999999991e-01	2.765546956004951085e+01	1.000000000000000000e+01
9.991340356766399422e-01	2.738424138863713964e+01	9.000000000000000000e+00
9.992501057906675310e-01	2.709156589232939183e+01	8.000000000000000000e+00
9.993506183684237598e-01	2.677746712713000576e+01	8.000000000000000000e+00
9.994376586748096036e-01	2.644159554937870027e+01	7.000000000000000000e+00
9.995130324748341399e-01	2.608340273085612893e+01	7.000000000000000000e+00
9.995783034965713965e-01	2.570201081310923641e+01	6.000000000000000000e+00
9.996348258727452141e-01	2.529627908216286869e+01	6.000000000000000000e+00
9.996837722339831922e-01	2.486489769182404785e+01	5.000000000000000000e+00
9.997261580365736089e-01	2.440623126804987919e+01	5.000000000000000000e+00
9.997628626294338128e-01	2.391839696781742575e+01	5.000000000000000000e+00
9.997946474973542497e-01	2.339936196369515642e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.284684688569576139e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.225855356398431795e+01	4.000000000000000000e+00
9.998666478567836968e-01	2.163171139352684236e+01	3.000000000000000000e+00
9.998845218015310898e-01	2.096338370896514292e+01	3.000000000000000000e+00
9.999000000000000110e-01	2.024984411892368996e+01	3.000000000000000000e+00
