#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.181046102194262382e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.255772892381826011e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.331344883890652930e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.407351825388303723e+01	8.000000000000000000e+00
4.376586748096509272e-01	1.482936482876393569e+01	9.000000000000000000e+00
5.130324748341368313e-01	1.557890500864795058e+01	1.000000000000000000e+01
5.783034965714177744e-01	1.632265968250458599e+01	1.100000000000000000e+01
6.348258727451623340e-01	1.705257898208605738e+01	1.200000000000000000e+01
6.837722339831620033e-01	1.775460651152208769e+01	1.400000000000000000e+01
7.261580365735638143e-01	1.842122500764001813e+01	1.500000000000000000e+01
7.628626294338345382e-01	1.905489103874693058e+01	1.600000000000000000e+01
7.946474973542854148e-01	1.966162538141066563e+01	1.700000000000000000e+01
8.221720589961076797e-01	2.024555144832558184e+01	1.800000000000000000e+01
8.460073473940508126e-01	2.080806819742939950e+01	1.800000000000000000e+01
8.666478567836676250e-01	2.134870112844313184e+01	1.900000000000000000e+01
8.845218015310541970e-01	2.186682580939104170e+01	1.900000000000000000e+01
9.000000000000000222e-01	2.236232587098481517e+01	2.000000000000000000e+01
9.134035676639934431e-01	2.283582036334405174e+01	2.000000000000000000e+01
9.250105790667544348e-01	2.328837196336071713e+01	2.000000000000000000e+01
9.350618368423788684e-01	2.372125162341146876e+01	2.000000000000000000e+01
9.437658674809651371e-01	2.413571295842169562e+01	2.000000000000000000e+01
9.513032474834136609e-01	2.453261571207658065e+01	2.000000000000000000e+01
9.578303496571417552e-01	2.491240119730832347e+01	2.000000000000000000e+01
9.634825872745161890e-01	2.527514988562922227e+01	1.900000000000000000e+01
9.683772233983162225e-01	2.562044057758984650e+01	1.900000000000000000e+01
9.726158036573563370e-01	2.594741335018017026e+01	1.900000000000000000e+01
9.762862629433834982e-01	2.625497561290588777e+01	1.900000000000000000e+01
9.794647497354285193e-01	2.654189061757510260e+01	1.800000000000000000e+01
9.822172058996108124e-01	2.680664750942695918e+01	1.800000000000000000e+01
9.846007347394051257e-01	2.704780726719414830e+01	1.800000000000000000e+01
9.866647856783667958e-01	2.726393650335452179e+01	1.700000000000000000e+01
9.884521801531054308e-01	2.745380882865756433e+01	1.700000000000000000e+01
9.899999999999999911e-01	2.761634036315676255e+01	1.700000000000000000e+01
9.913403567663993110e-01	2.775063892503595397e+01	1.600000000000000000e+01
9.925010579066754213e-01	2.785612823715000630e+01	1.500000000000000000e+01
9.935061836842379313e-01	2.793250603662450260e+01	1.500000000000000000e+01
9.943765867480964804e-01	2.797972800419282535e+01	1.400000000000000000e+01
9.951303247483413994e-01	2.799803478351926600e+01	1.400000000000000000e+01
9.957830349657141866e-01	2.798786589554920567e+01	1.300000000000000000e+01
9.963482587274515856e-01	2.794991542995762046e+01	1.300000000000000000e+01
9.968377223398315889e-01	2.788506050942660863e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.779424286385837917e+01	1.100000000000000000e+01
9.976286262943383498e-01	2.767848904313536806e+01	1.100000000000000000e+01
9.979464749735428297e-01	2.753868503368444820e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.737560601120184600e+01	1.000000000000000000e+01
9.984600734739405015e-01	2.718996286484307134e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.698192149339239876e+01	9.000000000000000000e+00
9.988452180153105653e-01	2.675121561618625066e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.649731957510546820e+01	8.000000000000000000e+00
9.991340356766399422e-01	2.621909468644231112e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.591497928162284126e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.558324820306877001e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.522193065464190909e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.482938004703542134e+01	6.000000000000000000e+00
9.995783034965713965e-01	2.440428640384979531e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.394606966253149238e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.345526517103704123e+01	5.000000000000000000e+00
9.997261580365736089e-01	2.293349176046976723e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.238358713383590270e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.180920108494767007e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.121477748862089641e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.060470323654589819e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.998313705683512964e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.935365742666331457e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.871908408959916059e+01	3.000000000000000000e+00
