#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.197510492054419373e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.278149891641809788e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.357651378957857702e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.435978729284132349e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.513015668835206640e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.589059595012369819e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.664515534419162179e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.739141250023836704e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.811957249406293968e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.881841009477664883e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.948071075589384193e+01	1.900000000000000000e+01
7.946474973542854148e-01	2.010488806304790543e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.069291410976315504e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.124854879439525490e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.177596825146630266e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.227935320727837620e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.276249538141385287e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.322861732012162861e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.368046207824933802e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.412006492245595979e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.454894664259576587e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.496795344331789579e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.537751264201917323e+01	3.200000000000000000e+01
9.634825872745161890e-01	2.577753457790812064e+01	3.200000000000000000e+01
9.683772233983162225e-01	2.616759791845201022e+01	3.300000000000000000e+01
9.726158036573563370e-01	2.654702920995933368e+01	3.400000000000000000e+01
9.762862629433834982e-01	2.691480435144242733e+01	3.400000000000000000e+01
9.794647497354285193e-01	2.726979262256777758e+01	3.400000000000000000e+01
9.822172058996108124e-01	2.761076859189283894e+01	3.500000000000000000e+01
9.846007347394051257e-01	2.793643170141422871e+01	3.500000000000000000e+01
9.866647856783667958e-01	2.824544885243520298e+01	3.500000000000000000e+01
9.884521801531054308e-01	2.853654569273047414e+01	3.500000000000000000e+01
9.899999999999999911e-01	2.880849583194723706e+01	3.500000000000000000e+01
9.913403567663993110e-01	2.906015442685499295e+01	3.500000000000000000e+01
9.925010579066754213e-01	2.929055695857672248e+01	3.400000000000000000e+01
9.935061836842379313e-01	2.949871232432963097e+01	3.400000000000000000e+01
9.943765867480964804e-01	2.968368070410810589e+01	3.400000000000000000e+01
9.951303247483413994e-01	2.984464385958005295e+01	3.300000000000000000e+01
9.957830349657141866e-01	2.998078738414539401e+01	3.200000000000000000e+01
9.963482587274515856e-01	3.009115436233786767e+01	3.100000000000000000e+01
9.968377223398315889e-01	3.017468371419493778e+01	3.000000000000000000e+01
9.972615803657356448e-01	3.023033173103834770e+01	2.900000000000000000e+01
9.976286262943383498e-01	3.025676944929083589e+01	2.800000000000000000e+01
9.979464749735428297e-01	3.025271125494226254e+01	2.600000000000000000e+01
9.982217205899610590e-01	3.021665246064854315e+01	2.500000000000000000e+01
9.984600734739405015e-01	3.014757974383177697e+01	2.400000000000000000e+01
9.986664785678366352e-01	3.004425568417168435e+01	2.200000000000000000e+01
9.988452180153105653e-01	2.990609130039985075e+01	2.100000000000000000e+01
9.989999999999999991e-01	2.973293970192634816e+01	1.900000000000000000e+01
9.991340356766399422e-01	2.952551512509166542e+01	1.800000000000000000e+01
9.992501057906675310e-01	2.928504373800153715e+01	1.700000000000000000e+01
9.993506183684237598e-01	2.901405623543601564e+01	1.500000000000000000e+01
9.994376586748096036e-01	2.871577601784792222e+01	1.400000000000000000e+01
9.995130324748341399e-01	2.839411442610344238e+01	1.300000000000000000e+01
9.995783034965713965e-01	2.805337030343213911e+01	1.200000000000000000e+01
9.996348258727452141e-01	2.769763077416290287e+01	1.100000000000000000e+01
9.996837722339831922e-01	2.733043342739215475e+01	1.000000000000000000e+01
9.997261580365736089e-01	2.695412376324180315e+01	9.000000000000000000e+00
9.997628626294338128e-01	2.657019554440547893e+01	8.000000000000000000e+00
9.997946474973542497e-01	2.617956261346098756e+01	8.000000000000000000e+00
9.998221720589961503e-01	2.578300949799714203e+01	7.000000000000000000e+00
9.998460073473940390e-01	2.538239126680696245e+01	6.000000000000000000e+00
9.998666478567836968e-01	2.498113977521605733e+01	6.000000000000000000e+00
9.998845218015310898e-01	2.458447776400794993e+01	5.000000000000000000e+00
9.999000000000000110e-01	2.419912480745603389e+01	5.000000000000000000e+00
