#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.167619522660509013e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.237420890476955471e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.309851590539951971e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.384048815821976319e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.458294551823577834e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.530859479685554092e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.600736400109692070e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.667848842205868820e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.732741380125004227e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.796117609359571077e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.858481446290014105e+01	1.900000000000000000e+01
7.946474973542854148e-01	1.919991912308744020e+01	2.000000000000000000e+01
8.221720589961076797e-01	1.980454267946861435e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.039489800102094463e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.096710217199132131e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.151884428196657240e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.204971664597346148e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.256093931434507027e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.305472891260551549e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.353341455989664155e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.399892548354176114e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.445255778794416912e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.489467589388862123e+01	3.100000000000000000e+01
9.634825872745161890e-01	2.532493991428305691e+01	3.200000000000000000e+01
9.683772233983162225e-01	2.574231294198047237e+01	3.200000000000000000e+01
9.726158036573563370e-01	2.614520298790478137e+01	3.200000000000000000e+01
9.762862629433834982e-01	2.653152097598965398e+01	3.200000000000000000e+01
9.794647497354285193e-01	2.689898287153967615e+01	3.200000000000000000e+01
9.822172058996108124e-01	2.724503695147337368e+01	3.200000000000000000e+01
9.846007347394051257e-01	2.756702565528776105e+01	3.200000000000000000e+01
9.866647856783667958e-01	2.786241927467467150e+01	3.100000000000000000e+01
9.884521801531054308e-01	2.812857044827332942e+01	3.000000000000000000e+01
9.899999999999999911e-01	2.836325915299298117e+01	2.900000000000000000e+01
9.913403567663993110e-01	2.856444949529635835e+01	2.800000000000000000e+01
9.925010579066754213e-01	2.873062913808456642e+01	2.700000000000000000e+01
9.935061836842379313e-01	2.886068223437373703e+01	2.600000000000000000e+01
9.943765867480964804e-01	2.895404702118728224e+01	2.400000000000000000e+01
9.951303247483413994e-01	2.901094327250915228e+01	2.300000000000000000e+01
9.957830349657141866e-01	2.903183897289783744e+01	2.200000000000000000e+01
9.963482587274515856e-01	2.901782533731801195e+01	2.000000000000000000e+01
9.968377223398315889e-01	2.897027278947927087e+01	1.900000000000000000e+01
9.972615803657356448e-01	2.889079877522133799e+01	1.800000000000000000e+01
9.976286262943383498e-01	2.878113381745288990e+01	1.700000000000000000e+01
9.979464749735428297e-01	2.864307456880537117e+01	1.500000000000000000e+01
9.982217205899610590e-01	2.847847372122511800e+01	1.400000000000000000e+01
9.984600734739405015e-01	2.828910834851568978e+01	1.300000000000000000e+01
9.986664785678366352e-01	2.807663260427833762e+01	1.200000000000000000e+01
9.988452180153105653e-01	2.784248536312294320e+01	1.200000000000000000e+01
9.989999999999999991e-01	2.758805861416946215e+01	1.100000000000000000e+01
9.991340356766399422e-01	2.731454929837848056e+01	1.000000000000000000e+01
9.992501057906675310e-01	2.702276931031102691e+01	9.000000000000000000e+00
9.993506183684237598e-01	2.671345574417336977e+01	9.000000000000000000e+00
9.994376586748096036e-01	2.638691519960129739e+01	8.000000000000000000e+00
9.995130324748341399e-01	2.604321860375933539e+01	7.000000000000000000e+00
9.995783034965713965e-01	2.568195552179972907e+01	7.000000000000000000e+00
9.996348258727452141e-01	2.530238340783213147e+01	6.000000000000000000e+00
9.996837722339831922e-01	2.490340804375298589e+01	6.000000000000000000e+00
9.997261580365736089e-01	2.448337157252090890e+01	5.000000000000000000e+00
9.997628626294338128e-01	2.404027229738637317e+01	5.000000000000000000e+00
9.997946474973542497e-01	2.357151235772665387e+01	5.000000000000000000e+00
9.998221720589961503e-01	2.307417921167364128e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.254511962454322926e+01	4.000000000000000000e+00
9.998666478567836968e-01	2.198068906738366479e+01	4.000000000000000000e+00
9.998845218015310898e-01	2.137745066440160713e+01	3.000000000000000000e+00
9.999000000000000110e-01	2.073186624333197869e+01	3.000000000000000000e+00
