#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.168026100842051918e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.241164829585289198e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.315220955763320987e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.389440599833182688e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.462625812744236597e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.533737635235005925e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.602320598446309319e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.668513743201691213e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.732813956202103967e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.795751689010509367e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.857691025377583571e+01	1.900000000000000000e+01
7.946474973542854148e-01	1.918758308534657431e+01	2.000000000000000000e+01
8.221720589961076797e-01	1.978849614016883507e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.037731127833612277e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.095154960656178389e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.150921559868942268e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.204947662529584207e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.257243179675500144e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.307899029430074833e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.357007800158997668e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.404675201355883019e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.450960476046244807e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.495894137179481831e+01	3.200000000000000000e+01
9.634825872745161890e-01	2.539454048137674036e+01	3.200000000000000000e+01
9.683772233983162225e-01	2.581578583839308294e+01	3.300000000000000000e+01
9.726158036573563370e-01	2.622185152434298772e+01	3.300000000000000000e+01
9.762862629433834982e-01	2.661158505418484665e+01	3.400000000000000000e+01
9.794647497354285193e-01	2.698376613846782845e+01	3.400000000000000000e+01
9.822172058996108124e-01	2.733718295683907584e+01	3.400000000000000000e+01
9.846007347394051257e-01	2.767057674759876207e+01	3.500000000000000000e+01
9.866647856783667958e-01	2.798280124603561703e+01	3.500000000000000000e+01
9.884521801531054308e-01	2.827277397549663362e+01	3.500000000000000000e+01
9.899999999999999911e-01	2.853951206881101044e+01	3.400000000000000000e+01
9.913403567663993110e-01	2.878212207823364821e+01	3.400000000000000000e+01
9.925010579066754213e-01	2.899977187070390627e+01	3.400000000000000000e+01
9.935061836842379313e-01	2.919142154920831445e+01	3.300000000000000000e+01
9.943765867480964804e-01	2.935641123658101037e+01	3.200000000000000000e+01
9.951303247483413994e-01	2.949372256856981522e+01	3.100000000000000000e+01
9.957830349657141866e-01	2.960256329009437692e+01	3.000000000000000000e+01
9.963482587274515856e-01	2.968224563996690790e+01	2.900000000000000000e+01
9.968377223398315889e-01	2.973206699782402040e+01	2.800000000000000000e+01
9.972615803657356448e-01	2.975159667402906649e+01	2.600000000000000000e+01
9.976286262943383498e-01	2.974048481957665757e+01	2.500000000000000000e+01
9.979464749735428297e-01	2.969895807999623116e+01	2.300000000000000000e+01
9.982217205899610590e-01	2.962722048342877201e+01	2.200000000000000000e+01
9.984600734739405015e-01	2.952596476939038794e+01	2.100000000000000000e+01
9.986664785678366352e-01	2.939598134820906239e+01	1.900000000000000000e+01
9.988452180153105653e-01	2.923833541601796071e+01	1.800000000000000000e+01
9.989999999999999991e-01	2.905431130289279196e+01	1.700000000000000000e+01
9.991340356766399422e-01	2.884511856273994823e+01	1.500000000000000000e+01
9.992501057906675310e-01	2.861206566771941340e+01	1.400000000000000000e+01
9.993506183684237598e-01	2.835644072357881740e+01	1.300000000000000000e+01
9.994376586748096036e-01	2.807935708846828859e+01	1.200000000000000000e+01
9.995130324748341399e-01	2.778185207779486632e+01	1.100000000000000000e+01
9.995783034965713965e-01	2.746476789993547740e+01	1.000000000000000000e+01
9.996348258727452141e-01	2.712849201428655732e+01	9.000000000000000000e+00
9.996837722339831922e-01	2.677339026741488937e+01	9.000000000000000000e+00
9.997261580365736089e-01	2.639919839112865318e+01	8.000000000000000000e+00
9.997628626294338128e-01	2.600568393267941758e+01	7.000000000000000000e+00
9.997946474973542497e-01	2.559188420405318709e+01	7.000000000000000000e+00
9.998221720589961503e-01	2.515684747768754903e+01	6.000000000000000000e+00
9.998460073473940390e-01	2.469894483162935117e+01	6.000000000000000000e+00
9.998666478567836968e-01	2.421671842756164494e+01	5.000000000000000000e+00
9.998845218015310898e-01	2.370844489939583966e+01	5.000000000000000000e+00
9.999000000000000110e-01	2.317237528102164390e+01	4.000000000000000000e+00
