#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.160299468785709465e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.256665717813483241e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.345792721959685068e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.424348186699857344e+01	8.000000000000000000e+00
4.376586748096509272e-01	1.497642200439503135e+01	9.000000000000000000e+00
5.130324748341368313e-01	1.568493325258626214e+01	1.000000000000000000e+01
5.783034965714177744e-01	1.637914555148574536e+01	1.100000000000000000e+01
6.348258727451623340e-01	1.706156613316919390e+01	1.200000000000000000e+01
6.837722339831620033e-01	1.773187233145038633e+01	1.300000000000000000e+01
7.261580365735638143e-01	1.838845619924487451e+01	1.400000000000000000e+01
7.628626294338345382e-01	1.902938237406149824e+01	1.500000000000000000e+01
7.946474973542854148e-01	1.965267686193562824e+01	1.600000000000000000e+01
8.221720589961076797e-01	2.025678617890719124e+01	1.600000000000000000e+01
8.460073473940508126e-01	2.084055962020342889e+01	1.700000000000000000e+01
8.666478567836676250e-01	2.140330989871191392e+01	1.800000000000000000e+01
8.845218015310541970e-01	2.194473777911085577e+01	1.800000000000000000e+01
9.000000000000000222e-01	2.246485672003654344e+01	1.900000000000000000e+01
9.134035676639934431e-01	2.296351346174085251e+01	1.900000000000000000e+01
9.250105790667544348e-01	2.344062227333841264e+01	2.000000000000000000e+01
9.350618368423788684e-01	2.389626849015851562e+01	2.000000000000000000e+01
9.437658674809651371e-01	2.433008756931253203e+01	2.000000000000000000e+01
9.513032474834136609e-01	2.474197782822924907e+01	2.000000000000000000e+01
9.578303496571417552e-01	2.513162626737788585e+01	2.000000000000000000e+01
9.634825872745161890e-01	2.549882139342813048e+01	2.000000000000000000e+01
9.683772233983162225e-01	2.584318692091168046e+01	2.000000000000000000e+01
9.726158036573563370e-01	2.616447381325379240e+01	2.000000000000000000e+01
9.762862629433834982e-01	2.646233729701254589e+01	1.900000000000000000e+01
9.794647497354285193e-01	2.673627963910127647e+01	1.900000000000000000e+01
9.822172058996108124e-01	2.698592442230044597e+01	1.800000000000000000e+01
9.846007347394051257e-01	2.721073365516771503e+01	1.800000000000000000e+01
9.866647856783667958e-01	2.741021281977315738e+01	1.700000000000000000e+01
9.884521801531054308e-01	2.758384450148837175e+01	1.700000000000000000e+01
9.899999999999999911e-01	2.773120661108984564e+01	1.600000000000000000e+01
9.913403567663993110e-01	2.785185029841927218e+01	1.600000000000000000e+01
9.925010579066754213e-01	2.794546904283804167e+01	1.500000000000000000e+01
9.935061836842379313e-01	2.801199650222050863e+01	1.400000000000000000e+01
9.943765867480964804e-01	2.805139215483002957e+01	1.400000000000000000e+01
9.951303247483413994e-01	2.806403408414417910e+01	1.300000000000000000e+01
9.957830349657141866e-01	2.805022878918926921e+01	1.200000000000000000e+01
9.963482587274515856e-01	2.801079133319149506e+01	1.200000000000000000e+01
9.968377223398315889e-01	2.794630246797476048e+01	1.100000000000000000e+01
9.972615803657356448e-01	2.785755886431701356e+01	1.100000000000000000e+01
9.976286262943383498e-01	2.774541040145478377e+01	1.000000000000000000e+01
9.979464749735428297e-01	2.761037261831901191e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.745285683041512215e+01	9.000000000000000000e+00
9.984600734739405015e-01	2.727318094133191551e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.707119391877240133e+01	8.000000000000000000e+00
9.988452180153105653e-01	2.684646256843592482e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.659834474408864224e+01	7.000000000000000000e+00
9.991340356766399422e-01	2.632601842476570653e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.602833228315150649e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.570417797063340615e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.535229532691858623e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.497149373225687441e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.456058786044982867e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.411864563254697202e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.364479202055927942e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.313820956321968936e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.259835856825190348e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.202466156968329614e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.141667459378086136e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.077357919482538051e+01	3.000000000000000000e+00
9.998666478567836968e-01	2.009433811339811626e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.937743495415290695e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.862020933829844438e+01	2.000000000000000000e+00
