#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.178074408323639943e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.285302627831863020e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.380167957396554002e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.470423754309395292e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.556032907222672534e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.636679653072081919e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.712296577171606415e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.783057140198297930e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.849344393246336793e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.911695057532850228e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.970673909411167912e+01	1.800000000000000000e+01
7.946474973542854148e-01	2.026839835567042059e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.080685162934156196e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.132605956866558472e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.182927844124242966e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.231872986108994894e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.279611882752375251e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.326246526993248409e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.371837406918753999e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.416388322175316006e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.459878746003303007e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.502252943966579579e+01	3.000000000000000000e+01
9.578303496571417552e-01	2.543427767571365905e+01	3.100000000000000000e+01
9.634825872745161890e-01	2.583302679972196003e+01	3.100000000000000000e+01
9.683772233983162225e-01	2.621755280809679434e+01	3.200000000000000000e+01
9.726158036573563370e-01	2.658657463806637367e+01	3.200000000000000000e+01
9.762862629433834982e-01	2.693853977569816038e+01	3.200000000000000000e+01
9.794647497354285193e-01	2.727180619610944845e+01	3.100000000000000000e+01
9.822172058996108124e-01	2.758462472908561125e+01	3.100000000000000000e+01
9.846007347394051257e-01	2.787520938634648004e+01	3.000000000000000000e+01
9.866647856783667958e-01	2.814161150768928366e+01	3.000000000000000000e+01
9.884521801531054308e-01	2.838191742018995356e+01	2.900000000000000000e+01
9.899999999999999911e-01	2.859442861767544031e+01	2.800000000000000000e+01
9.913403567663993110e-01	2.877748506454038591e+01	2.700000000000000000e+01
9.925010579066754213e-01	2.892976316024370576e+01	2.500000000000000000e+01
9.935061836842379313e-01	2.905012612710368813e+01	2.400000000000000000e+01
9.943765867480964804e-01	2.913798247993479151e+01	2.300000000000000000e+01
9.951303247483413994e-01	2.919307952039180165e+01	2.200000000000000000e+01
9.957830349657141866e-01	2.921558634723585257e+01	2.000000000000000000e+01
9.963482587274515856e-01	2.920595830130096715e+01	1.900000000000000000e+01
9.968377223398315889e-01	2.916499079161341967e+01	1.800000000000000000e+01
9.972615803657356448e-01	2.909376994446855491e+01	1.700000000000000000e+01
9.976286262943383498e-01	2.899351075385879284e+01	1.600000000000000000e+01
9.979464749735428297e-01	2.886551842015970237e+01	1.500000000000000000e+01
9.982217205899610590e-01	2.871126950511897391e+01	1.400000000000000000e+01
9.984600734739405015e-01	2.853203692409678993e+01	1.300000000000000000e+01
9.986664785678366352e-01	2.832913667464539031e+01	1.200000000000000000e+01
9.988452180153105653e-01	2.810367956541135825e+01	1.100000000000000000e+01
9.989999999999999991e-01	2.785662569613592154e+01	1.000000000000000000e+01
9.991340356766399422e-01	2.758870713282671261e+01	1.000000000000000000e+01
9.992501057906675310e-01	2.730038114671683047e+01	9.000000000000000000e+00
9.993506183684237598e-01	2.699174394042429626e+01	8.000000000000000000e+00
9.994376586748096036e-01	2.666274624956794526e+01	8.000000000000000000e+00
9.995130324748341399e-01	2.631293063297562185e+01	7.000000000000000000e+00
9.995783034965713965e-01	2.594147907962701538e+01	7.000000000000000000e+00
9.996348258727452141e-01	2.554733979164664603e+01	6.000000000000000000e+00
9.996837722339831922e-01	2.512925459903714298e+01	6.000000000000000000e+00
9.997261580365736089e-01	2.468556376416491105e+01	5.000000000000000000e+00
9.997628626294338128e-01	2.421454104190617684e+01	5.000000000000000000e+00
9.997946474973542497e-01	2.371400150262251927e+01	5.000000000000000000e+00
9.998221720589961503e-01	2.318174002812634882e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.261551975520821856e+01	4.000000000000000000e+00
9.998666478567836968e-01	2.201262762559139574e+01	4.000000000000000000e+00
9.998845218015310898e-01	2.137036531942015927e+01	3.000000000000000000e+00
9.999000000000000110e-01	2.068554898535163389e+01	3.000000000000000000e+00
