#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.181127924468816204e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.265669081358252335e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.350582364948562741e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.433541160071836984e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.513860616828145922e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.591469647357450334e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.666490605090313792e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.739028839387121650e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.809072127558396659e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.876528387878545701e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.941317001354260796e+01	1.800000000000000000e+01
7.946474973542854148e-01	2.003486985330707171e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.063196664661612800e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.120635839161853298e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.176010125338635603e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.229510526155879546e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.281306338531228661e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.331527515273748108e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.380269281048912688e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.427569428005240226e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.473433540852471424e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.517815003049893008e+01	3.000000000000000000e+01
9.578303496571417552e-01	2.560635518680217615e+01	3.100000000000000000e+01
9.634825872745161890e-01	2.601784153990223913e+01	3.100000000000000000e+01
9.683772233983162225e-01	2.641139299266668772e+01	3.200000000000000000e+01
9.726158036573563370e-01	2.678565276465831602e+01	3.200000000000000000e+01
9.762862629433834982e-01	2.713919275836042289e+01	3.200000000000000000e+01
9.794647497354285193e-01	2.747050735240641473e+01	3.100000000000000000e+01
9.822172058996108124e-01	2.777828956807029570e+01	3.100000000000000000e+01
9.846007347394051257e-01	2.806118565637478213e+01	3.000000000000000000e+01
9.866647856783667958e-01	2.831799582485038158e+01	3.000000000000000000e+01
9.884521801531054308e-01	2.854755116442479235e+01	2.900000000000000000e+01
9.899999999999999911e-01	2.874894479217622845e+01	2.800000000000000000e+01
9.913403567663993110e-01	2.892136497044862864e+01	2.600000000000000000e+01
9.925010579066754213e-01	2.906419804423891406e+01	2.500000000000000000e+01
9.935061836842379313e-01	2.917696015751330663e+01	2.400000000000000000e+01
9.943765867480964804e-01	2.925938344020512716e+01	2.300000000000000000e+01
9.951303247483413994e-01	2.931143621639096608e+01	2.100000000000000000e+01
9.957830349657141866e-01	2.933321601293410907e+01	2.000000000000000000e+01
9.963482587274515856e-01	2.932497805513351352e+01	1.900000000000000000e+01
9.968377223398315889e-01	2.928700225819604697e+01	1.800000000000000000e+01
9.972615803657356448e-01	2.921973445591232732e+01	1.700000000000000000e+01
9.976286262943383498e-01	2.912364110493015446e+01	1.600000000000000000e+01
9.979464749735428297e-01	2.899915343654615185e+01	1.500000000000000000e+01
9.982217205899610590e-01	2.884689687399860247e+01	1.400000000000000000e+01
9.984600734739405015e-01	2.866729191774754781e+01	1.300000000000000000e+01
9.986664785678366352e-01	2.846101111937423411e+01	1.200000000000000000e+01
9.988452180153105653e-01	2.822872577815931550e+01	1.100000000000000000e+01
9.989999999999999991e-01	2.797126427189005682e+01	1.000000000000000000e+01
9.991340356766399422e-01	2.768955624070850163e+01	1.000000000000000000e+01
9.992501057906675310e-01	2.738479740639006010e+01	9.000000000000000000e+00
9.993506183684237598e-01	2.705832782025352046e+01	8.000000000000000000e+00
9.994376586748096036e-01	2.671168379289052552e+01	8.000000000000000000e+00
9.995130324748341399e-01	2.634644738199261838e+01	7.000000000000000000e+00
9.995783034965713965e-01	2.596424487345459653e+01	7.000000000000000000e+00
9.996348258727452141e-01	2.556627074355886720e+01	6.000000000000000000e+00
9.996837722339831922e-01	2.515302104554242746e+01	6.000000000000000000e+00
9.997261580365736089e-01	2.472406330017358300e+01	5.000000000000000000e+00
9.997628626294338128e-01	2.427751569513819874e+01	5.000000000000000000e+00
9.997946474973542497e-01	2.380956069487146110e+01	5.000000000000000000e+00
9.998221720589961503e-01	2.331423260687872201e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.278310912364732843e+01	4.000000000000000000e+00
9.998666478567836968e-01	2.220522341481289175e+01	4.000000000000000000e+00
9.998845218015310898e-01	2.156724764527942995e+01	3.000000000000000000e+00
9.999000000000000110e-01	2.085450126311661734e+01	3.000000000000000000e+00
