#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.161515276877553760e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.245894689109357500e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.329611670226712405e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.410300213838447725e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.486746665091446751e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.559195097540305142e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.628548944373440222e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.695706794028889774e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.761296911172529533e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.825632335630699998e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.888770824279652771e+01	1.800000000000000000e+01
7.946474973542854148e-01	1.950618585557123552e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.011022360974180856e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.069817239428354583e+01	2.200000000000000000e+01
8.666478567836676250e-01	2.126887849535665964e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.182170006461703338e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.235650458338071545e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.287331073527074921e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.337231555513213621e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.385360105418333632e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.431706360967883640e+01	2.900000000000000000e+01
9.513032474834136609e-01	2.476246237144398066e+01	3.000000000000000000e+01
9.578303496571417552e-01	2.518930310001690742e+01	3.000000000000000000e+01
9.634825872745161890e-01	2.559709009943678026e+01	3.000000000000000000e+01
9.683772233983162225e-01	2.598509133578223640e+01	3.100000000000000000e+01
9.726158036573563370e-01	2.635246698307696533e+01	3.000000000000000000e+01
9.762862629433834982e-01	2.669839551240389142e+01	3.000000000000000000e+01
9.794647497354285193e-01	2.702189740717016875e+01	3.000000000000000000e+01
9.822172058996108124e-01	2.732181087929690833e+01	2.900000000000000000e+01
9.846007347394051257e-01	2.759689965163660830e+01	2.800000000000000000e+01
9.866647856783667958e-01	2.784593353884078581e+01	2.700000000000000000e+01
9.884521801531054308e-01	2.806737393828022320e+01	2.600000000000000000e+01
9.899999999999999911e-01	2.825976980673461014e+01	2.500000000000000000e+01
9.913403567663993110e-01	2.842173041900218777e+01	2.400000000000000000e+01
9.925010579066754213e-01	2.855186013491030295e+01	2.300000000000000000e+01
9.935061836842379313e-01	2.864891262321788190e+01	2.100000000000000000e+01
9.943765867480964804e-01	2.871209436434023843e+01	2.000000000000000000e+01
9.951303247483413994e-01	2.874087149989610879e+01	1.900000000000000000e+01
9.957830349657141866e-01	2.873510276768426763e+01	1.800000000000000000e+01
9.963482587274515856e-01	2.869516184035364148e+01	1.700000000000000000e+01
9.968377223398315889e-01	2.862187834447617618e+01	1.600000000000000000e+01
9.972615803657356448e-01	2.851652456969413407e+01	1.500000000000000000e+01
9.976286262943383498e-01	2.838095733051785530e+01	1.400000000000000000e+01
9.979464749735428297e-01	2.821700690364461650e+01	1.300000000000000000e+01
9.982217205899610590e-01	2.802698193676690508e+01	1.200000000000000000e+01
9.984600734739405015e-01	2.781327382908967394e+01	1.100000000000000000e+01
9.986664785678366352e-01	2.757815129860522774e+01	1.000000000000000000e+01
9.988452180153105653e-01	2.732373090011078887e+01	1.000000000000000000e+01
9.989999999999999991e-01	2.705186053863346274e+01	9.000000000000000000e+00
9.991340356766399422e-01	2.676395377085220417e+01	9.000000000000000000e+00
9.992501057906675310e-01	2.646086050095632913e+01	8.000000000000000000e+00
9.993506183684237598e-01	2.614302024278487480e+01	7.000000000000000000e+00
9.994376586748096036e-01	2.580993009249066006e+01	7.000000000000000000e+00
9.995130324748341399e-01	2.546055152726659188e+01	6.000000000000000000e+00
9.995783034965713965e-01	2.509317457729348178e+01	6.000000000000000000e+00
9.996348258727452141e-01	2.470512388502290690e+01	6.000000000000000000e+00
9.996837722339831922e-01	2.429297265240827031e+01	5.000000000000000000e+00
9.997261580365736089e-01	2.385249714335838078e+01	5.000000000000000000e+00
9.997628626294338128e-01	2.337833452482492902e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.286415562453180783e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.230244057639739452e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.168409159080981397e+01	3.000000000000000000e+00
9.998666478567836968e-01	2.099780232201609209e+01	3.000000000000000000e+00
9.998845218015310898e-01	2.022954334295624435e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.936124121190115588e+01	3.000000000000000000e+00
