#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.184374216947615821e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.282313961531926694e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.372377742077298457e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.452633995563579639e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.524662423883460072e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.592395562686980170e+01	1.100000000000000000e+01
5.783034965714177744e-01	1.659221721815137585e+01	1.200000000000000000e+01
6.348258727451623340e-01	1.726853279403565722e+01	1.300000000000000000e+01
6.837722339831620033e-01	1.795538520447781750e+01	1.400000000000000000e+01
7.261580365735638143e-01	1.864367140446319482e+01	1.600000000000000000e+01
7.628626294338345382e-01	1.931747151527094886e+01	1.700000000000000000e+01
7.946474973542854148e-01	1.996075356366070608e+01	1.800000000000000000e+01
8.221720589961076797e-01	2.056359501532250889e+01	1.900000000000000000e+01
8.460073473940508126e-01	2.112362416447469826e+01	1.900000000000000000e+01
8.666478567836676250e-01	2.164422013778189680e+01	2.000000000000000000e+01
8.845218015310541970e-01	2.213131821695149526e+01	2.100000000000000000e+01
9.000000000000000222e-01	2.259116194171675218e+01	2.100000000000000000e+01
9.134035676639934431e-01	2.302903651267818219e+01	2.100000000000000000e+01
9.250105790667544348e-01	2.344895641366736783e+01	2.200000000000000000e+01
9.350618368423788684e-01	2.385368512437945654e+01	2.200000000000000000e+01
9.437658674809651371e-01	2.424457933273987820e+01	2.200000000000000000e+01
9.513032474834136609e-01	2.462226826080733133e+01	2.200000000000000000e+01
9.578303496571417552e-01	2.498654688450919537e+01	2.200000000000000000e+01
9.634825872745161890e-01	2.533674727491153433e+01	2.200000000000000000e+01
9.683772233983162225e-01	2.567180954492758715e+01	2.100000000000000000e+01
9.726158036573563370e-01	2.599059799267460136e+01	2.100000000000000000e+01
9.762862629433834982e-01	2.629168639555626541e+01	2.100000000000000000e+01
9.794647497354285193e-01	2.657371042679933026e+01	2.000000000000000000e+01
9.822172058996108124e-01	2.683526408802217844e+01	2.000000000000000000e+01
9.846007347394051257e-01	2.707508695414824018e+01	1.900000000000000000e+01
9.866647856783667958e-01	2.729191662091748327e+01	1.800000000000000000e+01
9.884521801531054308e-01	2.748457894851898686e+01	1.800000000000000000e+01
9.899999999999999911e-01	2.765197975613553538e+01	1.700000000000000000e+01
9.913403567663993110e-01	2.779320044859186112e+01	1.700000000000000000e+01
9.925010579066754213e-01	2.790727411867574759e+01	1.600000000000000000e+01
9.935061836842379313e-01	2.799334710919633906e+01	1.500000000000000000e+01
9.943765867480964804e-01	2.805084562044137186e+01	1.500000000000000000e+01
9.951303247483413994e-01	2.807904770784654147e+01	1.400000000000000000e+01
9.957830349657141866e-01	2.807759555102423832e+01	1.300000000000000000e+01
9.963482587274515856e-01	2.804592994738501943e+01	1.300000000000000000e+01
9.968377223398315889e-01	2.798382481229886309e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.789108573212633502e+01	1.100000000000000000e+01
9.976286262943383498e-01	2.776738463172779348e+01	1.100000000000000000e+01
9.979464749735428297e-01	2.761264300430984164e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.742674842138428204e+01	1.000000000000000000e+01
9.984600734739405015e-01	2.720984085944448339e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.696205869715848635e+01	9.000000000000000000e+00
9.988452180153105653e-01	2.668368944308770807e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.637557028052524899e+01	8.000000000000000000e+00
9.991340356766399422e-01	2.603855116893372212e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.567417606883074654e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.528417892396181799e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.487076237473899454e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.443609734525525212e+01	6.000000000000000000e+00
9.995783034965713965e-01	2.398240076556113110e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.351169339493497290e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.302551016554183150e+01	5.000000000000000000e+00
9.997261580365736089e-01	2.252464572067147586e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.200955168371200088e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.147985505977892728e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.093456344315967499e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.037208479482073287e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.979013335872807744e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.918567764354447291e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.855491493584359475e+01	3.000000000000000000e+00
