#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.164907228201458267e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.247536454354522384e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.328794967387443471e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.408740017569403591e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.486961860206404928e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.563045652577944722e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.636631680652107690e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.707394903525998586e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.775164013723338030e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.840025773270040332e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.902342682722761324e+01	1.800000000000000000e+01
7.946474973542854148e-01	1.962584966792683261e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.021147424374354529e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.078248290327282533e+01	2.200000000000000000e+01
8.666478567836676250e-01	2.133916680710371594e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.188058297164061727e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.240519548761163549e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.291135809374002008e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.339780300406674840e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.386372450250269850e+01	2.800000000000000000e+01
9.437658674809651371e-01	2.430879735201338576e+01	2.900000000000000000e+01
9.513032474834136609e-01	2.473317561928494968e+01	2.900000000000000000e+01
9.578303496571417552e-01	2.513734801012820697e+01	3.000000000000000000e+01
9.634825872745161890e-01	2.552169312014695635e+01	3.000000000000000000e+01
9.683772233983162225e-01	2.588647388077760070e+01	3.000000000000000000e+01
9.726158036573563370e-01	2.623182678184290495e+01	3.000000000000000000e+01
9.762862629433834982e-01	2.655728754947132231e+01	2.900000000000000000e+01
9.794647497354285193e-01	2.686240888289198381e+01	2.900000000000000000e+01
9.822172058996108124e-01	2.714608677834216621e+01	2.800000000000000000e+01
9.846007347394051257e-01	2.740724708057859971e+01	2.700000000000000000e+01
9.866647856783667958e-01	2.764465232549414964e+01	2.600000000000000000e+01
9.884521801531054308e-01	2.785713439145625614e+01	2.500000000000000000e+01
9.899999999999999911e-01	2.804357787607044372e+01	2.400000000000000000e+01
9.913403567663993110e-01	2.820313258393868239e+01	2.300000000000000000e+01
9.925010579066754213e-01	2.833495764068879907e+01	2.200000000000000000e+01
9.935061836842379313e-01	2.843868827106531683e+01	2.000000000000000000e+01
9.943765867480964804e-01	2.851396667075436397e+01	1.900000000000000000e+01
9.951303247483413994e-01	2.856078522508227024e+01	1.800000000000000000e+01
9.957830349657141866e-01	2.857927820185416934e+01	1.700000000000000000e+01
9.963482587274515856e-01	2.856965267689797727e+01	1.600000000000000000e+01
9.968377223398315889e-01	2.853227598637947082e+01	1.500000000000000000e+01
9.972615803657356448e-01	2.846754898343590412e+01	1.400000000000000000e+01
9.976286262943383498e-01	2.837589727345105928e+01	1.300000000000000000e+01
9.979464749735428297e-01	2.825782714972909559e+01	1.200000000000000000e+01
9.982217205899610590e-01	2.811358437132492227e+01	1.100000000000000000e+01
9.984600734739405015e-01	2.794360556646388005e+01	1.100000000000000000e+01
9.986664785678366352e-01	2.774799457323075202e+01	1.000000000000000000e+01
9.988452180153105653e-01	2.752683506447170103e+01	9.000000000000000000e+00
9.989999999999999991e-01	2.728012440973088459e+01	9.000000000000000000e+00
9.991340356766399422e-01	2.700755364417609172e+01	8.000000000000000000e+00
9.992501057906675310e-01	2.670867180031414989e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.638289756208614634e+01	7.000000000000000000e+00
9.994376586748096036e-01	2.602931768605925456e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.564695557603108966e+01	6.000000000000000000e+00
9.995783034965713965e-01	2.523447376803047604e+01	6.000000000000000000e+00
9.996348258727452141e-01	2.479026337211918118e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.431254671023445368e+01	5.000000000000000000e+00
9.997261580365736089e-01	2.379915752282940389e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.324758415712941684e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.265488559263613411e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.201743564572625900e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.133091887111888241e+01	3.000000000000000000e+00
9.998666478567836968e-01	2.058992013068539606e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.978757769788482790e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.891493827927346416e+01	2.000000000000000000e+00
