#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.179868292063291690e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.264811467376202536e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.350023921582388553e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.433202598245136272e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.513590957976292550e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.591059206045924590e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.665726276110310522e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.737749448045098433e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.807223906740697572e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.874132299795691381e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.938423963269668349e+01	1.800000000000000000e+01
7.946474973542854148e-01	2.000125939046010970e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.059377932912361686e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.116387160503949261e+01	2.200000000000000000e+01
8.666478567836676250e-01	2.171361834769221844e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.224507397947970944e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.275992450280870472e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.325950079605380694e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.374450684962051383e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.421529446250245243e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.467150071444252291e+01	2.900000000000000000e+01
9.513032474834136609e-01	2.511242891633281005e+01	3.000000000000000000e+01
9.578303496571417552e-01	2.553701093839076464e+01	3.000000000000000000e+01
9.634825872745161890e-01	2.594375464061867120e+01	3.000000000000000000e+01
9.683772233983162225e-01	2.633104092254046691e+01	3.000000000000000000e+01
9.726158036573563370e-01	2.669715899355772848e+01	3.000000000000000000e+01
9.762862629433834982e-01	2.704048893746274729e+01	2.900000000000000000e+01
9.794647497354285193e-01	2.735937028135293403e+01	2.900000000000000000e+01
9.822172058996108124e-01	2.765231809365120696e+01	2.800000000000000000e+01
9.846007347394051257e-01	2.791805208394671922e+01	2.700000000000000000e+01
9.866647856783667958e-01	2.815538133572871260e+01	2.600000000000000000e+01
9.884521801531054308e-01	2.836342650769152129e+01	2.500000000000000000e+01
9.899999999999999911e-01	2.854153228967777878e+01	2.400000000000000000e+01
9.913403567663993110e-01	2.868923353309270041e+01	2.300000000000000000e+01
9.925010579066754213e-01	2.880634768328448558e+01	2.200000000000000000e+01
9.935061836842379313e-01	2.889288803790530835e+01	2.000000000000000000e+01
9.943765867480964804e-01	2.894901735546985933e+01	1.900000000000000000e+01
9.951303247483413994e-01	2.897516121399169009e+01	1.800000000000000000e+01
9.957830349657141866e-01	2.897182310338467204e+01	1.700000000000000000e+01
9.963482587274515856e-01	2.893956093049525080e+01	1.600000000000000000e+01
9.968377223398315889e-01	2.887900421656990346e+01	1.500000000000000000e+01
9.972615803657356448e-01	2.879082108540888640e+01	1.400000000000000000e+01
9.976286262943383498e-01	2.867570181713139021e+01	1.300000000000000000e+01
9.979464749735428297e-01	2.853425724981455858e+01	1.300000000000000000e+01
9.982217205899610590e-01	2.836703709948695007e+01	1.200000000000000000e+01
9.984600734739405015e-01	2.817464330140639817e+01	1.100000000000000000e+01
9.986664785678366352e-01	2.795761665870123380e+01	1.000000000000000000e+01
9.988452180153105653e-01	2.771651581405557252e+01	1.000000000000000000e+01
9.989999999999999991e-01	2.745198921999572050e+01	9.000000000000000000e+00
9.991340356766399422e-01	2.716479046028172206e+01	8.000000000000000000e+00
9.992501057906675310e-01	2.685577334711287278e+01	8.000000000000000000e+00
9.993506183684237598e-01	2.652581928059028371e+01	7.000000000000000000e+00
9.994376586748096036e-01	2.617601894750604430e+01	7.000000000000000000e+00
9.995130324748341399e-01	2.580727529922291552e+01	6.000000000000000000e+00
9.995783034965713965e-01	2.542053206388347419e+01	6.000000000000000000e+00
9.996348258727452141e-01	2.501591428794002425e+01	6.000000000000000000e+00
9.996837722339831922e-01	2.459308497089249812e+01	5.000000000000000000e+00
9.997261580365736089e-01	2.415019658104723277e+01	5.000000000000000000e+00
9.997628626294338128e-01	2.368399388257491012e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.318928582695194507e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.265846693330836104e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.208171866661263039e+01	3.000000000000000000e+00
9.998666478567836968e-01	2.144701043591576095e+01	3.000000000000000000e+00
9.998845218015310898e-01	2.074055227473277085e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.994898675402241395e+01	3.000000000000000000e+00
