#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.187525261198332238e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.270451504735460091e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.353963043535944699e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.436215709895169290e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.516574431205300755e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.594835886731868513e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.670872656637367015e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.744517898194635563e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.815583204838808840e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.883944259948711064e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.949541533345774980e+01	1.900000000000000000e+01
7.946474973542854148e-01	2.012450134367611199e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.072825094697223847e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.130890475571788656e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.186902589189313773e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.241096136161107211e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.293657480764200329e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.344717937548076492e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.394346116564808469e+01	2.900000000000000000e+01
9.350618368423788684e-01	2.442540846294935619e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.489272223060247313e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.534464648772914330e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.578038718094067505e+01	3.200000000000000000e+01
9.634825872745161890e-01	2.619910922956453803e+01	3.300000000000000000e+01
9.683772233983162225e-01	2.660000090059782352e+01	3.300000000000000000e+01
9.726158036573563370e-01	2.698245892633342180e+01	3.400000000000000000e+01
9.762862629433834982e-01	2.734590689246326534e+01	3.400000000000000000e+01
9.794647497354285193e-01	2.769000668785060881e+01	3.400000000000000000e+01
9.822172058996108124e-01	2.801453967341791440e+01	3.500000000000000000e+01
9.846007347394051257e-01	2.831946223305303434e+01	3.500000000000000000e+01
9.866647856783667958e-01	2.860477878989237865e+01	3.500000000000000000e+01
9.884521801531054308e-01	2.887063706556037701e+01	3.500000000000000000e+01
9.899999999999999911e-01	2.911721786549069790e+01	3.600000000000000000e+01
9.913403567663993110e-01	2.934480348493991286e+01	3.600000000000000000e+01
9.925010579066754213e-01	2.955366561193682173e+01	3.600000000000000000e+01
9.935061836842379313e-01	2.974401132841322237e+01	3.600000000000000000e+01
9.943765867480964804e-01	2.991607243362466662e+01	3.500000000000000000e+01
9.951303247483413994e-01	3.007003446123985668e+01	3.500000000000000000e+01
9.957830349657141866e-01	3.020597597855589811e+01	3.500000000000000000e+01
9.963482587274515856e-01	3.032381904621099977e+01	3.400000000000000000e+01
9.968377223398315889e-01	3.042319163955487937e+01	3.400000000000000000e+01
9.972615803657356448e-01	3.050382458909027861e+01	3.300000000000000000e+01
9.976286262943383498e-01	3.056472770527447835e+01	3.200000000000000000e+01
9.979464749735428297e-01	3.060514865999148881e+01	3.100000000000000000e+01
9.982217205899610590e-01	3.062367773334418430e+01	2.900000000000000000e+01
9.984600734739405015e-01	3.061887987169648184e+01	2.800000000000000000e+01
9.986664785678366352e-01	3.058908821117640287e+01	2.700000000000000000e+01
9.988452180153105653e-01	3.053259155752714094e+01	2.500000000000000000e+01
9.989999999999999991e-01	3.044764964701379739e+01	2.400000000000000000e+01
9.991340356766399422e-01	3.033281856498071249e+01	2.200000000000000000e+01
9.992501057906675310e-01	3.018675184940463652e+01	2.000000000000000000e+01
9.993506183684237598e-01	3.000867943488838918e+01	1.900000000000000000e+01
9.994376586748096036e-01	2.979828601973832747e+01	1.800000000000000000e+01
9.995130324748341399e-01	2.955581096157338550e+01	1.600000000000000000e+01
9.995783034965713965e-01	2.928219640679142799e+01	1.500000000000000000e+01
9.996348258727452141e-01	2.897912475122313936e+01	1.400000000000000000e+01
9.996837722339831922e-01	2.864882398129843821e+01	1.300000000000000000e+01
9.997261580365736089e-01	2.829419981157894881e+01	1.200000000000000000e+01
9.997628626294338128e-01	2.791828461825395991e+01	1.100000000000000000e+01
9.997946474973542497e-01	2.752437747593794626e+01	1.000000000000000000e+01
9.998221720589961503e-01	2.711524205813855559e+01	9.000000000000000000e+00
9.998460073473940390e-01	2.669302907357650412e+01	8.000000000000000000e+00
9.998666478567836968e-01	2.625888325878002050e+01	8.000000000000000000e+00
9.998845218015310898e-01	2.581213738579817729e+01	7.000000000000000000e+00
9.999000000000000110e-01	2.535037293680472814e+01	7.000000000000000000e+00
