#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.181649636476630150e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.270999941977347802e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.357475701717508976e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.434758614743054927e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.507381964470911839e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.578004373245137515e+01	1.100000000000000000e+01
5.783034965714177744e-01	1.647616764522787847e+01	1.200000000000000000e+01
6.348258727451623340e-01	1.716468183311757656e+01	1.300000000000000000e+01
6.837722339831620033e-01	1.784489030014470501e+01	1.500000000000000000e+01
7.261580365735638143e-01	1.851462716253510976e+01	1.600000000000000000e+01
7.628626294338345382e-01	1.917084181690172784e+01	1.700000000000000000e+01
7.946474973542854148e-01	1.981048176069040778e+01	1.800000000000000000e+01
8.221720589961076797e-01	2.043078580870927397e+01	1.900000000000000000e+01
8.460073473940508126e-01	2.102959314341477537e+01	2.000000000000000000e+01
8.666478567836676250e-01	2.160569527190469685e+01	2.000000000000000000e+01
8.845218015310541970e-01	2.215843451182827550e+01	2.100000000000000000e+01
9.000000000000000222e-01	2.268767042993795258e+01	2.200000000000000000e+01
9.134035676639934431e-01	2.319369592726603457e+01	2.200000000000000000e+01
9.250105790667544348e-01	2.367659277757574898e+01	2.200000000000000000e+01
9.350618368423788684e-01	2.413662380134401531e+01	2.300000000000000000e+01
9.437658674809651371e-01	2.457393137008192241e+01	2.300000000000000000e+01
9.513032474834136609e-01	2.498842989160515415e+01	2.300000000000000000e+01
9.578303496571417552e-01	2.538007060123497993e+01	2.300000000000000000e+01
9.634825872745161890e-01	2.574853952246170863e+01	2.200000000000000000e+01
9.683772233983162225e-01	2.609368966670025003e+01	2.200000000000000000e+01
9.726158036573563370e-01	2.641500956814432755e+01	2.200000000000000000e+01
9.762862629433834982e-01	2.671206955437650166e+01	2.100000000000000000e+01
9.794647497354285193e-01	2.698436397034809886e+01	2.100000000000000000e+01
9.822172058996108124e-01	2.723136338509505805e+01	2.000000000000000000e+01
9.846007347394051257e-01	2.745254096433752977e+01	1.900000000000000000e+01
9.866647856783667958e-01	2.764733244568077097e+01	1.900000000000000000e+01
9.884521801531054308e-01	2.781523118765310443e+01	1.800000000000000000e+01
9.899999999999999911e-01	2.795583108077903134e+01	1.700000000000000000e+01
9.913403567663993110e-01	2.806896241039451212e+01	1.600000000000000000e+01
9.925010579066754213e-01	2.815440906536126775e+01	1.600000000000000000e+01
9.935061836842379313e-01	2.821237495560179909e+01	1.500000000000000000e+01
9.943765867480964804e-01	2.824308236943856087e+01	1.400000000000000000e+01
9.951303247483413994e-01	2.824711902585889689e+01	1.400000000000000000e+01
9.957830349657141866e-01	2.822507514282518670e+01	1.300000000000000000e+01
9.963482587274515856e-01	2.817775310274831924e+01	1.200000000000000000e+01
9.968377223398315889e-01	2.810605032573456086e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.801076093066785688e+01	1.100000000000000000e+01
9.976286262943383498e-01	2.789247771881538185e+01	1.000000000000000000e+01
9.979464749735428297e-01	2.775172755929076374e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.758873880779959364e+01	9.000000000000000000e+00
9.984600734739405015e-01	2.740341639806805674e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.719537378418483087e+01	8.000000000000000000e+00
9.988452180153105653e-01	2.696389146089150302e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.670807778362500784e+01	7.000000000000000000e+00
9.991340356766399422e-01	2.642670034637048815e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.611843935709748621e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.578197248777347284e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.541587353025602170e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.501872013072569345e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.458932634834400943e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.412657959078602588e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.362949025454847884e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.309739217195708250e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.252952084090507157e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.192525634589038930e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.128381282005656061e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.060409343097479962e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.988451713850536962e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.912245409431255538e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.831414592580714285e+01	2.000000000000000000e+00
