#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.191008660940089925e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.285555187611646488e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.372684765609596269e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.453679699444576201e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.530707772824417034e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.605868119746275724e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.680438706645924896e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.754638021811631887e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.827901510523844664e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.899318488314719389e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.967973964284102806e+01	1.900000000000000000e+01
7.946474973542854148e-01	2.033168585983986176e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.094514457485955106e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.151942675908798464e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.205679028284874832e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.256176545246580289e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.303981843412877240e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.349612929864871447e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.393528337141760431e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.436030687341995460e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.477328221104377803e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.517517997525289175e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.556637218915204457e+01	3.200000000000000000e+01
9.634825872745161890e-01	2.594664347565915463e+01	3.200000000000000000e+01
9.683772233983162225e-01	2.631567723693764904e+01	3.300000000000000000e+01
9.726158036573563370e-01	2.667306258932951124e+01	3.400000000000000000e+01
9.762862629433834982e-01	2.701822514258459407e+01	3.400000000000000000e+01
9.794647497354285193e-01	2.735074601132527761e+01	3.400000000000000000e+01
9.822172058996108124e-01	2.767016352047684080e+01	3.500000000000000000e+01
9.846007347394051257e-01	2.797604805719907972e+01	3.500000000000000000e+01
9.866647856783667958e-01	2.826787429778872252e+01	3.500000000000000000e+01
9.884521801531054308e-01	2.854511106430347311e+01	3.500000000000000000e+01
9.899999999999999911e-01	2.880707153594062220e+01	3.500000000000000000e+01
9.913403567663993110e-01	2.905296648198611464e+01	3.500000000000000000e+01
9.925010579066754213e-01	2.928197195691758381e+01	3.500000000000000000e+01
9.935061836842379313e-01	2.949297970656564516e+01	3.500000000000000000e+01
9.943765867480964804e-01	2.968492957583837821e+01	3.500000000000000000e+01
9.951303247483413994e-01	2.985670822069408814e+01	3.400000000000000000e+01
9.957830349657141866e-01	3.000690466597333739e+01	3.400000000000000000e+01
9.963482587274515856e-01	3.013432511263611246e+01	3.300000000000000000e+01
9.968377223398315889e-01	3.023759945054315779e+01	3.200000000000000000e+01
9.972615803657356448e-01	3.031550287809444910e+01	3.100000000000000000e+01
9.976286262943383498e-01	3.036661773103144668e+01	2.900000000000000000e+01
9.979464749735428297e-01	3.038987251167799286e+01	2.800000000000000000e+01
9.982217205899610590e-01	3.038406894236058520e+01	2.700000000000000000e+01
9.984600734739405015e-01	3.034839139833109556e+01	2.500000000000000000e+01
9.986664785678366352e-01	3.028173408685312751e+01	2.400000000000000000e+01
9.988452180153105653e-01	3.018335610421064530e+01	2.200000000000000000e+01
9.989999999999999991e-01	3.005240502867759034e+01	2.000000000000000000e+01
9.991340356766399422e-01	2.988804612330005028e+01	1.900000000000000000e+01
9.992501057906675310e-01	2.968921670205296692e+01	1.700000000000000000e+01
9.993506183684237598e-01	2.945528097132358170e+01	1.600000000000000000e+01
9.994376586748096036e-01	2.918561319772391016e+01	1.500000000000000000e+01
9.995130324748341399e-01	2.888039457860993764e+01	1.400000000000000000e+01
9.995783034965713965e-01	2.854085370004408873e+01	1.300000000000000000e+01
9.996348258727452141e-01	2.816966813465556996e+01	1.200000000000000000e+01
9.996837722339831922e-01	2.777119640421433999e+01	1.100000000000000000e+01
9.997261580365736089e-01	2.735089153642890736e+01	1.000000000000000000e+01
9.997628626294338128e-01	2.691425693986929701e+01	9.000000000000000000e+00
9.997946474973542497e-01	2.646525085035493419e+01	8.000000000000000000e+00
9.998221720589961503e-01	2.600404236214825460e+01	8.000000000000000000e+00
9.998460073473940390e-01	2.552531877060135201e+01	7.000000000000000000e+00
9.998666478567836968e-01	2.501725376715016935e+01	6.000000000000000000e+00
9.998845218015310898e-01	2.446131827205664422e+01	6.000000000000000000e+00
9.999000000000000110e-01	2.383157219282200856e+01	5.000000000000000000e+00
