#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.189502295105749674e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.290473010387351849e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.380856353790460567e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.460955929005807619e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.534215871245288731e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.604706522074115327e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.675308918579619544e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.747246025129448554e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.820221742600426751e+01	1.500000000000000000e+01
7.261580365735638143e-01	1.892874920739341960e+01	1.600000000000000000e+01
7.628626294338345382e-01	1.963342392812609560e+01	1.800000000000000000e+01
7.946474973542854148e-01	2.029940532536836884e+01	1.900000000000000000e+01
8.221720589961076797e-01	2.091577468415873753e+01	2.000000000000000000e+01
8.460073473940508126e-01	2.147902986061243524e+01	2.100000000000000000e+01
8.666478567836676250e-01	2.199247081760694300e+01	2.200000000000000000e+01
8.845218015310541970e-01	2.246427281748861304e+01	2.300000000000000000e+01
9.000000000000000222e-01	2.290457387486078034e+01	2.400000000000000000e+01
9.134035676639934431e-01	2.332300077239123226e+01	2.400000000000000000e+01
9.250105790667544348e-01	2.372703815857254739e+01	2.500000000000000000e+01
9.350618368423788684e-01	2.412135811958304288e+01	2.500000000000000000e+01
9.437658674809651371e-01	2.450798009131771593e+01	2.500000000000000000e+01
9.513032474834136609e-01	2.488681220151596207e+01	2.500000000000000000e+01
9.578303496571417552e-01	2.525656199897770904e+01	2.500000000000000000e+01
9.634825872745161890e-01	2.561473857714883096e+01	2.400000000000000000e+01
9.683772233983162225e-01	2.595868663139300025e+01	2.400000000000000000e+01
9.726158036573563370e-01	2.628545330245977141e+01	2.300000000000000000e+01
9.762862629433834982e-01	2.659227860667965615e+01	2.300000000000000000e+01
9.794647497354285193e-01	2.687667371059429300e+01	2.200000000000000000e+01
9.822172058996108124e-01	2.713642262726384047e+01	2.100000000000000000e+01
9.846007347394051257e-01	2.736965158216649030e+01	2.000000000000000000e+01
9.866647856783667958e-01	2.757487666978249763e+01	1.900000000000000000e+01
9.884521801531054308e-01	2.775092407162494368e+01	1.900000000000000000e+01
9.899999999999999911e-01	2.789697604605478176e+01	1.800000000000000000e+01
9.913403567663993110e-01	2.801259687416849431e+01	1.700000000000000000e+01
9.925010579066754213e-01	2.809743998111873964e+01	1.600000000000000000e+01
9.935061836842379313e-01	2.815166307505254295e+01	1.600000000000000000e+01
9.943765867480964804e-01	2.817550299192598828e+01	1.500000000000000000e+01
9.951303247483413994e-01	2.816952212351769091e+01	1.400000000000000000e+01
9.957830349657141866e-01	2.813448610437607655e+01	1.300000000000000000e+01
9.963482587274515856e-01	2.807126066320796554e+01	1.300000000000000000e+01
9.968377223398315889e-01	2.798080461340897784e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.786415151010304214e+01	1.100000000000000000e+01
9.976286262943383498e-01	2.772228547294881906e+01	1.100000000000000000e+01
9.979464749735428297e-01	2.755614382770194126e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.736646560062199995e+01	1.000000000000000000e+01
9.984600734739405015e-01	2.715359247411971921e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.691768974269754722e+01	8.000000000000000000e+00
9.988452180153105653e-01	2.665851071598219590e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.637538031124448423e+01	7.000000000000000000e+00
9.991340356766399422e-01	2.606726244913499002e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.573274232103138104e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.537013789593409641e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.497768103497381631e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.455384799426809650e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.409738510762747055e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.360784473473722755e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.308595601478495851e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.253332569241207395e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.195224758305651847e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.134437078051713854e+01	3.000000000000000000e+00
9.998221720589961503e-01	2.070761175473755600e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.003312909547467058e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.930089884179728799e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.847789914939055222e+01	2.000000000000000000e+00
9.999000000000000110e-01	1.751833460466842496e+01	2.000000000000000000e+00
