#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.161123771221257428e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.228085678073980702e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.299783017485558467e+01	7.000000000000000000e+00
3.506183684237886844e-01	1.374488782136325327e+01	8.000000000000000000e+00
4.376586748096509272e-01	1.450004663312107667e+01	9.000000000000000000e+00
5.130324748341368313e-01	1.524673189974361520e+01	1.000000000000000000e+01
5.783034965714177744e-01	1.597494287410884084e+01	1.100000000000000000e+01
6.348258727451623340e-01	1.667936237522273402e+01	1.200000000000000000e+01
6.837722339831620033e-01	1.735757341607391169e+01	1.300000000000000000e+01
7.261580365735638143e-01	1.800912192094448727e+01	1.400000000000000000e+01
7.628626294338345382e-01	1.863491730762965659e+01	1.500000000000000000e+01
7.946474973542854148e-01	1.923693863683784144e+01	1.600000000000000000e+01
8.221720589961076797e-01	1.981793569424369039e+01	1.700000000000000000e+01
8.460073473940508126e-01	2.038071209563824127e+01	1.800000000000000000e+01
8.666478567836676250e-01	2.092790727486226743e+01	1.800000000000000000e+01
8.845218015310541970e-01	2.146122765741886340e+01	1.900000000000000000e+01
9.000000000000000222e-01	2.198144095960178390e+01	1.900000000000000000e+01
9.134035676639934431e-01	2.248789614987940055e+01	2.000000000000000000e+01
9.250105790667544348e-01	2.297883653503532742e+01	2.000000000000000000e+01
9.350618368423788684e-01	2.345216003662266147e+01	2.000000000000000000e+01
9.437658674809651371e-01	2.390546494699096058e+01	2.000000000000000000e+01
9.513032474834136609e-01	2.433685852822926066e+01	2.000000000000000000e+01
9.578303496571417552e-01	2.474484523878832221e+01	2.000000000000000000e+01
9.634825872745161890e-01	2.512869196266738925e+01	2.000000000000000000e+01
9.683772233983162225e-01	2.548798419666237081e+01	2.000000000000000000e+01
9.726158036573563370e-01	2.582276448052368423e+01	1.900000000000000000e+01
9.762862629433834982e-01	2.613307641186599284e+01	1.900000000000000000e+01
9.794647497354285193e-01	2.641893586576050268e+01	1.900000000000000000e+01
9.822172058996108124e-01	2.668042967923426190e+01	1.800000000000000000e+01
9.846007347394051257e-01	2.691737198102448403e+01	1.800000000000000000e+01
9.866647856783667958e-01	2.712952947921161950e+01	1.700000000000000000e+01
9.884521801531054308e-01	2.731656779692624326e+01	1.700000000000000000e+01
9.899999999999999911e-01	2.747803506747780489e+01	1.600000000000000000e+01
9.913403567663993110e-01	2.761348845397764507e+01	1.600000000000000000e+01
9.925010579066754213e-01	2.772251410053836906e+01	1.500000000000000000e+01
9.935061836842379313e-01	2.780463972858015964e+01	1.400000000000000000e+01
9.943765867480964804e-01	2.785942139319169542e+01	1.400000000000000000e+01
9.951303247483413994e-01	2.788670012601834003e+01	1.300000000000000000e+01
9.957830349657141866e-01	2.788604085929229726e+01	1.300000000000000000e+01
9.963482587274515856e-01	2.785746513323050522e+01	1.200000000000000000e+01
9.968377223398315889e-01	2.780075189727697449e+01	1.100000000000000000e+01
9.972615803657356448e-01	2.771599554680725674e+01	1.100000000000000000e+01
9.976286262943383498e-01	2.760328600161357926e+01	1.000000000000000000e+01
9.979464749735428297e-01	2.746274041870075067e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.729467130599713443e+01	9.000000000000000000e+00
9.984600734739405015e-01	2.709932632790550855e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.687709017389216726e+01	8.000000000000000000e+00
9.988452180153105653e-01	2.662842772414897752e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.635364673323642393e+01	7.000000000000000000e+00
9.991340356766399422e-01	2.605322851491981950e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.572759866257226236e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.537704719297623868e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.500200351335540105e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.460250311661715372e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.417863867976477366e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.373029756546237934e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.325706024849239384e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.275836423576674505e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.223311840748326773e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.167986741618310376e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.109659747963641863e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.048031156269397357e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.982689733339512017e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.913062080900822082e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.838307847974622788e+01	2.000000000000000000e+00
