#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.194987554102213068e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.291014354681157528e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.377577383071957584e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.456579577174587214e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.531264696273249015e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.604582110422636276e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.678297774875151660e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.752743126821051334e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.827099120239306274e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.899896817281291206e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.969632955282200371e+01	1.800000000000000000e+01
7.946474973542854148e-01	2.035177854801501596e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.095933111375748226e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.151856547192633329e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.203400638895057639e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.251320532502993643e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.296517523932284632e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.339794320020146401e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.381805554445254458e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.422955240597128324e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.463473163082195683e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.503407662483913754e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.542695745935244389e+01	3.100000000000000000e+01
9.634825872745161890e-01	2.581211585084356130e+01	3.200000000000000000e+01
9.683772233983162225e-01	2.618778876716158166e+01	3.200000000000000000e+01
9.726158036573563370e-01	2.655210082868472199e+01	3.200000000000000000e+01
9.762862629433834982e-01	2.690304477285267382e+01	3.200000000000000000e+01
9.794647497354285193e-01	2.723871092238442770e+01	3.200000000000000000e+01
9.822172058996108124e-01	2.755699862586859084e+01	3.200000000000000000e+01
9.846007347394051257e-01	2.785576202790214140e+01	3.100000000000000000e+01
9.866647856783667958e-01	2.813299325335291812e+01	3.100000000000000000e+01
9.884521801531054308e-01	2.838624918511668227e+01	3.000000000000000000e+01
9.899999999999999911e-01	2.861327750677142490e+01	2.900000000000000000e+01
9.913403567663993110e-01	2.881169589495183203e+01	2.800000000000000000e+01
9.925010579066754213e-01	2.897932136712576323e+01	2.700000000000000000e+01
9.935061836842379313e-01	2.911406340199216913e+01	2.600000000000000000e+01
9.943765867480964804e-01	2.921433241999686103e+01	2.400000000000000000e+01
9.951303247483413994e-01	2.927895871172726672e+01	2.300000000000000000e+01
9.957830349657141866e-01	2.930738562644002343e+01	2.200000000000000000e+01
9.963482587274515856e-01	2.929971384894822961e+01	2.100000000000000000e+01
9.968377223398315889e-01	2.925649749372526998e+01	1.900000000000000000e+01
9.972615803657356448e-01	2.917891324276714826e+01	1.800000000000000000e+01
9.976286262943383498e-01	2.906854532693662563e+01	1.700000000000000000e+01
9.979464749735428297e-01	2.892720559065338648e+01	1.600000000000000000e+01
9.982217205899610590e-01	2.875697216767336073e+01	1.500000000000000000e+01
9.984600734739405015e-01	2.855973616693443873e+01	1.400000000000000000e+01
9.986664785678366352e-01	2.833716942941567041e+01	1.300000000000000000e+01
9.988452180153105653e-01	2.809071847440264946e+01	1.200000000000000000e+01
9.989999999999999991e-01	2.782131544299737058e+01	1.100000000000000000e+01
9.991340356766399422e-01	2.752935432706095398e+01	1.000000000000000000e+01
9.992501057906675310e-01	2.721485911458022855e+01	9.000000000000000000e+00
9.993506183684237598e-01	2.687744990437847648e+01	9.000000000000000000e+00
9.994376586748096036e-01	2.651654399233843051e+01	8.000000000000000000e+00
9.995130324748341399e-01	2.613173107293794928e+01	7.000000000000000000e+00
9.995783034965713965e-01	2.572308073619461055e+01	7.000000000000000000e+00
9.996348258727452141e-01	2.529136909980960723e+01	6.000000000000000000e+00
9.996837722339831922e-01	2.483853597591426166e+01	6.000000000000000000e+00
9.997261580365736089e-01	2.436720106682163589e+01	5.000000000000000000e+00
9.997628626294338128e-01	2.388034962901420499e+01	5.000000000000000000e+00
9.997946474973542497e-01	2.337951241279306203e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.286285734930607560e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.232220589740377292e+01	4.000000000000000000e+00
9.998666478567836968e-01	2.174005117206085202e+01	3.000000000000000000e+00
9.998845218015310898e-01	2.108725171164104850e+01	3.000000000000000000e+00
9.999000000000000110e-01	2.031928566115569268e+01	3.000000000000000000e+00
