#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.153980914505417132e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.242301601915037779e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.326802354307632470e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.406040262427278975e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.480412278319816188e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.551043521618897358e+01	1.100000000000000000e+01
5.783034965714177744e-01	1.619136216109230020e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.685651710265340597e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.751139359542793628e+01	1.500000000000000000e+01
7.261580365735638143e-01	1.815714234491619195e+01	1.600000000000000000e+01
7.628626294338345382e-01	1.879174122593877883e+01	1.700000000000000000e+01
7.946474973542854148e-01	1.941156776640269399e+01	1.800000000000000000e+01
8.221720589961076797e-01	2.001278797148435373e+01	1.900000000000000000e+01
8.460073473940508126e-01	2.059239240335108079e+01	2.000000000000000000e+01
8.666478567836676250e-01	2.114855225185350918e+01	2.100000000000000000e+01
8.845218015310541970e-01	2.168088057092428045e+01	2.200000000000000000e+01
9.000000000000000222e-01	2.218998295292809075e+01	2.200000000000000000e+01
9.134035676639934431e-01	2.267714056201739226e+01	2.300000000000000000e+01
9.250105790667544348e-01	2.314367477738386114e+01	2.300000000000000000e+01
9.350618368423788684e-01	2.359075237542311854e+01	2.400000000000000000e+01
9.437658674809651371e-01	2.401936858491951199e+01	2.400000000000000000e+01
9.513032474834136609e-01	2.442967488225997741e+01	2.400000000000000000e+01
9.578303496571417552e-01	2.482176929226389106e+01	2.400000000000000000e+01
9.634825872745161890e-01	2.519497306356728927e+01	2.300000000000000000e+01
9.683772233983162225e-01	2.554857820085544162e+01	2.300000000000000000e+01
9.726158036573563370e-01	2.588146119928720168e+01	2.200000000000000000e+01
9.762862629433834982e-01	2.619238853933724798e+01	2.200000000000000000e+01
9.794647497354285193e-01	2.648010878222949316e+01	2.100000000000000000e+01
9.822172058996108124e-01	2.674339705130838496e+01	2.000000000000000000e+01
9.846007347394051257e-01	2.698103566426928523e+01	2.000000000000000000e+01
9.866647856783667958e-01	2.719186703796262705e+01	1.900000000000000000e+01
9.884521801531054308e-01	2.737481487035182326e+01	1.800000000000000000e+01
9.899999999999999911e-01	2.752906981264830932e+01	1.700000000000000000e+01
9.913403567663993110e-01	2.765379479276344199e+01	1.600000000000000000e+01
9.925010579066754213e-01	2.774847684051970376e+01	1.600000000000000000e+01
9.935061836842379313e-01	2.781270099880875080e+01	1.500000000000000000e+01
9.943765867480964804e-01	2.784640646014265641e+01	1.400000000000000000e+01
9.951303247483413994e-01	2.784965718720471273e+01	1.300000000000000000e+01
9.957830349657141866e-01	2.782280908688933962e+01	1.300000000000000000e+01
9.963482587274515856e-01	2.776650561096418812e+01	1.200000000000000000e+01
9.968377223398315889e-01	2.768160169953302585e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.756912457528753180e+01	1.100000000000000000e+01
9.976286262943383498e-01	2.743023187868283586e+01	1.000000000000000000e+01
9.979464749735428297e-01	2.726622192286782465e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.707845308764579073e+01	9.000000000000000000e+00
9.984600734739405015e-01	2.686810399048172115e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.663631737422335277e+01	8.000000000000000000e+00
9.988452180153105653e-01	2.638413504624941908e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.611219755518610697e+01	7.000000000000000000e+00
9.991340356766399422e-01	2.582100398441628286e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.551072024940978267e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.518099672849981374e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.483130023848016066e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.446053132345483760e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.406725525735973648e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.364955696795427187e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.320494539880846929e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.273055538625406768e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.222277217600073129e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.167737481504142139e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.108935253575017654e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.045288872190722529e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.976081477545760023e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.900469589866699494e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.817422840037494325e+01	2.000000000000000000e+00
