#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.167168993504693475e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.253559131176588970e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.331870142372599730e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.406913328919761064e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.480964642022477129e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.553900208327414845e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.625067951149041434e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.694091817359127816e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.760910408558144624e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.825641708458898904e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.888476720072403481e+01	1.900000000000000000e+01
7.946474973542854148e-01	1.949608979752223092e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.009200042111870488e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.067360481275304807e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.124155479461767015e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.179581807030728768e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.233613134333882400e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.286169855815147756e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.337185736319435136e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.386576657602851981e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.434280612119588127e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.480253391112395178e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.524471367719166892e+01	3.200000000000000000e+01
9.634825872745161890e-01	2.566940987482488623e+01	3.200000000000000000e+01
9.683772233983162225e-01	2.607673552941889028e+01	3.300000000000000000e+01
9.726158036573563370e-01	2.646703558468072970e+01	3.400000000000000000e+01
9.762862629433834982e-01	2.684055601714474193e+01	3.400000000000000000e+01
9.794647497354285193e-01	2.719756609758337973e+01	3.400000000000000000e+01
9.822172058996108124e-01	2.753820515059201313e+01	3.500000000000000000e+01
9.846007347394051257e-01	2.786256524884293384e+01	3.500000000000000000e+01
9.866647856783667958e-01	2.817045227779382799e+01	3.500000000000000000e+01
9.884521801531054308e-01	2.846164221026617014e+01	3.500000000000000000e+01
9.899999999999999911e-01	2.873570630743047616e+01	3.500000000000000000e+01
9.913403567663993110e-01	2.899205194395665686e+01	3.500000000000000000e+01
9.925010579066754213e-01	2.923002050773866500e+01	3.500000000000000000e+01
9.935061836842379313e-01	2.944870195105585964e+01	3.500000000000000000e+01
9.943765867480964804e-01	2.964716276373039250e+01	3.500000000000000000e+01
9.951303247483413994e-01	2.982420032809649868e+01	3.400000000000000000e+01
9.957830349657141866e-01	2.997852145513688171e+01	3.400000000000000000e+01
9.963482587274515856e-01	3.010880948576040339e+01	3.300000000000000000e+01
9.968377223398315889e-01	3.021348721568737972e+01	3.200000000000000000e+01
9.972615803657356448e-01	3.029101825145138704e+01	3.100000000000000000e+01
9.976286262943383498e-01	3.033978610183794444e+01	3.000000000000000000e+01
9.979464749735428297e-01	3.035845198558122959e+01	2.800000000000000000e+01
9.982217205899610590e-01	3.034576066996228860e+01	2.700000000000000000e+01
9.984600734739405015e-01	3.030096741698692853e+01	2.500000000000000000e+01
9.986664785678366352e-01	3.022359215879518501e+01	2.400000000000000000e+01
9.988452180153105653e-01	3.011373242142859397e+01	2.200000000000000000e+01
9.989999999999999991e-01	2.997198486651651450e+01	2.100000000000000000e+01
9.991340356766399422e-01	2.979943233125407076e+01	1.900000000000000000e+01
9.992501057906675310e-01	2.959746936311768906e+01	1.800000000000000000e+01
9.993506183684237598e-01	2.936780586897799949e+01	1.700000000000000000e+01
9.994376586748096036e-01	2.911223161249841596e+01	1.500000000000000000e+01
9.995130324748341399e-01	2.883251209280751937e+01	1.400000000000000000e+01
9.995783034965713965e-01	2.853024590969830143e+01	1.300000000000000000e+01
9.996348258727452141e-01	2.820666168504642357e+01	1.200000000000000000e+01
9.996837722339831922e-01	2.786271957826098244e+01	1.100000000000000000e+01
9.997261580365736089e-01	2.749863829975886276e+01	1.000000000000000000e+01
9.997628626294338128e-01	2.711402926584218775e+01	9.000000000000000000e+00
9.997946474973542497e-01	2.670816859368027707e+01	8.000000000000000000e+00
9.998221720589961503e-01	2.627946867248702745e+01	8.000000000000000000e+00
9.998460073473940390e-01	2.582598585362392640e+01	7.000000000000000000e+00
9.998666478567836968e-01	2.534515967829130290e+01	6.000000000000000000e+00
9.998845218015310898e-01	2.483428655607550084e+01	6.000000000000000000e+00
9.999000000000000110e-01	2.429017486252693203e+01	5.000000000000000000e+00
