#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.183790568261825982e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.282644037158062034e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.371458318081242744e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.453466784215982521e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.530214939271868957e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.602732274677163460e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.671966997900667451e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.738767540090766417e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.803781798102451717e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.867406090729599200e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.929770244281474945e+01	1.900000000000000000e+01
7.946474973542854148e-01	1.990831764407317195e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.050448918734043247e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.108443750063257482e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.164669127172192731e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.219018845848408006e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.271439217961578549e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.321923594032806548e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.370526239790084233e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.417296600067616197e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.462325529702033222e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.505681903708472547e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.547432722384950665e+01	3.200000000000000000e+01
9.634825872745161890e-01	2.587623234258602523e+01	3.200000000000000000e+01
9.683772233983162225e-01	2.626271963869582038e+01	3.300000000000000000e+01
9.726158036573563370e-01	2.663381370176159635e+01	3.300000000000000000e+01
9.762862629433834982e-01	2.698916952533275904e+01	3.400000000000000000e+01
9.794647497354285193e-01	2.732829206478460549e+01	3.400000000000000000e+01
9.822172058996108124e-01	2.765053662596898221e+01	3.400000000000000000e+01
9.846007347394051257e-01	2.795507413408936515e+01	3.400000000000000000e+01
9.866647856783667958e-01	2.824095970730835958e+01	3.400000000000000000e+01
9.884521801531054308e-01	2.850714603116372814e+01	3.400000000000000000e+01
9.899999999999999911e-01	2.875252989992164743e+01	3.400000000000000000e+01
9.913403567663993110e-01	2.897577742107230492e+01	3.300000000000000000e+01
9.925010579066754213e-01	2.917569292825017158e+01	3.300000000000000000e+01
9.935061836842379313e-01	2.935079260161834469e+01	3.200000000000000000e+01
9.943765867480964804e-01	2.949974080071950411e+01	3.100000000000000000e+01
9.951303247483413994e-01	2.962110693296261843e+01	3.000000000000000000e+01
9.957830349657141866e-01	2.971357812915337959e+01	2.900000000000000000e+01
9.963482587274515856e-01	2.977608857269044762e+01	2.700000000000000000e+01
9.968377223398315889e-01	2.980778300250722879e+01	2.600000000000000000e+01
9.972615803657356448e-01	2.980818957276117942e+01	2.400000000000000000e+01
9.976286262943383498e-01	2.977713383722045393e+01	2.300000000000000000e+01
9.979464749735428297e-01	2.971495145269800986e+01	2.100000000000000000e+01
9.982217205899610590e-01	2.962225793209906399e+01	2.000000000000000000e+01
9.984600734739405015e-01	2.950007170901045939e+01	1.900000000000000000e+01
9.986664785678366352e-01	2.934951617442296268e+01	1.700000000000000000e+01
9.988452180153105653e-01	2.917196186494071242e+01	1.600000000000000000e+01
9.989999999999999991e-01	2.896876142377873009e+01	1.500000000000000000e+01
9.991340356766399422e-01	2.874113079841059459e+01	1.400000000000000000e+01
9.992501057906675310e-01	2.849027967585341159e+01	1.300000000000000000e+01
9.993506183684237598e-01	2.821698186599349611e+01	1.200000000000000000e+01
9.994376586748096036e-01	2.792184795828921295e+01	1.100000000000000000e+01
9.995130324748341399e-01	2.760521092414820288e+01	1.000000000000000000e+01
9.995783034965713965e-01	2.726696701092560460e+01	9.000000000000000000e+00
9.996348258727452141e-01	2.690658421356398122e+01	9.000000000000000000e+00
9.996837722339831922e-01	2.652333523053662390e+01	8.000000000000000000e+00
9.997261580365736089e-01	2.611609075693744586e+01	7.000000000000000000e+00
9.997628626294338128e-01	2.568345741995300102e+01	7.000000000000000000e+00
9.997946474973542497e-01	2.522375618608089454e+01	6.000000000000000000e+00
9.998221720589961503e-01	2.473515808563222151e+01	6.000000000000000000e+00
9.998460073473940390e-01	2.421571772670365874e+01	5.000000000000000000e+00
9.998666478567836968e-01	2.366315710332940370e+01	5.000000000000000000e+00
9.998845218015310898e-01	2.307508545920075704e+01	4.000000000000000000e+00
9.999000000000000110e-01	2.244836407888852747e+01	4.000000000000000000e+00
