#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.191980268804471166e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.278701875359721463e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.362506505107826449e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.442314382647673199e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.517841536547093284e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.589550148693749421e+01	1.100000000000000000e+01
5.783034965714177744e-01	1.658209772786605996e+01	1.200000000000000000e+01
6.348258727451623340e-01	1.724478026856662183e+01	1.300000000000000000e+01
6.837722339831620033e-01	1.788710476828180163e+01	1.500000000000000000e+01
7.261580365735638143e-01	1.851067537436470900e+01	1.600000000000000000e+01
7.628626294338345382e-01	1.911603482452633074e+01	1.700000000000000000e+01
7.946474973542854148e-01	1.970341553923741174e+01	1.800000000000000000e+01
8.221720589961076797e-01	2.027261359617813241e+01	1.900000000000000000e+01
8.460073473940508126e-01	2.082316288742711663e+01	2.000000000000000000e+01
8.666478567836676250e-01	2.135419310060849796e+01	2.000000000000000000e+01
8.845218015310541970e-01	2.186482680050793448e+01	2.100000000000000000e+01
9.000000000000000222e-01	2.235440994592211794e+01	2.200000000000000000e+01
9.134035676639934431e-01	2.282236781864513731e+01	2.200000000000000000e+01
9.250105790667544348e-01	2.326861618967480183e+01	2.200000000000000000e+01
9.350618368423788684e-01	2.369363992909629246e+01	2.200000000000000000e+01
9.437658674809651371e-01	2.409789089535671991e+01	2.200000000000000000e+01
9.513032474834136609e-01	2.448216613593915625e+01	2.200000000000000000e+01
9.578303496571417552e-01	2.484708966784024398e+01	2.200000000000000000e+01
9.634825872745161890e-01	2.519317997492734307e+01	2.200000000000000000e+01
9.683772233983162225e-01	2.552055612844852917e+01	2.200000000000000000e+01
9.726158036573563370e-01	2.582927258263284287e+01	2.100000000000000000e+01
9.762862629433834982e-01	2.611886897473052471e+01	2.100000000000000000e+01
9.794647497354285193e-01	2.638875234365417555e+01	2.000000000000000000e+01
9.822172058996108124e-01	2.663824814210078884e+01	2.000000000000000000e+01
9.846007347394051257e-01	2.686646136673843799e+01	1.900000000000000000e+01
9.866647856783667958e-01	2.707248504058289740e+01	1.900000000000000000e+01
9.884521801531054308e-01	2.725541545982515856e+01	1.800000000000000000e+01
9.899999999999999911e-01	2.741434763533206720e+01	1.700000000000000000e+01
9.913403567663993110e-01	2.754852080909512324e+01	1.700000000000000000e+01
9.925010579066754213e-01	2.765724373615123710e+01	1.600000000000000000e+01
9.935061836842379313e-01	2.773975694150722404e+01	1.500000000000000000e+01
9.943765867480964804e-01	2.779567221120734644e+01	1.500000000000000000e+01
9.951303247483413994e-01	2.782443223057755688e+01	1.400000000000000000e+01
9.957830349657141866e-01	2.782576342354529331e+01	1.300000000000000000e+01
9.963482587274515856e-01	2.779935801405055784e+01	1.300000000000000000e+01
9.968377223398315889e-01	2.774494935915607030e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.766241146779855242e+01	1.100000000000000000e+01
9.976286262943383498e-01	2.755163980184200767e+01	1.100000000000000000e+01
9.979464749735428297e-01	2.741260147417883175e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.724520809812645084e+01	1.000000000000000000e+01
9.984600734739405015e-01	2.704949579598901721e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.682557254983944972e+01	8.000000000000000000e+00
9.988452180153105653e-01	2.657357261402703230e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.629383669028598192e+01	7.000000000000000000e+00
9.991340356766399422e-01	2.598655477077561216e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.565226518055979810e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.529144287610463238e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.490472495060954117e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.449268644179284848e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.405603130657860689e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.359553023389960913e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.311180221976380977e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.260541162135618976e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.207676754820642628e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.152612006479541762e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.095338947607395852e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.035823679721279689e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.973988392591811092e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.909694228013249884e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.842777468387599171e+01	2.000000000000000000e+00
