#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.181115385145662344e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.265098351984888225e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.344509657477161468e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.420245166866513742e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.492822919043351071e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.562907371672174506e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.631275804708829469e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.698583556346418533e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.765182076022101398e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.831084789703699656e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.896017352104784592e+01	1.900000000000000000e+01
7.946474973542854148e-01	1.959531577301417826e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.021129438676918255e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.080377696076155658e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.137006389876881940e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.190935787739645590e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.242281355866106907e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.291281974845421843e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.338240140174993797e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.383443060747065445e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.427131881437484395e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.469464044298732119e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.510520127853073191e+01	3.100000000000000000e+01
9.634825872745161890e-01	2.550306956676343617e+01	3.200000000000000000e+01
9.683772233983162225e-01	2.588776319894830635e+01	3.200000000000000000e+01
9.726158036573563370e-01	2.625834429234146228e+01	3.200000000000000000e+01
9.762862629433834982e-01	2.661371214942706231e+01	3.200000000000000000e+01
9.794647497354285193e-01	2.695248399901248959e+01	3.200000000000000000e+01
9.822172058996108124e-01	2.727325961706993596e+01	3.100000000000000000e+01
9.846007347394051257e-01	2.757470947420829432e+01	3.100000000000000000e+01
9.866647856783667958e-01	2.785531966676239080e+01	3.000000000000000000e+01
9.884521801531054308e-01	2.811363867509063752e+01	2.900000000000000000e+01
9.899999999999999911e-01	2.834799981007581948e+01	2.800000000000000000e+01
9.913403567663993110e-01	2.855677137263732490e+01	2.700000000000000000e+01
9.925010579066754213e-01	2.873814387386557456e+01	2.600000000000000000e+01
9.935061836842379313e-01	2.889007492145568179e+01	2.500000000000000000e+01
9.943765867480964804e-01	2.901047209268874383e+01	2.400000000000000000e+01
9.951303247483413994e-01	2.909722396465177141e+01	2.300000000000000000e+01
9.957830349657141866e-01	2.914830336000919431e+01	2.100000000000000000e+01
9.963482587274515856e-01	2.916178251211344730e+01	2.000000000000000000e+01
9.968377223398315889e-01	2.913597048813711510e+01	1.900000000000000000e+01
9.972615803657356448e-01	2.906955513370736099e+01	1.800000000000000000e+01
9.976286262943383498e-01	2.896176598967561944e+01	1.700000000000000000e+01
9.979464749735428297e-01	2.881237066191768292e+01	1.600000000000000000e+01
9.982217205899610590e-01	2.862184637177850988e+01	1.400000000000000000e+01
9.984600734739405015e-01	2.839161417277251687e+01	1.300000000000000000e+01
9.986664785678366352e-01	2.812380836300668818e+01	1.200000000000000000e+01
9.988452180153105653e-01	2.782152190183145990e+01	1.200000000000000000e+01
9.989999999999999991e-01	2.748868511438698192e+01	1.100000000000000000e+01
9.991340356766399422e-01	2.712999320851341523e+01	1.000000000000000000e+01
9.992501057906675310e-01	2.675038220343139983e+01	9.000000000000000000e+00
9.993506183684237598e-01	2.635514130862866367e+01	8.000000000000000000e+00
9.994376586748096036e-01	2.594918376348062594e+01	8.000000000000000000e+00
9.995130324748341399e-01	2.553699836008525637e+01	7.000000000000000000e+00
9.995783034965713965e-01	2.512221894529249155e+01	7.000000000000000000e+00
9.996348258727452141e-01	2.470764693294545111e+01	6.000000000000000000e+00
9.996837722339831922e-01	2.429502642741049101e+01	6.000000000000000000e+00
9.997261580365736089e-01	2.388508542208614216e+01	5.000000000000000000e+00
9.997628626294338128e-01	2.347759720093663560e+01	5.000000000000000000e+00
9.997946474973542497e-01	2.307149211673861444e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.266488858797475814e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.225501219033936806e+01	4.000000000000000000e+00
9.998666478567836968e-01	2.183871409849876954e+01	4.000000000000000000e+00
9.998845218015310898e-01	2.141194966646197173e+01	3.000000000000000000e+00
9.999000000000000110e-01	2.097000205022830244e+01	3.000000000000000000e+00
