#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.185606870799266410e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.290103923533568420e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.383678589010294324e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.468298148366377376e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.545950781551378128e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.618237216029106662e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.686587093395185377e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.752346301462138456e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.816599713637270597e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.880021667093178550e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.942836983140941953e+01	1.900000000000000000e+01
7.946474973542854148e-01	2.004909692350965145e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.065885780360499524e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.125319657819129304e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.182773097412546548e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.237882965225293930e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.290419136150672941e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.340278889059940326e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.387520162825794756e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.432280225192997136e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.474779757265747193e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.515256337124868224e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.553938049127926746e+01	3.100000000000000000e+01
9.634825872745161890e-01	2.591015779385937989e+01	3.200000000000000000e+01
9.683772233983162225e-01	2.626619724247520793e+01	3.200000000000000000e+01
9.726158036573563370e-01	2.660832055505321136e+01	3.200000000000000000e+01
9.762862629433834982e-01	2.693660061196920807e+01	3.200000000000000000e+01
9.794647497354285193e-01	2.725058306855417811e+01	3.200000000000000000e+01
9.822172058996108124e-01	2.754927997440636744e+01	3.200000000000000000e+01
9.846007347394051257e-01	2.783133725777297585e+01	3.100000000000000000e+01
9.866647856783667958e-01	2.809505038824515566e+01	3.100000000000000000e+01
9.884521801531054308e-01	2.833846802028454448e+01	3.000000000000000000e+01
9.899999999999999911e-01	2.855950342377646578e+01	2.900000000000000000e+01
9.913403567663993110e-01	2.875608207965631635e+01	2.800000000000000000e+01
9.925010579066754213e-01	2.892624897603372247e+01	2.700000000000000000e+01
9.935061836842379313e-01	2.906801367493319432e+01	2.500000000000000000e+01
9.943765867480964804e-01	2.917967955360965249e+01	2.400000000000000000e+01
9.951303247483413994e-01	2.925998824081140981e+01	2.300000000000000000e+01
9.957830349657141866e-01	2.930767124797118228e+01	2.100000000000000000e+01
9.963482587274515856e-01	2.932207056358361541e+01	2.000000000000000000e+01
9.968377223398315889e-01	2.930266500844619060e+01	1.900000000000000000e+01
9.972615803657356448e-01	2.924927724956297581e+01	1.700000000000000000e+01
9.976286262943383498e-01	2.916204310690996238e+01	1.600000000000000000e+01
9.979464749735428297e-01	2.904138439032876917e+01	1.500000000000000000e+01
9.982217205899610590e-01	2.888801699948741941e+01	1.400000000000000000e+01
9.984600734739405015e-01	2.870284281221608325e+01	1.300000000000000000e+01
9.986664785678366352e-01	2.848695486190724324e+01	1.200000000000000000e+01
9.988452180153105653e-01	2.824173882533260382e+01	1.100000000000000000e+01
9.989999999999999991e-01	2.796852080339268909e+01	1.000000000000000000e+01
9.991340356766399422e-01	2.766884988508572008e+01	1.000000000000000000e+01
9.992501057906675310e-01	2.734413831949421692e+01	9.000000000000000000e+00
9.993506183684237598e-01	2.699579327221007219e+01	8.000000000000000000e+00
9.994376586748096036e-01	2.662503322275694018e+01	8.000000000000000000e+00
9.995130324748341399e-01	2.623277900388111306e+01	7.000000000000000000e+00
9.995783034965713965e-01	2.581964242295804723e+01	7.000000000000000000e+00
9.996348258727452141e-01	2.538581463148522488e+01	6.000000000000000000e+00
9.996837722339831922e-01	2.493102937366589344e+01	6.000000000000000000e+00
9.997261580365736089e-01	2.445434683212653937e+01	5.000000000000000000e+00
9.997628626294338128e-01	2.395408532626495557e+01	5.000000000000000000e+00
9.997946474973542497e-01	2.342798136794886688e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.287258354286640483e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.228325038273909087e+01	4.000000000000000000e+00
9.998666478567836968e-01	2.165388314072530207e+01	3.000000000000000000e+00
9.998845218015310898e-01	2.097616436832392139e+01	3.000000000000000000e+00
9.999000000000000110e-01	2.023882852711457403e+01	3.000000000000000000e+00
