#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.183317240325793662e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.272055272016028837e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.356665078551809600e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.438048858199329416e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.516656760118838676e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.592655342081307879e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.666155463076996313e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.737247748291076732e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.806003538893961746e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.872476095323320777e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.936699489138049657e+01	1.800000000000000000e+01
7.946474973542854148e-01	1.998654404672910445e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.058292584503884370e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.115543669089878165e+01	2.200000000000000000e+01
8.666478567836676250e-01	2.170363058302733350e+01	2.300000000000000000e+01
8.845218015310541970e-01	2.222774754274880493e+01	2.400000000000000000e+01
9.000000000000000222e-01	2.272852583792135306e+01	2.500000000000000000e+01
9.134035676639934431e-01	2.320707437569041076e+01	2.600000000000000000e+01
9.250105790667544348e-01	2.366487927303841587e+01	2.600000000000000000e+01
9.350618368423788684e-01	2.410298088082921808e+01	2.700000000000000000e+01
9.437658674809651371e-01	2.452214810549760315e+01	2.700000000000000000e+01
9.513032474834136609e-01	2.492281526938576519e+01	2.700000000000000000e+01
9.578303496571417552e-01	2.530490749854056531e+01	2.700000000000000000e+01
9.634825872745161890e-01	2.566791501140133391e+01	2.700000000000000000e+01
9.683772233983162225e-01	2.601114622003720100e+01	2.600000000000000000e+01
9.726158036573563370e-01	2.633371957958809872e+01	2.600000000000000000e+01
9.762862629433834982e-01	2.663450716530109474e+01	2.500000000000000000e+01
9.794647497354285193e-01	2.691252914150751252e+01	2.400000000000000000e+01
9.822172058996108124e-01	2.716684759546879135e+01	2.300000000000000000e+01
9.846007347394051257e-01	2.739662189976630913e+01	2.200000000000000000e+01
9.866647856783667958e-01	2.760109082706956940e+01	2.200000000000000000e+01
9.884521801531054308e-01	2.777967586452717441e+01	2.100000000000000000e+01
9.899999999999999911e-01	2.793195949534932510e+01	2.000000000000000000e+01
9.913403567663993110e-01	2.805763712413350319e+01	1.900000000000000000e+01
9.925010579066754213e-01	2.815649261849503660e+01	1.800000000000000000e+01
9.935061836842379313e-01	2.822849368875214537e+01	1.700000000000000000e+01
9.943765867480964804e-01	2.827347694121444732e+01	1.600000000000000000e+01
9.951303247483413994e-01	2.829162476401190318e+01	1.500000000000000000e+01
9.957830349657141866e-01	2.828288523159644541e+01	1.400000000000000000e+01
9.963482587274515856e-01	2.824732610837319413e+01	1.400000000000000000e+01
9.968377223398315889e-01	2.818505757596699723e+01	1.300000000000000000e+01
9.972615803657356448e-01	2.809615058707692725e+01	1.200000000000000000e+01
9.976286262943383498e-01	2.798063931995581299e+01	1.100000000000000000e+01
9.979464749735428297e-01	2.783866246812177891e+01	1.100000000000000000e+01
9.982217205899610590e-01	2.767021022486989423e+01	1.000000000000000000e+01
9.984600734739405015e-01	2.747540733458862405e+01	1.000000000000000000e+01
9.986664785678366352e-01	2.725437955256982647e+01	9.000000000000000000e+00
9.988452180153105653e-01	2.700721419574907856e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.673415705151121102e+01	8.000000000000000000e+00
9.991340356766399422e-01	2.643536135959426048e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.611103104583603596e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.576141683496040002e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.538662651702343709e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.498690439817881526e+01	6.000000000000000000e+00
9.995783034965713965e-01	2.456221260416716845e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.411242216275489625e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.363735328842873074e+01	5.000000000000000000e+00
9.997261580365736089e-01	2.313653198146219125e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.260937422106682604e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.205519292561803724e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.147315033425946851e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.086244403946146164e+01	3.000000000000000000e+00
9.998666478567836968e-01	2.022253564242170398e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.955304387287387513e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.885448056904982650e+01	3.000000000000000000e+00
