#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.183055181060514549e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.289669986810527469e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.383910249916008972e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.468070793895988402e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.544711161405842859e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.615982163691171891e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.683722300462603627e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.749425714840850787e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.814099637784142516e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.878232659785666314e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.941837890080256912e+01	1.800000000000000000e+01
7.946474973542854148e-01	2.004635537057709271e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.066182101161524898e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.125979492413936356e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.183591636846804107e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.238669491380744248e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.291018807324668316e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.340584709342842018e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.387461725111703004e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.431829917693159615e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.473936756573122508e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.514034995484355761e+01	3.000000000000000000e+01
9.578303496571417552e-01	2.552356481053841719e+01	3.100000000000000000e+01
9.634825872745161890e-01	2.589081592005880950e+01	3.100000000000000000e+01
9.683772233983162225e-01	2.624327442035111702e+01	3.100000000000000000e+01
9.726158036573563370e-01	2.658151441675276416e+01	3.100000000000000000e+01
9.762862629433834982e-01	2.690526654535490891e+01	3.100000000000000000e+01
9.794647497354285193e-01	2.721380135765860686e+01	3.100000000000000000e+01
9.822172058996108124e-01	2.750597907966633215e+01	3.100000000000000000e+01
9.846007347394051257e-01	2.778009542244765839e+01	3.000000000000000000e+01
9.866647856783667958e-01	2.803444332154584018e+01	2.900000000000000000e+01
9.884521801531054308e-01	2.826694398190509361e+01	2.800000000000000000e+01
9.899999999999999911e-01	2.847561849391192368e+01	2.700000000000000000e+01
9.913403567663993110e-01	2.865854574165963697e+01	2.600000000000000000e+01
9.925010579066754213e-01	2.881395106996418320e+01	2.500000000000000000e+01
9.935061836842379313e-01	2.894032975592576662e+01	2.300000000000000000e+01
9.943765867480964804e-01	2.903626257853176185e+01	2.200000000000000000e+01
9.951303247483413994e-01	2.910083251383073133e+01	2.100000000000000000e+01
9.957830349657141866e-01	2.913318840488046035e+01	1.900000000000000000e+01
9.963482587274515856e-01	2.913289393061069887e+01	1.800000000000000000e+01
9.968377223398315889e-01	2.909972931257775741e+01	1.700000000000000000e+01
9.972615803657356448e-01	2.903369771862696425e+01	1.600000000000000000e+01
9.976286262943383498e-01	2.893508128715351546e+01	1.500000000000000000e+01
9.979464749735428297e-01	2.880425809900231471e+01	1.400000000000000000e+01
9.982217205899610590e-01	2.864198274998461358e+01	1.300000000000000000e+01
9.984600734739405015e-01	2.844895058945766664e+01	1.200000000000000000e+01
9.986664785678366352e-01	2.822632559147094611e+01	1.100000000000000000e+01
9.988452180153105653e-01	2.797514385586758934e+01	1.000000000000000000e+01
9.989999999999999991e-01	2.769654282982297389e+01	1.000000000000000000e+01
9.991340356766399422e-01	2.739171177391745715e+01	9.000000000000000000e+00
9.992501057906675310e-01	2.706194266410754068e+01	8.000000000000000000e+00
9.993506183684237598e-01	2.670809933360829547e+01	8.000000000000000000e+00
9.994376586748096036e-01	2.633112407576181369e+01	7.000000000000000000e+00
9.995130324748341399e-01	2.593164137857701945e+01	7.000000000000000000e+00
9.995783034965713965e-01	2.550984883464477804e+01	6.000000000000000000e+00
9.996348258727452141e-01	2.506560038015182812e+01	6.000000000000000000e+00
9.996837722339831922e-01	2.459820142126534392e+01	5.000000000000000000e+00
9.997261580365736089e-01	2.410635010062627259e+01	5.000000000000000000e+00
9.997628626294338128e-01	2.358825932658163538e+01	5.000000000000000000e+00
9.997946474973542497e-01	2.304115770842703270e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.246119355902675352e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.184345307232859312e+01	4.000000000000000000e+00
9.998666478567836968e-01	2.118127481387112354e+01	3.000000000000000000e+00
9.998845218015310898e-01	2.046579440979255082e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.968511396475656738e+01	3.000000000000000000e+00
