#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.205291967837134770e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.289549659937523352e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.371506322170800551e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.451426293707088355e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.529551494868796624e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.606007318938991091e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.680594878262330027e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.752927733589046611e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.822578692811189427e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.889157833540118148e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.952378714457919173e+01	1.900000000000000000e+01
7.946474973542854148e-01	2.012145327384532578e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.068549754087669612e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.121867036460156442e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.172490089224751131e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.220885907308683826e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.267493098029984466e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.312706713525598090e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.356826771496335127e+01	2.900000000000000000e+01
9.350618368423788684e-01	2.400034395473205961e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.442439372026539957e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.484044661523387987e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.524815893563298630e+01	3.200000000000000000e+01
9.634825872745161890e-01	2.564669675367350266e+01	3.300000000000000000e+01
9.683772233983162225e-01	2.603503063051734046e+01	3.300000000000000000e+01
9.726158036573563370e-01	2.641213423071441468e+01	3.400000000000000000e+01
9.762862629433834982e-01	2.677691893187451200e+01	3.400000000000000000e+01
9.794647497354285193e-01	2.712841392330441437e+01	3.400000000000000000e+01
9.822172058996108124e-01	2.746580288916800328e+01	3.500000000000000000e+01
9.846007347394051257e-01	2.778836409668077323e+01	3.500000000000000000e+01
9.866647856783667958e-01	2.809549021873893437e+01	3.500000000000000000e+01
9.884521801531054308e-01	2.838669059707654796e+01	3.500000000000000000e+01
9.899999999999999911e-01	2.866153744771944645e+01	3.600000000000000000e+01
9.913403567663993110e-01	2.891962087074970711e+01	3.600000000000000000e+01
9.925010579066754213e-01	2.916069070167813138e+01	3.600000000000000000e+01
9.935061836842379313e-01	2.938427196503070604e+01	3.500000000000000000e+01
9.943765867480964804e-01	2.958994415736780326e+01	3.500000000000000000e+01
9.951303247483413994e-01	2.977725573855830987e+01	3.500000000000000000e+01
9.957830349657141866e-01	2.994556580689896208e+01	3.500000000000000000e+01
9.963482587274515856e-01	3.009409637456534981e+01	3.400000000000000000e+01
9.968377223398315889e-01	3.022176825459008143e+01	3.300000000000000000e+01
9.972615803657356448e-01	3.032759384289991544e+01	3.300000000000000000e+01
9.976286262943383498e-01	3.041000128200798969e+01	3.200000000000000000e+01
9.979464749735428297e-01	3.046765429961924454e+01	3.100000000000000000e+01
9.982217205899610590e-01	3.049895702851818413e+01	2.900000000000000000e+01
9.984600734739405015e-01	3.050244146640132215e+01	2.800000000000000000e+01
9.986664785678366352e-01	3.047669278027280271e+01	2.700000000000000000e+01
9.988452180153105653e-01	3.042047353957251943e+01	2.500000000000000000e+01
9.989999999999999991e-01	3.033306049405570803e+01	2.400000000000000000e+01
9.991340356766399422e-01	3.021383177102773487e+01	2.200000000000000000e+01
9.992501057906675310e-01	3.006239465665145616e+01	2.000000000000000000e+01
9.993506183684237598e-01	2.987880621679476079e+01	1.900000000000000000e+01
9.994376586748096036e-01	2.966338693929496628e+01	1.800000000000000000e+01
9.995130324748341399e-01	2.941635204819176508e+01	1.600000000000000000e+01
9.995783034965713965e-01	2.913841982978025413e+01	1.500000000000000000e+01
9.996348258727452141e-01	2.883033891750789834e+01	1.400000000000000000e+01
9.996837722339831922e-01	2.849308359219197229e+01	1.300000000000000000e+01
9.997261580365736089e-01	2.812798148655598141e+01	1.100000000000000000e+01
9.997628626294338128e-01	2.773647590769774851e+01	1.000000000000000000e+01
9.997946474973542497e-01	2.732064711569989157e+01	1.000000000000000000e+01
9.998221720589961503e-01	2.688272945099648581e+01	9.000000000000000000e+00
9.998460073473940390e-01	2.642541388102065625e+01	8.000000000000000000e+00
9.998666478567836968e-01	2.595166659065589698e+01	7.000000000000000000e+00
9.998845218015310898e-01	2.546422317751729736e+01	7.000000000000000000e+00
9.999000000000000110e-01	2.496598690395664022e+01	6.000000000000000000e+00
