#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.181435074660535633e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.258958388116116822e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.336016226563623377e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.411872189491708518e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.485513757919033395e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.556810313831209314e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.626168688754023606e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.694060089073881059e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.760834855954975353e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.826684815792709315e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.891585016608446068e+01	1.800000000000000000e+01
7.946474973542854148e-01	1.955344961940675219e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.017653258499685265e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.078149368967119415e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.136512986404717651e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.192493292500676461e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.245957405284323727e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.296886199105058068e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.345355472047793199e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.391505515607453702e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.435518937859131228e+01	2.900000000000000000e+01
9.513032474834136609e-01	2.477580901640912003e+01	3.000000000000000000e+01
9.578303496571417552e-01	2.517844375664927270e+01	3.000000000000000000e+01
9.634825872745161890e-01	2.556434068502181489e+01	3.100000000000000000e+01
9.683772233983162225e-01	2.593416235123299174e+01	3.100000000000000000e+01
9.726158036573563370e-01	2.628779983717082303e+01	3.100000000000000000e+01
9.762862629433834982e-01	2.662463007012600258e+01	3.000000000000000000e+01
9.794647497354285193e-01	2.694358804253517903e+01	3.000000000000000000e+01
9.822172058996108124e-01	2.724275010546976006e+01	2.900000000000000000e+01
9.846007347394051257e-01	2.752008740699970701e+01	2.900000000000000000e+01
9.866647856783667958e-01	2.777294578790257873e+01	2.800000000000000000e+01
9.884521801531054308e-01	2.799872001612193984e+01	2.700000000000000000e+01
9.899999999999999911e-01	2.819483192835232188e+01	2.600000000000000000e+01
9.913403567663993110e-01	2.835911358108860014e+01	2.400000000000000000e+01
9.925010579066754213e-01	2.848987849192310051e+01	2.300000000000000000e+01
9.935061836842379313e-01	2.858620016080390513e+01	2.200000000000000000e+01
9.943765867480964804e-01	2.864799877474963097e+01	2.100000000000000000e+01
9.951303247483413994e-01	2.867600264532768151e+01	2.000000000000000000e+01
9.957830349657141866e-01	2.867161641626688962e+01	1.800000000000000000e+01
9.963482587274515856e-01	2.863667855745983815e+01	1.700000000000000000e+01
9.968377223398315889e-01	2.857331568843255454e+01	1.600000000000000000e+01
9.972615803657356448e-01	2.848361768651307102e+01	1.500000000000000000e+01
9.976286262943383498e-01	2.836976885043779006e+01	1.400000000000000000e+01
9.979464749735428297e-01	2.823346666470665411e+01	1.300000000000000000e+01
9.982217205899610590e-01	2.807633117723469240e+01	1.200000000000000000e+01
9.984600734739405015e-01	2.789944306315013023e+01	1.100000000000000000e+01
9.986664785678366352e-01	2.770362437405481870e+01	1.100000000000000000e+01
9.988452180153105653e-01	2.748927408259501703e+01	1.000000000000000000e+01
9.989999999999999991e-01	2.725638328461381121e+01	9.000000000000000000e+00
9.991340356766399422e-01	2.700458602687962184e+01	9.000000000000000000e+00
9.992501057906675310e-01	2.673308675908451093e+01	8.000000000000000000e+00
9.993506183684237598e-01	2.644081783872922031e+01	7.000000000000000000e+00
9.994376586748096036e-01	2.612628465615727436e+01	7.000000000000000000e+00
9.995130324748341399e-01	2.578776587737865356e+01	6.000000000000000000e+00
9.995783034965713965e-01	2.542323120746824827e+01	6.000000000000000000e+00
9.996348258727452141e-01	2.503051117835358852e+01	6.000000000000000000e+00
9.996837722339831922e-01	2.460729623632682461e+01	5.000000000000000000e+00
9.997261580365736089e-01	2.415117442536205417e+01	5.000000000000000000e+00
9.997628626294338128e-01	2.365990827313380507e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.313116790803875489e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.256251514957947535e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.195163646184393968e+01	3.000000000000000000e+00
9.998666478567836968e-01	2.129569047549388472e+01	3.000000000000000000e+00
9.998845218015310898e-01	2.059150946078983679e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.983489557369917122e+01	3.000000000000000000e+00
