#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.185349244624487852e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.272353176031708699e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.354694250967385116e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.433855529871022050e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.510794054718206603e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.585905637588502870e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.659262569626570638e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.730760863054804233e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.800281805913527577e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.867730973291985919e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.933031672592921169e+01	1.800000000000000000e+01
7.946474973542854148e-01	1.996070733298651945e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.056751513839969903e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.114983389141617565e+01	2.200000000000000000e+01
8.666478567836676250e-01	2.170723595660240335e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.224002911738180188e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.274928095734139077e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.323650886352220368e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.370325657965416610e+01	2.700000000000000000e+01
9.350618368423788684e-01	2.415096565645567495e+01	2.800000000000000000e+01
9.437658674809651371e-01	2.458062585903155650e+01	2.800000000000000000e+01
9.513032474834136609e-01	2.499279849051899305e+01	2.900000000000000000e+01
9.578303496571417552e-01	2.538733339308692649e+01	2.900000000000000000e+01
9.634825872745161890e-01	2.576371305654232557e+01	2.900000000000000000e+01
9.683772233983162225e-01	2.612117121830776156e+01	2.900000000000000000e+01
9.726158036573563370e-01	2.645835637692351128e+01	2.800000000000000000e+01
9.762862629433834982e-01	2.677415663907634880e+01	2.800000000000000000e+01
9.794647497354285193e-01	2.706720902517918148e+01	2.700000000000000000e+01
9.822172058996108124e-01	2.733615922724151304e+01	2.600000000000000000e+01
9.846007347394051257e-01	2.757986041602861604e+01	2.500000000000000000e+01
9.866647856783667958e-01	2.779732274739480147e+01	2.400000000000000000e+01
9.884521801531054308e-01	2.798776694613643912e+01	2.300000000000000000e+01
9.899999999999999911e-01	2.815049020905213339e+01	2.200000000000000000e+01
9.913403567663993110e-01	2.828512331464069973e+01	2.100000000000000000e+01
9.925010579066754213e-01	2.839138524555781729e+01	2.000000000000000000e+01
9.935061836842379313e-01	2.846917910431901433e+01	1.900000000000000000e+01
9.943765867480964804e-01	2.851858658421644677e+01	1.800000000000000000e+01
9.951303247483413994e-01	2.853968052206165140e+01	1.700000000000000000e+01
9.957830349657141866e-01	2.853268572907653677e+01	1.600000000000000000e+01
9.963482587274515856e-01	2.849783147070546363e+01	1.500000000000000000e+01
9.968377223398315889e-01	2.843546035110268022e+01	1.400000000000000000e+01
9.972615803657356448e-01	2.834592575885323384e+01	1.300000000000000000e+01
9.976286262943383498e-01	2.822945313538595968e+01	1.200000000000000000e+01
9.979464749735428297e-01	2.808645983664337464e+01	1.200000000000000000e+01
9.982217205899610590e-01	2.791733630617624939e+01	1.100000000000000000e+01
9.984600734739405015e-01	2.772242829638336303e+01	1.000000000000000000e+01
9.986664785678366352e-01	2.750225415807151563e+01	1.000000000000000000e+01
9.988452180153105653e-01	2.725722433112447618e+01	9.000000000000000000e+00
9.989999999999999991e-01	2.698775418629430334e+01	8.000000000000000000e+00
9.991340356766399422e-01	2.669434787567805500e+01	8.000000000000000000e+00
9.992501057906675310e-01	2.637746385062588317e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.603745430505577474e+01	7.000000000000000000e+00
9.994376586748096036e-01	2.567446737518540800e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.528863733815359183e+01	6.000000000000000000e+00
9.995783034965713965e-01	2.487972865157662739e+01	6.000000000000000000e+00
9.996348258727452141e-01	2.444727286614730488e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.399051586728669250e+01	5.000000000000000000e+00
9.997261580365736089e-01	2.350831098933821295e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.299925799804229953e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.246166026443032848e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.189366549206505397e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.129330846061403548e+01	3.000000000000000000e+00
9.998666478567836968e-01	2.065860340106258519e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.998789154151274872e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.928006522140744039e+01	3.000000000000000000e+00
