#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.175847981121745711e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.257339168343051838e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.337438743557359899e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.415186878298440654e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.489948373285981020e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.561527887351495991e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.630145428696600618e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.696339396751415407e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.760767029589506549e+01	1.500000000000000000e+01
7.261580365735638143e-01	1.823975244527719042e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.886263718821700053e+01	1.800000000000000000e+01
7.946474973542854148e-01	1.947647651679067593e+01	1.900000000000000000e+01
8.221720589961076797e-01	2.007934520016323177e+01	2.000000000000000000e+01
8.460073473940508126e-01	2.066801784529502584e+01	2.100000000000000000e+01
8.666478567836676250e-01	2.123904724599710647e+01	2.200000000000000000e+01
8.845218015310541970e-01	2.178953985723008913e+01	2.300000000000000000e+01
9.000000000000000222e-01	2.231741924802976484e+01	2.400000000000000000e+01
9.134035676639934431e-01	2.282134694065241476e+01	2.400000000000000000e+01
9.250105790667544348e-01	2.330098625709434046e+01	2.500000000000000000e+01
9.350618368423788684e-01	2.375644850094502303e+01	2.500000000000000000e+01
9.437658674809651371e-01	2.418834634849395826e+01	2.500000000000000000e+01
9.513032474834136609e-01	2.459713308370425722e+01	2.500000000000000000e+01
9.578303496571417552e-01	2.498348089997438493e+01	2.400000000000000000e+01
9.634825872745161890e-01	2.534741388853857913e+01	2.400000000000000000e+01
9.683772233983162225e-01	2.568908159791833512e+01	2.400000000000000000e+01
9.726158036573563370e-01	2.600791049580642067e+01	2.300000000000000000e+01
9.762862629433834982e-01	2.630322320907188072e+01	2.300000000000000000e+01
9.794647497354285193e-01	2.657426274552751622e+01	2.200000000000000000e+01
9.822172058996108124e-01	2.682019188114007591e+01	2.100000000000000000e+01
9.846007347394051257e-01	2.704037296603904394e+01	2.100000000000000000e+01
9.866647856783667958e-01	2.723440512016053106e+01	2.000000000000000000e+01
9.884521801531054308e-01	2.740211482469404913e+01	1.900000000000000000e+01
9.899999999999999911e-01	2.754364693263002550e+01	1.800000000000000000e+01
9.913403567663993110e-01	2.765935705603688177e+01	1.800000000000000000e+01
9.925010579066754213e-01	2.774983527449767706e+01	1.700000000000000000e+01
9.935061836842379313e-01	2.781552614379009825e+01	1.600000000000000000e+01
9.943765867480964804e-01	2.785712187921460270e+01	1.500000000000000000e+01
9.951303247483413994e-01	2.787508098466600615e+01	1.500000000000000000e+01
9.957830349657141866e-01	2.786976949570760809e+01	1.400000000000000000e+01
9.963482587274515856e-01	2.784158640795100226e+01	1.300000000000000000e+01
9.968377223398315889e-01	2.779064570636903042e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.771697654218413476e+01	1.200000000000000000e+01
9.976286262943383498e-01	2.762053581165682203e+01	1.100000000000000000e+01
9.979464749735428297e-01	2.750108985570486908e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.735833657148403830e+01	1.000000000000000000e+01
9.984600734739405015e-01	2.719171962328741898e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.700066969156839747e+01	9.000000000000000000e+00
9.988452180153105653e-01	2.678449042307040173e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.654224073830352637e+01	8.000000000000000000e+00
9.991340356766399422e-01	2.627318353208255530e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.597624846579925162e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.565050842326354541e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.529508180711196275e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.490930875574406400e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.449259874217861821e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.404476175681373462e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.356575885122076386e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.305600605769313916e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.251608478774081590e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.194697539067388448e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.134954862913298967e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.072470779938319296e+01	3.000000000000000000e+00
9.998666478567836968e-01	2.007320042558104589e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.939527310665161508e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.869061158752344554e+01	3.000000000000000000e+00
