#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.195563983174344713e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.278287064284298680e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.354618255052240094e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.425260011103973312e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.494046073408713582e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.563549790540296769e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.633347390223221751e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.702643131835210966e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.771113177754403978e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.838645117354622727e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.905073279523529806e+01	1.900000000000000000e+01
7.946474973542854148e-01	1.970153844001184495e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.033558128412392918e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.094953523946601948e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.154056961644541701e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.210659896029268268e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.264676277487636469e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.316122445287099652e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.365109313712090966e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.411804042264552450e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.456413636750086837e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.499138858764842652e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.540168537044270636e+01	3.200000000000000000e+01
9.634825872745161890e-01	2.579661202912337714e+01	3.200000000000000000e+01
9.683772233983162225e-01	2.617732092326500037e+01	3.300000000000000000e+01
9.726158036573563370e-01	2.654464167208443470e+01	3.400000000000000000e+01
9.762862629433834982e-01	2.689898785735289977e+01	3.400000000000000000e+01
9.794647497354285193e-01	2.724042368239448564e+01	3.400000000000000000e+01
9.822172058996108124e-01	2.756886824237248845e+01	3.500000000000000000e+01
9.846007347394051257e-01	2.788402269783475163e+01	3.500000000000000000e+01
9.866647856783667958e-01	2.818531834641407130e+01	3.500000000000000000e+01
9.884521801531054308e-01	2.847218664057113813e+01	3.500000000000000000e+01
9.899999999999999911e-01	2.874398162907041865e+01	3.500000000000000000e+01
9.913403567663993110e-01	2.899993905364904734e+01	3.500000000000000000e+01
9.925010579066754213e-01	2.923934964408614690e+01	3.500000000000000000e+01
9.935061836842379313e-01	2.946124444012545496e+01	3.500000000000000000e+01
9.943765867480964804e-01	2.966476151567652408e+01	3.500000000000000000e+01
9.951303247483413994e-01	2.984883314478778615e+01	3.400000000000000000e+01
9.957830349657141866e-01	3.001211417382336677e+01	3.400000000000000000e+01
9.963482587274515856e-01	3.015339470803349542e+01	3.300000000000000000e+01
9.968377223398315889e-01	3.027098573824059002e+01	3.200000000000000000e+01
9.972615803657356448e-01	3.036334230086729491e+01	3.100000000000000000e+01
9.976286262943383498e-01	3.042857086450453252e+01	2.900000000000000000e+01
9.979464749735428297e-01	3.046498685857351418e+01	2.800000000000000000e+01
9.982217205899610590e-01	3.047095635148875203e+01	2.700000000000000000e+01
9.984600734739405015e-01	3.044496955389509196e+01	2.500000000000000000e+01
9.986664785678366352e-01	3.038594095792839056e+01	2.400000000000000000e+01
9.988452180153105653e-01	3.029308284833462395e+01	2.200000000000000000e+01
9.989999999999999991e-01	3.016600624687472987e+01	2.100000000000000000e+01
9.991340356766399422e-01	3.000475935648842807e+01	1.900000000000000000e+01
9.992501057906675310e-01	2.980957651010418630e+01	1.800000000000000000e+01
9.993506183684237598e-01	2.958114541859759328e+01	1.600000000000000000e+01
9.994376586748096036e-01	2.932023744000265708e+01	1.500000000000000000e+01
9.995130324748341399e-01	2.902782039546924153e+01	1.400000000000000000e+01
9.995783034965713965e-01	2.870506441202223868e+01	1.300000000000000000e+01
9.996348258727452141e-01	2.835314888122183419e+01	1.200000000000000000e+01
9.996837722339831922e-01	2.797345389918931602e+01	1.100000000000000000e+01
9.997261580365736089e-01	2.756739815957231343e+01	1.000000000000000000e+01
9.997628626294338128e-01	2.713642017885558744e+01	9.000000000000000000e+00
9.997946474973542497e-01	2.668222810259895539e+01	9.000000000000000000e+00
9.998221720589961503e-01	2.620659816663184927e+01	8.000000000000000000e+00
9.998460073473940390e-01	2.571125598915397248e+01	7.000000000000000000e+00
9.998666478567836968e-01	2.519789165237590112e+01	7.000000000000000000e+00
9.998845218015310898e-01	2.466830325099412136e+01	6.000000000000000000e+00
9.999000000000000110e-01	2.412383186606887975e+01	6.000000000000000000e+00
