#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.200119052083606164e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.284182574599939031e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.366086546328820539e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.444824527946364512e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.520177017892626381e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.592632796611668766e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.662857936693227856e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.731285678211893497e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.798061965026033704e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.863128090262478764e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.926337698460108783e+01	1.800000000000000000e+01
7.946474973542854148e-01	1.987500926464240081e+01	1.900000000000000000e+01
8.221720589961076797e-01	2.046431267616351946e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.102965014063267191e+01	2.200000000000000000e+01
8.666478567836676250e-01	2.156998890422351423e+01	2.300000000000000000e+01
8.845218015310541970e-01	2.208489769100038913e+01	2.400000000000000000e+01
9.000000000000000222e-01	2.257479463696120092e+01	2.400000000000000000e+01
9.134035676639934431e-01	2.304081429694302940e+01	2.500000000000000000e+01
9.250105790667544348e-01	2.348443677193812107e+01	2.500000000000000000e+01
9.350618368423788684e-01	2.390736706054142147e+01	2.600000000000000000e+01
9.437658674809651371e-01	2.431101686777897086e+01	2.600000000000000000e+01
9.513032474834136609e-01	2.469675653370555324e+01	2.600000000000000000e+01
9.578303496571417552e-01	2.506506846516389686e+01	2.600000000000000000e+01
9.634825872745161890e-01	2.541618532879641990e+01	2.500000000000000000e+01
9.683772233983162225e-01	2.574968652440034944e+01	2.500000000000000000e+01
9.726158036573563370e-01	2.606503742359734233e+01	2.500000000000000000e+01
9.762862629433834982e-01	2.636131069174236785e+01	2.400000000000000000e+01
9.794647497354285193e-01	2.663755436412685285e+01	2.300000000000000000e+01
9.822172058996108124e-01	2.689286139812065102e+01	2.200000000000000000e+01
9.846007347394051257e-01	2.712637850025723196e+01	2.200000000000000000e+01
9.866647856783667958e-01	2.733741632877179484e+01	2.100000000000000000e+01
9.884521801531054308e-01	2.752538495880883573e+01	2.000000000000000000e+01
9.899999999999999911e-01	2.768980102387686060e+01	1.900000000000000000e+01
9.913403567663993110e-01	2.783037385111425621e+01	1.800000000000000000e+01
9.925010579066754213e-01	2.794660644213400857e+01	1.700000000000000000e+01
9.935061836842379313e-01	2.803830819715826905e+01	1.700000000000000000e+01
9.943765867480964804e-01	2.810506427664350326e+01	1.600000000000000000e+01
9.951303247483413994e-01	2.814641619376283543e+01	1.500000000000000000e+01
9.957830349657141866e-01	2.816184715862941701e+01	1.400000000000000000e+01
9.963482587274515856e-01	2.815082964720943437e+01	1.300000000000000000e+01
9.968377223398315889e-01	2.811259103810632354e+01	1.300000000000000000e+01
9.972615803657356448e-01	2.804642771312817828e+01	1.200000000000000000e+01
9.976286262943383498e-01	2.795165828010316034e+01	1.100000000000000000e+01
9.979464749735428297e-01	2.782748029589991745e+01	1.100000000000000000e+01
9.982217205899610590e-01	2.767317280892795139e+01	1.000000000000000000e+01
9.984600734739405015e-01	2.748824053343047780e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.727218918376664192e+01	9.000000000000000000e+00
9.988452180153105653e-01	2.702476672869509855e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.674579075089273061e+01	8.000000000000000000e+00
9.991340356766399422e-01	2.643549940344131954e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.609407126552947176e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.572198888891771418e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.531985143594665644e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.488843903307829208e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.442850824049084224e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.394105518807141664e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.342691680930245468e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.288716527670032264e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.232269288009566921e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.173435145681769143e+01	3.000000000000000000e+00
9.998221720589961503e-01	2.112288890597810109e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.048883764980377009e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.983260777787455709e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.915407159208827181e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.845289558355352710e+01	2.000000000000000000e+00
