#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.199739705773990472e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.284307207911933091e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.366570513700374256e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.445514950898746598e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.520946856581799800e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.593387562782061018e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.663493515918586496e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.731689723212617693e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.798116618756715113e+01	1.500000000000000000e+01
7.261580365735638143e-01	1.862750263870074718e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.925472991542702061e+01	1.800000000000000000e+01
7.946474973542854148e-01	1.986156748597239385e+01	1.900000000000000000e+01
8.221720589961076797e-01	2.044646060068651039e+01	2.000000000000000000e+01
8.460073473940508126e-01	2.100803056704239680e+01	2.100000000000000000e+01
8.666478567836676250e-01	2.154532411145803295e+01	2.200000000000000000e+01
8.845218015310541970e-01	2.205784472600590718e+01	2.300000000000000000e+01
9.000000000000000222e-01	2.254582309120230477e+01	2.400000000000000000e+01
9.134035676639934431e-01	2.301002644958865062e+01	2.400000000000000000e+01
9.250105790667544348e-01	2.345167793845697091e+01	2.500000000000000000e+01
9.350618368423788684e-01	2.387223066301587693e+01	2.500000000000000000e+01
9.437658674809651371e-01	2.427327539260603828e+01	2.500000000000000000e+01
9.513032474834136609e-01	2.465570931581985548e+01	2.500000000000000000e+01
9.578303496571417552e-01	2.502038713763164424e+01	2.500000000000000000e+01
9.634825872745161890e-01	2.536746837979841018e+01	2.500000000000000000e+01
9.683772233983162225e-01	2.569694013195680071e+01	2.400000000000000000e+01
9.726158036573563370e-01	2.600816888254096426e+01	2.400000000000000000e+01
9.762862629433834982e-01	2.630051015324741570e+01	2.300000000000000000e+01
9.794647497354285193e-01	2.657315985492546773e+01	2.200000000000000000e+01
9.822172058996108124e-01	2.682531210573779390e+01	2.200000000000000000e+01
9.846007347394051257e-01	2.705615763374072458e+01	2.100000000000000000e+01
9.866647856783667958e-01	2.726504192463354315e+01	2.000000000000000000e+01
9.884521801531054308e-01	2.745131711773843364e+01	1.900000000000000000e+01
9.899999999999999911e-01	2.761445423329080739e+01	1.900000000000000000e+01
9.913403567663993110e-01	2.775397577908234581e+01	1.800000000000000000e+01
9.925010579066754213e-01	2.786963207965138167e+01	1.700000000000000000e+01
9.935061836842379313e-01	2.796078411364209160e+01	1.600000000000000000e+01
9.943765867480964804e-01	2.802708359203604971e+01	1.500000000000000000e+01
9.951303247483413994e-01	2.806801943590427229e+01	1.500000000000000000e+01
9.957830349657141866e-01	2.808305521785074532e+01	1.400000000000000000e+01
9.963482587274515856e-01	2.807151903636530932e+01	1.300000000000000000e+01
9.968377223398315889e-01	2.803284408594830523e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.796624696204661831e+01	1.200000000000000000e+01
9.976286262943383498e-01	2.787099492986536831e+01	1.100000000000000000e+01
9.979464749735428297e-01	2.774640784526055626e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.759197241399687783e+01	1.000000000000000000e+01
9.984600734739405015e-01	2.740700341384924243e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.719111547782659244e+01	9.000000000000000000e+00
9.988452180153105653e-01	2.694407678040121823e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.666581644392690009e+01	8.000000000000000000e+00
9.991340356766399422e-01	2.635641299833178408e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.601621342651123570e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.564558891288831077e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.524517149459559562e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.481573247997149068e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.435808278371379743e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.387311358523271920e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.336180473646193079e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.282505693459696516e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.226385175816160356e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.167894217960577663e+01	3.000000000000000000e+00
9.998221720589961503e-01	2.107113756654734260e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.044091115427552552e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.978839404877658836e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.911364303276891619e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.841601540231616951e+01	2.000000000000000000e+00
