#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.167234729979294450e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.258110653609035978e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.346312027421435076e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.429185453797974859e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.505719300358833479e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.576931564140298647e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.644755454744870349e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.710837835435860299e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.776015168056128601e+01	1.500000000000000000e+01
7.261580365735638143e-01	1.840436911208971793e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.903869314132931834e+01	1.800000000000000000e+01
7.946474973542854148e-01	1.965959249046930779e+01	1.900000000000000000e+01
8.221720589961076797e-01	2.026368724166582069e+01	2.000000000000000000e+01
8.460073473940508126e-01	2.084828207296704505e+01	2.100000000000000000e+01
8.666478567836676250e-01	2.141122107390545892e+01	2.200000000000000000e+01
8.845218015310541970e-01	2.195073417408838878e+01	2.300000000000000000e+01
9.000000000000000222e-01	2.246566797586327624e+01	2.300000000000000000e+01
9.134035676639934431e-01	2.295535371679055459e+01	2.400000000000000000e+01
9.250105790667544348e-01	2.341992050829702521e+01	2.400000000000000000e+01
9.350618368423788684e-01	2.385994117197309450e+01	2.400000000000000000e+01
9.437658674809651371e-01	2.427658663867211075e+01	2.400000000000000000e+01
9.513032474834136609e-01	2.467127866300496208e+01	2.400000000000000000e+01
9.578303496571417552e-01	2.504519946492692739e+01	2.400000000000000000e+01
9.634825872745161890e-01	2.539959340066484472e+01	2.400000000000000000e+01
9.683772233983162225e-01	2.573493666708410288e+01	2.300000000000000000e+01
9.726158036573563370e-01	2.605158297665970935e+01	2.300000000000000000e+01
9.762862629433834982e-01	2.634916654200900865e+01	2.200000000000000000e+01
9.794647497354285193e-01	2.662695356836361071e+01	2.200000000000000000e+01
9.822172058996108124e-01	2.688402813710092687e+01	2.100000000000000000e+01
9.846007347394051257e-01	2.711919466940908663e+01	2.000000000000000000e+01
9.866647856783667958e-01	2.733120049628048065e+01	2.000000000000000000e+01
9.884521801531054308e-01	2.751891675222032063e+01	1.900000000000000000e+01
9.899999999999999911e-01	2.768120715209722604e+01	1.800000000000000000e+01
9.913403567663993110e-01	2.781706823427791875e+01	1.700000000000000000e+01
9.925010579066754213e-01	2.792590578926450817e+01	1.600000000000000000e+01
9.935061836842379313e-01	2.800707450553471745e+01	1.600000000000000000e+01
9.943765867480964804e-01	2.806038310581833173e+01	1.500000000000000000e+01
9.951303247483413994e-01	2.808573725002396060e+01	1.400000000000000000e+01
9.957830349657141866e-01	2.808323317518416928e+01	1.300000000000000000e+01
9.963482587274515856e-01	2.805311599450797999e+01	1.300000000000000000e+01
9.968377223398315889e-01	2.799579733215294297e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.791176231965599186e+01	1.100000000000000000e+01
9.976286262943383498e-01	2.780132884721306397e+01	1.100000000000000000e+01
9.979464749735428297e-01	2.766495987014516800e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.750297613575582645e+01	9.000000000000000000e+00
9.984600734739405015e-01	2.731569557891696576e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.710329710535543057e+01	8.000000000000000000e+00
9.988452180153105653e-01	2.686562241239780846e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.660257899532716763e+01	7.000000000000000000e+00
9.991340356766399422e-01	2.631373114985951744e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.599868751714658899e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.565677175299302348e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.528722000765296940e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.488920023861476594e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.446186348366529728e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.400444905404689422e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.351606823855920680e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.299610102152659152e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.244403307940378056e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.185935400218713909e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.124186496454211337e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.059130614778513291e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.990751290231366966e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.919012339463562355e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.843864283880373023e+01	2.000000000000000000e+00
