#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.172422718258425789e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.251774873583054060e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.330255609009851270e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.408154848958313465e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.485595960164853579e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.562239240853529054e+01	1.100000000000000000e+01
5.783034965714177744e-01	1.637288855398276155e+01	1.200000000000000000e+01
6.348258727451623340e-01	1.709973888478795701e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.779843715941307991e+01	1.500000000000000000e+01
7.261580365735638143e-01	1.846737796449490787e+01	1.600000000000000000e+01
7.628626294338345382e-01	1.910683551805117020e+01	1.700000000000000000e+01
7.946474973542854148e-01	1.971809858440440877e+01	1.800000000000000000e+01
8.221720589961076797e-01	2.030288783831993626e+01	1.900000000000000000e+01
8.460073473940508126e-01	2.086331976583089443e+01	1.900000000000000000e+01
8.666478567836676250e-01	2.140157497488764449e+01	2.000000000000000000e+01
8.845218015310541970e-01	2.191975506925554384e+01	2.000000000000000000e+01
9.000000000000000222e-01	2.241955333407240403e+01	2.100000000000000000e+01
9.134035676639934431e-01	2.290211445617209307e+01	2.100000000000000000e+01
9.250105790667544348e-01	2.336781018394891163e+01	2.100000000000000000e+01
9.350618368423788684e-01	2.381673194877162558e+01	2.200000000000000000e+01
9.437658674809651371e-01	2.424810475224239781e+01	2.200000000000000000e+01
9.513032474834136609e-01	2.466103805396803850e+01	2.100000000000000000e+01
9.578303496571417552e-01	2.505425910328673211e+01	2.100000000000000000e+01
9.634825872745161890e-01	2.542660034105352906e+01	2.100000000000000000e+01
9.683772233983162225e-01	2.577665811220586534e+01	2.100000000000000000e+01
9.726158036573563370e-01	2.610324168008545698e+01	2.000000000000000000e+01
9.762862629433834982e-01	2.640527940029635090e+01	2.000000000000000000e+01
9.794647497354285193e-01	2.668194888507409956e+01	2.000000000000000000e+01
9.822172058996108124e-01	2.693249580588689795e+01	1.900000000000000000e+01
9.846007347394051257e-01	2.715646655402224852e+01	1.800000000000000000e+01
9.866647856783667958e-01	2.735351448188911050e+01	1.800000000000000000e+01
9.884521801531054308e-01	2.752344990769096711e+01	1.700000000000000000e+01
9.899999999999999911e-01	2.766616328874075137e+01	1.700000000000000000e+01
9.913403567663993110e-01	2.778166869721666288e+01	1.600000000000000000e+01
9.925010579066754213e-01	2.787003105728926045e+01	1.500000000000000000e+01
9.935061836842379313e-01	2.793135723195852904e+01	1.500000000000000000e+01
9.943765867480964804e-01	2.796562759581571811e+01	1.400000000000000000e+01
9.951303247483413994e-01	2.797307645657192410e+01	1.400000000000000000e+01
9.957830349657141866e-01	2.795362086679686087e+01	1.300000000000000000e+01
9.963482587274515856e-01	2.790745461305700559e+01	1.200000000000000000e+01
9.968377223398315889e-01	2.783447890103619926e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.773484253398032706e+01	1.100000000000000000e+01
9.976286262943383498e-01	2.760849806337704848e+01	1.100000000000000000e+01
9.979464749735428297e-01	2.745545240543971488e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.727580881213978259e+01	9.000000000000000000e+00
9.984600734739405015e-01	2.706955366579860822e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.683675915338197271e+01	8.000000000000000000e+00
9.988452180153105653e-01	2.657768397058247700e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.629238263388824492e+01	7.000000000000000000e+00
9.991340356766399422e-01	2.598138070684137091e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.564500629420812317e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.528388759111322770e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.489874661501818309e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.449043447579366983e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.405986026193146898e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.360779849833237520e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.313502661544221795e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.264223738570983357e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.212968033500036924e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.159742957670188090e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.104492091406234167e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.047121106083210051e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.987464464271358011e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.925308606263163114e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.860319412614802559e+01	2.000000000000000000e+00
