#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.155340481552585175e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.240768384191907003e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.323295522485371301e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.402405757455654545e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.477987121788716252e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.550286475563402178e+01	1.100000000000000000e+01
5.783034965714177744e-01	1.619743423537371640e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.686765240495159901e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.751604264594259064e+01	1.500000000000000000e+01
7.261580365735638143e-01	1.814369739967258255e+01	1.600000000000000000e+01
7.628626294338345382e-01	1.875100171177090402e+01	1.700000000000000000e+01
7.946474973542854148e-01	1.933900052664563418e+01	1.800000000000000000e+01
8.221720589961076797e-01	1.991008328284436857e+01	1.900000000000000000e+01
8.460073473940508126e-01	2.046749373899742608e+01	2.000000000000000000e+01
8.666478567836676250e-01	2.101411578215323317e+01	2.100000000000000000e+01
8.845218015310541970e-01	2.155155387703500125e+01	2.100000000000000000e+01
9.000000000000000222e-01	2.207965302299365362e+01	2.200000000000000000e+01
9.134035676639934431e-01	2.259673846004280051e+01	2.200000000000000000e+01
9.250105790667544348e-01	2.309989067773083349e+01	2.300000000000000000e+01
9.350618368423788684e-01	2.358590399346177335e+01	2.300000000000000000e+01
9.437658674809651371e-01	2.405176374590999089e+01	2.300000000000000000e+01
9.513032474834136609e-01	2.449468274367320930e+01	2.300000000000000000e+01
9.578303496571417552e-01	2.491268617127190055e+01	2.300000000000000000e+01
9.634825872745161890e-01	2.530421096858392005e+01	2.200000000000000000e+01
9.683772233983162225e-01	2.566823377865219058e+01	2.200000000000000000e+01
9.726158036573563370e-01	2.600433663131008544e+01	2.200000000000000000e+01
9.762862629433834982e-01	2.631230899653475674e+01	2.100000000000000000e+01
9.794647497354285193e-01	2.659222414277309454e+01	2.100000000000000000e+01
9.822172058996108124e-01	2.684439563273518203e+01	2.000000000000000000e+01
9.846007347394051257e-01	2.706917447254497588e+01	1.900000000000000000e+01
9.866647856783667958e-01	2.726696462261659804e+01	1.800000000000000000e+01
9.884521801531054308e-01	2.743810554078924469e+01	1.800000000000000000e+01
9.899999999999999911e-01	2.758277613098700698e+01	1.700000000000000000e+01
9.913403567663993110e-01	2.770104652591101768e+01	1.600000000000000000e+01
9.925010579066754213e-01	2.779284896756880130e+01	1.600000000000000000e+01
9.935061836842379313e-01	2.785799773222214171e+01	1.500000000000000000e+01
9.943765867480964804e-01	2.789617554936997124e+01	1.400000000000000000e+01
9.951303247483413994e-01	2.790698026724570369e+01	1.300000000000000000e+01
9.957830349657141866e-01	2.789012437939527800e+01	1.300000000000000000e+01
9.963482587274515856e-01	2.784515631671715141e+01	1.200000000000000000e+01
9.968377223398315889e-01	2.777187028350841658e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.767016938848016139e+01	1.100000000000000000e+01
9.976286262943383498e-01	2.754002699227045881e+01	1.000000000000000000e+01
9.979464749735428297e-01	2.738168696904279997e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.719555457960628075e+01	9.000000000000000000e+00
9.984600734739405015e-01	2.698229639452785733e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.674270787690584683e+01	8.000000000000000000e+00
9.988452180153105653e-01	2.647772021129876308e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.618836573074418084e+01	7.000000000000000000e+00
9.991340356766399422e-01	2.587581857780950045e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.554108946438353911e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.518522844707521813e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.480903470705694502e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.441320488402491051e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.399803375402854400e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.356344410113668175e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.310889917827086038e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.263334394534901861e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.213516601088376490e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.161190049836929461e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.106034111524077446e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.047618307995971776e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.985411811985252584e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.918701106687075253e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.846604370486199187e+01	2.000000000000000000e+00
