#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.175697382540046831e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.250101443382772359e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.329514902079410099e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.411259789026693134e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.492373403161794698e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.571040581911353051e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.646601395678505853e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.719093209122196697e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.788857845582738904e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.856229560434870507e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.921426588654290057e+01	1.800000000000000000e+01
7.946474973542854148e-01	1.984514160096611946e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.045449400322604561e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.104145674028887925e+01	2.200000000000000000e+01
8.666478567836676250e-01	2.160506450538729695e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.214466816765344248e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.266035717922360249e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.315268852736488725e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.362281473876848636e+01	2.700000000000000000e+01
9.350618368423788684e-01	2.407216216010704102e+01	2.800000000000000000e+01
9.437658674809651371e-01	2.450224208124291891e+01	2.800000000000000000e+01
9.513032474834136609e-01	2.491428662795438598e+01	2.900000000000000000e+01
9.578303496571417552e-01	2.530908574553772894e+01	2.900000000000000000e+01
9.634825872745161890e-01	2.568694419241144189e+01	2.900000000000000000e+01
9.683772233983162225e-01	2.604774031483536945e+01	2.800000000000000000e+01
9.726158036573563370e-01	2.639048204442696388e+01	2.800000000000000000e+01
9.762862629433834982e-01	2.671411131098998837e+01	2.800000000000000000e+01
9.794647497354285193e-01	2.701688642670034923e+01	2.700000000000000000e+01
9.822172058996108124e-01	2.729685920226232554e+01	2.600000000000000000e+01
9.846007347394051257e-01	2.755198416495648672e+01	2.500000000000000000e+01
9.866647856783667958e-01	2.778020814906054170e+01	2.400000000000000000e+01
9.884521801531054308e-01	2.797963189941282280e+01	2.300000000000000000e+01
9.899999999999999911e-01	2.814855103945214765e+01	2.200000000000000000e+01
9.913403567663993110e-01	2.828591810438581788e+01	2.100000000000000000e+01
9.925010579066754213e-01	2.839083300918487041e+01	2.000000000000000000e+01
9.935061836842379313e-01	2.846323178910885332e+01	1.900000000000000000e+01
9.943765867480964804e-01	2.850340133620572658e+01	1.800000000000000000e+01
9.951303247483413994e-01	2.851201293826524363e+01	1.700000000000000000e+01
9.957830349657141866e-01	2.849015334733251947e+01	1.600000000000000000e+01
9.963482587274515856e-01	2.843906636184012626e+01	1.500000000000000000e+01
9.968377223398315889e-01	2.836014776102756230e+01	1.400000000000000000e+01
9.972615803657356448e-01	2.825479398219956551e+01	1.300000000000000000e+01
9.976286262943383498e-01	2.812422728904064684e+01	1.200000000000000000e+01
9.979464749735428297e-01	2.796965158410232988e+01	1.200000000000000000e+01
9.982217205899610590e-01	2.779205829953469475e+01	1.100000000000000000e+01
9.984600734739405015e-01	2.759216749200936292e+01	1.000000000000000000e+01
9.986664785678366352e-01	2.737063176412956622e+01	9.000000000000000000e+00
9.988452180153105653e-01	2.712777161369369949e+01	9.000000000000000000e+00
9.989999999999999991e-01	2.686376809646426267e+01	8.000000000000000000e+00
9.991340356766399422e-01	2.657868964912376342e+01	8.000000000000000000e+00
9.992501057906675310e-01	2.627239824921190348e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.594453537387632025e+01	7.000000000000000000e+00
9.994376586748096036e-01	2.559474893797771600e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.522232964676014788e+01	6.000000000000000000e+00
9.995783034965713965e-01	2.482653276755258531e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.440638010336956398e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.396058233175951813e+01	5.000000000000000000e+00
9.997261580365736089e-01	2.348745892772866739e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.298501067322215263e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.245058263107760865e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.188091275915769529e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.127177063861626038e+01	3.000000000000000000e+00
9.998666478567836968e-01	2.061775684744892700e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.991200678591425799e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.914564802439923241e+01	3.000000000000000000e+00
