#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.164974737912248770e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.245247583840941630e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.324063587936791819e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.402179162955793323e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.478467922658277089e+01	1.100000000000000000e+01
5.130324748341368313e-01	1.552027288832952223e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.622608976437165751e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.690271502358902467e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.755250738925078124e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.817990882328625801e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.879081217584338859e+01	1.900000000000000000e+01
7.946474973542854148e-01	1.939126292224137771e+01	2.000000000000000000e+01
8.221720589961076797e-01	1.998600764203452940e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.057752380143629978e+01	2.300000000000000000e+01
8.666478567836676250e-01	2.116586412330227063e+01	2.400000000000000000e+01
8.845218015310541970e-01	2.174871674746815842e+01	2.500000000000000000e+01
9.000000000000000222e-01	2.232245144475256993e+01	2.600000000000000000e+01
9.134035676639934431e-01	2.288249040937782297e+01	2.700000000000000000e+01
9.250105790667544348e-01	2.342447282304846468e+01	2.800000000000000000e+01
9.350618368423788684e-01	2.394441776439471781e+01	2.900000000000000000e+01
9.437658674809651371e-01	2.443938549902191681e+01	3.000000000000000000e+01
9.513032474834136609e-01	2.490744179049214324e+01	3.100000000000000000e+01
9.578303496571417552e-01	2.534765899807357670e+01	3.100000000000000000e+01
9.634825872745161890e-01	2.576003695285393036e+01	3.200000000000000000e+01
9.683772233983162225e-01	2.614513423577864160e+01	3.200000000000000000e+01
9.726158036573563370e-01	2.650401741887995044e+01	3.200000000000000000e+01
9.762862629433834982e-01	2.683784692216256573e+01	3.200000000000000000e+01
9.794647497354285193e-01	2.714778021830724342e+01	3.200000000000000000e+01
9.822172058996108124e-01	2.743476520467830682e+01	3.200000000000000000e+01
9.846007347394051257e-01	2.769959516133640420e+01	3.200000000000000000e+01
9.866647856783667958e-01	2.794252024302967286e+01	3.100000000000000000e+01
9.884521801531054308e-01	2.816360393314511512e+01	3.000000000000000000e+01
9.899999999999999911e-01	2.836230603937161732e+01	2.900000000000000000e+01
9.913403567663993110e-01	2.853791868165079038e+01	2.800000000000000000e+01
9.925010579066754213e-01	2.868947861467148286e+01	2.700000000000000000e+01
9.935061836842379313e-01	2.881570657902537747e+01	2.600000000000000000e+01
9.943765867480964804e-01	2.891536953115450359e+01	2.500000000000000000e+01
9.951303247483413994e-01	2.898725470411051219e+01	2.300000000000000000e+01
9.957830349657141866e-01	2.903016263914021877e+01	2.200000000000000000e+01
9.963482587274515856e-01	2.904313639988908591e+01	2.100000000000000000e+01
9.968377223398315889e-01	2.902541858471158776e+01	1.900000000000000000e+01
9.972615803657356448e-01	2.897655511194123079e+01	1.800000000000000000e+01
9.976286262943383498e-01	2.889637022340322403e+01	1.700000000000000000e+01
9.979464749735428297e-01	2.878496526344864748e+01	1.600000000000000000e+01
9.982217205899610590e-01	2.864281743820473736e+01	1.500000000000000000e+01
9.984600734739405015e-01	2.847073986754664787e+01	1.400000000000000000e+01
9.986664785678366352e-01	2.826967619314952174e+01	1.300000000000000000e+01
9.988452180153105653e-01	2.804084613333086651e+01	1.200000000000000000e+01
9.989999999999999991e-01	2.778576834179283850e+01	1.100000000000000000e+01
9.991340356766399422e-01	2.750587159730300613e+01	1.000000000000000000e+01
9.992501057906675310e-01	2.720269347067478449e+01	9.000000000000000000e+00
9.993506183684237598e-01	2.687791095737992109e+01	9.000000000000000000e+00
9.994376586748096036e-01	2.653268935017416652e+01	8.000000000000000000e+00
9.995130324748341399e-01	2.616831930555583341e+01	7.000000000000000000e+00
9.995783034965713965e-01	2.578552150817910160e+01	7.000000000000000000e+00
9.996348258727452141e-01	2.538469999064311367e+01	6.000000000000000000e+00
9.996837722339831922e-01	2.496571514220185151e+01	6.000000000000000000e+00
9.997261580365736089e-01	2.452781781567545494e+01	5.000000000000000000e+00
9.997628626294338128e-01	2.406944962209627192e+01	5.000000000000000000e+00
9.997946474973542497e-01	2.358838218304995848e+01	5.000000000000000000e+00
9.998221720589961503e-01	2.308134184519521170e+01	4.000000000000000000e+00
9.998460073473940390e-01	2.254382896366330868e+01	4.000000000000000000e+00
9.998666478567836968e-01	2.197021307745632157e+01	4.000000000000000000e+00
9.998845218015310898e-01	2.135309621494275234e+01	3.000000000000000000e+00
9.999000000000000110e-01	2.068317892033579142e+01	3.000000000000000000e+00
