#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.200298782441739931e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.283896703270274386e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.365464646372516633e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.444039616732397491e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.519335743039490971e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.591798488049187199e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.662093354398038514e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.730678154144874270e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.797705607489777790e+01	1.600000000000000000e+01
7.261580365735638143e-01	1.863115360951821842e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.926727810876803204e+01	1.800000000000000000e+01
7.946474973542854148e-01	1.988307306561371135e+01	2.000000000000000000e+01
8.221720589961076797e-01	2.047624720239234009e+01	2.100000000000000000e+01
8.460073473940508126e-01	2.104501904920848787e+01	2.200000000000000000e+01
8.666478567836676250e-01	2.158814179715399462e+01	2.300000000000000000e+01
8.845218015310541970e-01	2.210538745849634168e+01	2.400000000000000000e+01
9.000000000000000222e-01	2.259732996069146793e+01	2.500000000000000000e+01
9.134035676639934431e-01	2.306537427892367376e+01	2.600000000000000000e+01
9.250105790667544348e-01	2.351136276067051867e+01	2.600000000000000000e+01
9.350618368423788684e-01	2.393713846397547940e+01	2.700000000000000000e+01
9.437658674809651371e-01	2.434437448579940266e+01	2.700000000000000000e+01
9.513032474834136609e-01	2.473418982987682924e+01	2.700000000000000000e+01
9.578303496571417552e-01	2.510733296800143322e+01	2.700000000000000000e+01
9.634825872745161890e-01	2.546366089161500312e+01	2.700000000000000000e+01
9.683772233983162225e-01	2.580282754415853930e+01	2.600000000000000000e+01
9.726158036573563370e-01	2.612383847620773025e+01	2.600000000000000000e+01
9.762862629433834982e-01	2.642575966653019748e+01	2.500000000000000000e+01
9.794647497354285193e-01	2.670740443101288975e+01	2.400000000000000000e+01
9.822172058996108124e-01	2.696765975042188757e+01	2.400000000000000000e+01
9.846007347394051257e-01	2.720556403679483992e+01	2.300000000000000000e+01
9.866647856783667958e-01	2.742032914215865347e+01	2.200000000000000000e+01
9.884521801531054308e-01	2.761132558110615420e+01	2.100000000000000000e+01
9.899999999999999911e-01	2.777820961828238921e+01	2.000000000000000000e+01
9.913403567663993110e-01	2.792055061220695222e+01	1.900000000000000000e+01
9.925010579066754213e-01	2.803809730050330629e+01	1.800000000000000000e+01
9.935061836842379313e-01	2.813067046580408004e+01	1.700000000000000000e+01
9.943765867480964804e-01	2.819788569427823077e+01	1.600000000000000000e+01
9.951303247483413994e-01	2.823951626343366073e+01	1.500000000000000000e+01
9.957830349657141866e-01	2.825505489732361042e+01	1.500000000000000000e+01
9.963482587274515856e-01	2.824395379295754083e+01	1.400000000000000000e+01
9.968377223398315889e-01	2.820569617106924554e+01	1.300000000000000000e+01
9.972615803657356448e-01	2.813949485592571520e+01	1.200000000000000000e+01
9.976286262943383498e-01	2.804460761310998862e+01	1.200000000000000000e+01
9.979464749735428297e-01	2.792034857744647880e+01	1.100000000000000000e+01
9.982217205899610590e-01	2.776604742341850951e+01	1.000000000000000000e+01
9.984600734739405015e-01	2.758106447417596740e+01	1.000000000000000000e+01
9.986664785678366352e-01	2.736502200093252313e+01	9.000000000000000000e+00
9.988452180153105653e-01	2.711756661183662942e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.683871856722295490e+01	8.000000000000000000e+00
9.991340356766399422e-01	2.652850577461393655e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.618724227606617916e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.581541323026326751e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.541361266303806588e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.498255868928691115e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.452302943825147707e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.403595318953770033e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.352214034037752199e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.298261232485744543e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.241818553161516903e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.182968201146771037e+01	3.000000000000000000e+00
9.998221720589961503e-01	2.121779512720611649e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.058303331082867516e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.992579146762379949e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.924594050184806449e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.854314300156434925e+01	2.000000000000000000e+00
