#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	1.170115482061422441e+01	6.000000000000000000e+00
1.340356766399346533e-01	1.260024737562007502e+01	7.000000000000000000e+00
2.501057906675441256e-01	1.347530875355783309e+01	8.000000000000000000e+00
3.506183684237886844e-01	1.430024828766587497e+01	9.000000000000000000e+00
4.376586748096509272e-01	1.506461020560208475e+01	1.000000000000000000e+01
5.130324748341368313e-01	1.577794181176470900e+01	1.200000000000000000e+01
5.783034965714177744e-01	1.645867781723566026e+01	1.300000000000000000e+01
6.348258727451623340e-01	1.712242113418752609e+01	1.400000000000000000e+01
6.837722339831620033e-01	1.777713296924500952e+01	1.500000000000000000e+01
7.261580365735638143e-01	1.842410018671641581e+01	1.700000000000000000e+01
7.628626294338345382e-01	1.906107584001174615e+01	1.800000000000000000e+01
7.946474973542854148e-01	1.968465531239312227e+01	1.900000000000000000e+01
8.221720589961076797e-01	2.029157141237563167e+01	2.000000000000000000e+01
8.460073473940508126e-01	2.087910285232150898e+01	2.100000000000000000e+01
8.666478567836676250e-01	2.144506965756624695e+01	2.200000000000000000e+01
8.845218015310541970e-01	2.198771062269539911e+01	2.300000000000000000e+01
9.000000000000000222e-01	2.250571814322027109e+01	2.400000000000000000e+01
9.134035676639934431e-01	2.299844308786042291e+01	2.400000000000000000e+01
9.250105790667544348e-01	2.346579718826269101e+01	2.500000000000000000e+01
9.350618368423788684e-01	2.390843987035498586e+01	2.500000000000000000e+01
9.437658674809651371e-01	2.432750216411395172e+01	2.500000000000000000e+01
9.513032474834136609e-01	2.472427323267978849e+01	2.500000000000000000e+01
9.578303496571417552e-01	2.510022595420730340e+01	2.500000000000000000e+01
9.634825872745161890e-01	2.545629700508333570e+01	2.500000000000000000e+01
9.683772233983162225e-01	2.579335750217588341e+01	2.400000000000000000e+01
9.726158036573563370e-01	2.611142865919617861e+01	2.400000000000000000e+01
9.762862629433834982e-01	2.641023607418271979e+01	2.300000000000000000e+01
9.794647497354285193e-01	2.668912392921875920e+01	2.300000000000000000e+01
9.822172058996108124e-01	2.694709715437087283e+01	2.200000000000000000e+01
9.846007347394051257e-01	2.718295524655125917e+01	2.100000000000000000e+01
9.866647856783667958e-01	2.739543129913420927e+01	2.000000000000000000e+01
9.884521801531054308e-01	2.758327073183479783e+01	2.000000000000000000e+01
9.899999999999999911e-01	2.774534011632331243e+01	1.900000000000000000e+01
9.913403567663993110e-01	2.788080157353357436e+01	1.800000000000000000e+01
9.925010579066754213e-01	2.798886081493311906e+01	1.700000000000000000e+01
9.935061836842379313e-01	2.806908971097552197e+01	1.600000000000000000e+01
9.943765867480964804e-01	2.812124951146596530e+01	1.500000000000000000e+01
9.951303247483413994e-01	2.814534844456147056e+01	1.500000000000000000e+01
9.957830349657141866e-01	2.814153534822015601e+01	1.400000000000000000e+01
9.963482587274515856e-01	2.811025226847785063e+01	1.300000000000000000e+01
9.968377223398315889e-01	2.805187663099101769e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.796691192176925611e+01	1.200000000000000000e+01
9.976286262943383498e-01	2.785590088916988449e+01	1.100000000000000000e+01
9.979464749735428297e-01	2.771936343851805518e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.755766280600585105e+01	1.000000000000000000e+01
9.984600734739405015e-01	2.737106241195627732e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.715972535447769332e+01	9.000000000000000000e+00
9.988452180153105653e-01	2.692355410237949442e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.666232824787982736e+01	8.000000000000000000e+00
9.991340356766399422e-01	2.637553482882920974e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.606258617002175626e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.572263232592057491e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.535462082192536215e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.495755354464692033e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.453016985657095717e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.407143569211814338e+01	5.000000000000000000e+00
9.996837722339831922e-01	2.358018664698397160e+01	4.000000000000000000e+00
9.997261580365736089e-01	2.305546645972813735e+01	4.000000000000000000e+00
9.997628626294338128e-01	2.249644616054596469e+01	4.000000000000000000e+00
9.997946474973542497e-01	2.190254311969541234e+01	4.000000000000000000e+00
9.998221720589961503e-01	2.127338551510217357e+01	3.000000000000000000e+00
9.998460073473940390e-01	2.060857276484308898e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.990785197775245052e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.917092078609149652e+01	3.000000000000000000e+00
9.999000000000000110e-01	1.839721928799661654e+01	2.000000000000000000e+00
