#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.191232595590856924e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.265963692219649595e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.343646343802780585e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.423609886320555162e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.504074495278473655e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.583448689426072420e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.660836001857652988e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.735682232296042216e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.807581214242344458e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.876234600328645996e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.941491411986166327e+01
7.946474973542854148e-01	2.000000000000000000e+01	2.003353042522757121e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.061965847384747264e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.117607908331962818e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.170610203394684845e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.221346474277097371e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.270180883772829006e+01
9.134035676639934431e-01	2.800000000000000000e+01	2.317424572094314783e+01
9.250105790667544348e-01	2.900000000000000000e+01	2.363319024000360002e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.408009961678435218e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.451577477909594904e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.494009318133743136e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.535266456500780308e+01
9.634825872745161890e-01	3.200000000000000000e+01	2.575263997567145324e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.613904957302672827e+01
9.726158036573563370e-01	3.300000000000000000e+01	2.651105907384599902e+01
9.762862629433834982e-01	3.400000000000000000e+01	2.686784963650674740e+01
9.794647497354285193e-01	3.400000000000000000e+01	2.720877106298938841e+01
9.822172058996108124e-01	3.400000000000000000e+01	2.753338257915726217e+01
9.846007347394051257e-01	3.400000000000000000e+01	2.784131710199053700e+01
9.866647856783667958e-01	3.500000000000000000e+01	2.813231024247070167e+01
9.884521801531054308e-01	3.400000000000000000e+01	2.840618038795674849e+01
9.899999999999999911e-01	3.400000000000000000e+01	2.866266916001494991e+01
9.913403567663993110e-01	3.400000000000000000e+01	2.890138817518306169e+01
9.925010579066754213e-01	3.400000000000000000e+01	2.912163956459874825e+01
9.935061836842379313e-01	3.300000000000000000e+01	2.932267664378020555e+01
9.943765867480964804e-01	3.200000000000000000e+01	2.950326701691759013e+01
9.951303247483413994e-01	3.100000000000000000e+01	2.966193637366842140e+01
9.957830349657141866e-01	3.000000000000000000e+01	2.979678923433350590e+01
9.963482587274515856e-01	2.900000000000000000e+01	2.990575788271478430e+01
9.968377223398315889e-01	2.800000000000000000e+01	2.998663432127838391e+01
9.972615803657356448e-01	2.700000000000000000e+01	3.003710196895641005e+01
9.976286262943383498e-01	2.500000000000000000e+01	3.005524724298045669e+01
9.979464749735428297e-01	2.400000000000000000e+01	3.003921210872028524e+01
9.982217205899610590e-01	2.200000000000000000e+01	2.998772360227334843e+01
9.984600734739405015e-01	2.100000000000000000e+01	2.989995337557279242e+01
9.986664785678366352e-01	1.900000000000000000e+01	2.977558729664595560e+01
9.988452180153105653e-01	1.800000000000000000e+01	2.961477361648173101e+01
9.989999999999999991e-01	1.700000000000000000e+01	2.941815064750535669e+01
9.991340356766399422e-01	1.500000000000000000e+01	2.918680128428897547e+01
9.992501057906675310e-01	1.400000000000000000e+01	2.892237984752447488e+01
9.993506183684237598e-01	1.300000000000000000e+01	2.862560057767707633e+01
9.994376586748096036e-01	1.200000000000000000e+01	2.829949823876704684e+01
9.995130324748341399e-01	1.100000000000000000e+01	2.794599308399121185e+01
9.995783034965713965e-01	1.000000000000000000e+01	2.756652648823401464e+01
9.996348258727452141e-01	9.000000000000000000e+00	2.716536966343252502e+01
9.996837722339831922e-01	9.000000000000000000e+00	2.674262651744166774e+01
9.997261580365736089e-01	8.000000000000000000e+00	2.630377280933280559e+01
9.997628626294338128e-01	7.000000000000000000e+00	2.584838947347913063e+01
9.997946474973542497e-01	7.000000000000000000e+00	2.537965297861056513e+01
9.998221720589961503e-01	6.000000000000000000e+00	2.489806733652907056e+01
9.998460073473940390e-01	6.000000000000000000e+00	2.440633129032817550e+01
9.998666478567836968e-01	5.000000000000000000e+00	2.390804001306850424e+01
9.998845218015310898e-01	5.000000000000000000e+00	2.339379838880908125e+01
9.999000000000000110e-01	4.000000000000000000e+00	2.287337882595304350e+01
