#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.220119912179334243e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.305049408227604069e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.408045414832428932e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.495345350349949420e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.564773198224062867e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.625672878706297197e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.682064132760127606e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.736155940231480699e+01
6.837722339831620033e-01	1.500000000000000000e+01	1.789670051992868594e+01
7.261580365735638143e-01	1.600000000000000000e+01	1.843858754256267574e+01
7.628626294338345382e-01	1.700000000000000000e+01	1.899401893849027445e+01
7.946474973542854148e-01	1.800000000000000000e+01	1.956392502405294209e+01
8.221720589961076797e-01	1.900000000000000000e+01	2.014453893529463357e+01
8.460073473940508126e-01	2.000000000000000000e+01	2.072892224415005202e+01
8.666478567836676250e-01	2.000000000000000000e+01	2.130849231960305090e+01
8.845218015310541970e-01	2.100000000000000000e+01	2.187455554468588304e+01
9.000000000000000222e-01	2.100000000000000000e+01	2.241947037152019817e+01
9.134035676639934431e-01	2.200000000000000000e+01	2.293738669750212367e+01
9.250105790667544348e-01	2.200000000000000000e+01	2.342486151023780749e+01
9.350618368423788684e-01	2.200000000000000000e+01	2.388071529155400441e+01
9.437658674809651371e-01	2.200000000000000000e+01	2.430530213231245540e+01
9.513032474834136609e-01	2.200000000000000000e+01	2.470047518896708283e+01
9.578303496571417552e-01	2.200000000000000000e+01	2.506832158515556586e+01
9.634825872745161890e-01	2.100000000000000000e+01	2.541119021926864008e+01
9.683772233983162225e-01	2.100000000000000000e+01	2.573091537527981387e+01
9.726158036573563370e-01	2.100000000000000000e+01	2.602883945630356877e+01
9.762862629433834982e-01	2.000000000000000000e+01	2.630583018449322097e+01
9.794647497354285193e-01	2.000000000000000000e+01	2.656230383572167142e+01
9.822172058996108124e-01	1.900000000000000000e+01	2.679827813881058773e+01
9.846007347394051257e-01	1.900000000000000000e+01	2.701350112702078121e+01
9.866647856783667958e-01	1.800000000000000000e+01	2.720745284856860380e+01
9.884521801531054308e-01	1.800000000000000000e+01	2.737964726078470790e+01
9.899999999999999911e-01	1.700000000000000000e+01	2.752947765440273642e+01
9.913403567663993110e-01	1.600000000000000000e+01	2.765619499576333595e+01
9.925010579066754213e-01	1.600000000000000000e+01	2.775911120299551982e+01
9.935061836842379313e-01	1.500000000000000000e+01	2.783759029129394236e+01
9.943765867480964804e-01	1.500000000000000000e+01	2.789087673991889815e+01
9.951303247483413994e-01	1.400000000000000000e+01	2.791842525523284735e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.791958798996318336e+01
9.963482587274515856e-01	1.300000000000000000e+01	2.789396534355154955e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.784116463948321041e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.776079135799918518e+01
9.976286262943383498e-01	1.100000000000000000e+01	2.765256175139665729e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.751636757256713750e+01
9.982217205899610590e-01	1.000000000000000000e+01	2.735194341990293410e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.715919211843621284e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.693797306449217999e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.668823397505234141e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.641003573130289084e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.610353529818389617e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.576904557640204629e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.540700987467658223e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.501829581472065200e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.460390523269461838e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.416508421516756044e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.370335388483324834e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.322045108062468444e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.271812499769583837e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.219820648581052325e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.166238013183776090e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.111201896431932568e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.054835133909348599e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.997204612549374048e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.938338993680414646e+01
9.999000000000000110e-01	3.000000000000000000e+00	1.878200922395631878e+01
