#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.229570131745786199e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.303171675653400996e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.379337321961207685e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.442495759573096059e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.507067468020984435e+01
5.130324748341368313e-01	1.100000000000000000e+01	1.573220651592319186e+01
5.783034965714177744e-01	1.200000000000000000e+01	1.638823973014649482e+01
6.348258727451623340e-01	1.300000000000000000e+01	1.704894511022121151e+01
6.837722339831620033e-01	1.400000000000000000e+01	1.771462189028802214e+01
7.261580365735638143e-01	1.600000000000000000e+01	1.837750012065126981e+01
7.628626294338345382e-01	1.700000000000000000e+01	1.902791691961537524e+01
7.946474973542854148e-01	1.700000000000000000e+01	1.965705359347335346e+01
8.221720589961076797e-01	1.800000000000000000e+01	2.025811040771481686e+01
8.460073473940508126e-01	1.900000000000000000e+01	2.082697028298256114e+01
8.666478567836676250e-01	2.000000000000000000e+01	2.136212992458166582e+01
8.845218015310541970e-01	2.000000000000000000e+01	2.186433029326547839e+01
9.000000000000000222e-01	2.100000000000000000e+01	2.233604489861764364e+01
9.134035676639934431e-01	2.100000000000000000e+01	2.278075656852287167e+01
9.250105790667544348e-01	2.100000000000000000e+01	2.320223406845185465e+01
9.350618368423788684e-01	2.100000000000000000e+01	2.360384552234069133e+01
9.437658674809651371e-01	2.200000000000000000e+01	2.398854083913800039e+01
9.513032474834136609e-01	2.100000000000000000e+01	2.435834083508382264e+01
9.578303496571417552e-01	2.100000000000000000e+01	2.471458420834246539e+01
9.634825872745161890e-01	2.100000000000000000e+01	2.505776986698548825e+01
9.683772233983162225e-01	2.100000000000000000e+01	2.538790311014848200e+01
9.726158036573563370e-01	2.000000000000000000e+01	2.570441144187810067e+01
9.762862629433834982e-01	2.000000000000000000e+01	2.600622291372745565e+01
9.794647497354285193e-01	2.000000000000000000e+01	2.629208996529608555e+01
9.822172058996108124e-01	1.900000000000000000e+01	2.656051729958520369e+01
9.846007347394051257e-01	1.800000000000000000e+01	2.680985770152891945e+01
9.866647856783667958e-01	1.800000000000000000e+01	2.703840372203055864e+01
9.884521801531054308e-01	1.700000000000000000e+01	2.724441821818893317e+01
9.899999999999999911e-01	1.700000000000000000e+01	2.742629735933114077e+01
9.913403567663993110e-01	1.600000000000000000e+01	2.758252391543731719e+01
9.925010579066754213e-01	1.500000000000000000e+01	2.771149215957771617e+01
9.935061836842379313e-01	1.500000000000000000e+01	2.781213672520424396e+01
9.943765867480964804e-01	1.400000000000000000e+01	2.788318911679364476e+01
9.951303247483413994e-01	1.300000000000000000e+01	2.792399512248172755e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.793370931026659676e+01
9.963482587274515856e-01	1.200000000000000000e+01	2.791195864059531218e+01
9.968377223398315889e-01	1.100000000000000000e+01	2.785859747246863805e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.777362325916416808e+01
9.976286262943383498e-01	1.000000000000000000e+01	2.765732099981489256e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.751004596470254526e+01
9.982217205899610590e-01	9.000000000000000000e+00	2.733254610596831924e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.712552211592228346e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.688990688976083376e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.662669121709132725e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.633699224920779258e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.602178266361868708e+01
9.992501057906675310e-01	6.000000000000000000e+00	2.568202011823454711e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.531865319405502390e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.493236088181379628e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.452361931596020383e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.409276774651832653e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.363966419639163874e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.316380689597184883e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.266433256624961246e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.213964091037659898e+01
9.997946474973542497e-01	3.000000000000000000e+00	2.158771983307979525e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.100567787794426877e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.038959872883884472e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.973462187355773523e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.903440108462392288e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.828124182282261501e+01
