#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.194994393732963900e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.299718927588026141e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.394581217318246580e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.462874319401217349e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.523350860925397043e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.584735680371169586e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.648248987282496003e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.713851897058158613e+01
6.837722339831620033e-01	1.500000000000000000e+01	1.780865101146541818e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.848276903860766751e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.914980614570063366e+01
7.946474973542854148e-01	1.900000000000000000e+01	1.979941042159517650e+01
8.221720589961076797e-01	2.000000000000000000e+01	2.042329134423767201e+01
8.460073473940508126e-01	2.100000000000000000e+01	2.101525017990257993e+01
8.666478567836676250e-01	2.200000000000000000e+01	2.157184953790599735e+01
8.845218015310541970e-01	2.300000000000000000e+01	2.209239627261614913e+01
9.000000000000000222e-01	2.300000000000000000e+01	2.257829899905487991e+01
9.134035676639934431e-01	2.400000000000000000e+01	2.303271566516890800e+01
9.250105790667544348e-01	2.400000000000000000e+01	2.345960407481249632e+01
9.350618368423788684e-01	2.400000000000000000e+01	2.386289931415942078e+01
9.437658674809651371e-01	2.500000000000000000e+01	2.424627150916764151e+01
9.513032474834136609e-01	2.400000000000000000e+01	2.461278468078125314e+01
9.578303496571417552e-01	2.400000000000000000e+01	2.496429405155136294e+01
9.634825872745161890e-01	2.400000000000000000e+01	2.530223634087094098e+01
9.683772233983162225e-01	2.300000000000000000e+01	2.562703955794066246e+01
9.726158036573563370e-01	2.300000000000000000e+01	2.593854062662753179e+01
9.762862629433834982e-01	2.200000000000000000e+01	2.623616963273852321e+01
9.794647497354285193e-01	2.200000000000000000e+01	2.651897737092950180e+01
9.822172058996108124e-01	2.100000000000000000e+01	2.678560613671157498e+01
9.846007347394051257e-01	2.000000000000000000e+01	2.703457922484582099e+01
9.866647856783667958e-01	1.900000000000000000e+01	2.726431964650988249e+01
9.884521801531054308e-01	1.900000000000000000e+01	2.747317227585932642e+01
9.899999999999999911e-01	1.800000000000000000e+01	2.765934201715865370e+01
9.913403567663993110e-01	1.700000000000000000e+01	2.782121507493275558e+01
9.925010579066754213e-01	1.600000000000000000e+01	2.795726170327565541e+01
9.935061836842379313e-01	1.500000000000000000e+01	2.806588774212684356e+01
9.943765867480964804e-01	1.500000000000000000e+01	2.814581708614798572e+01
9.951303247483413994e-01	1.400000000000000000e+01	2.819581227210380803e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.821480492456872824e+01
9.963482587274515856e-01	1.300000000000000000e+01	2.820204520015635552e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.815689412618501564e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.807895905313461427e+01
9.976286262943383498e-01	1.100000000000000000e+01	2.796803982164671964e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.782425806694616810e+01
9.982217205899610590e-01	9.000000000000000000e+00	2.764786648602604657e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.743931688284556003e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.719923817271937239e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.692851157114834848e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.662791600976625972e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.629841418240932782e+01
9.992501057906675310e-01	6.000000000000000000e+00	2.594105854802432276e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.555656985257983038e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.514585239657792570e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.470946231217308053e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.424763478065090538e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.376037360995524494e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.324733337645782427e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.270754446403596916e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.213939325759718457e+01
9.997946474973542497e-01	3.000000000000000000e+00	2.154068473485661883e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.090817005057653333e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.023767907493006390e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.952357482302173608e+01
9.998845218015310898e-01	2.000000000000000000e+00	1.875878103743581349e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.793438347819098766e+01
