#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.223458539692771119e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.290388021620968217e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.358645912262787192e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.429011929775207079e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.501593735075646130e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.576021227989260431e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.651524094867303560e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.727029083295674283e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.801244610925157730e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.872825549928669631e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.940590543684413305e+01
7.946474973542854148e-01	2.000000000000000000e+01	2.003720609486866167e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.061990609398527141e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.115723336099605234e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.165687440893064775e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.212833886018979968e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.258070268706511996e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.302155028062895070e+01
9.250105790667544348e-01	2.800000000000000000e+01	2.345610470040713835e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.388739786573848889e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.431650852298460208e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.474312338760062957e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.516587039149879956e+01
9.634825872745161890e-01	3.200000000000000000e+01	2.558274491909425308e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.599143644106698403e+01
9.726158036573563370e-01	3.300000000000000000e+01	2.638956233386647554e+01
9.762862629433834982e-01	3.400000000000000000e+01	2.677483553719163822e+01
9.794647497354285193e-01	3.400000000000000000e+01	2.714521788873204855e+01
9.822172058996108124e-01	3.400000000000000000e+01	2.749885383098900959e+01
9.846007347394051257e-01	3.500000000000000000e+01	2.783430521551503034e+01
9.866647856783667958e-01	3.500000000000000000e+01	2.815046344634075837e+01
9.884521801531054308e-01	3.500000000000000000e+01	2.844640502335927579e+01
9.899999999999999911e-01	3.500000000000000000e+01	2.872158309685294597e+01
9.913403567663993110e-01	3.500000000000000000e+01	2.897547280525629532e+01
9.925010579066754213e-01	3.500000000000000000e+01	2.920760931589687104e+01
9.935061836842379313e-01	3.400000000000000000e+01	2.941741822027622888e+01
9.943765867480964804e-01	3.400000000000000000e+01	2.960423139134862680e+01
9.951303247483413994e-01	3.300000000000000000e+01	2.976737500217852883e+01
9.957830349657141866e-01	3.200000000000000000e+01	2.990585162221276505e+01
9.963482587274515856e-01	3.100000000000000000e+01	3.001859156947113405e+01
9.968377223398315889e-01	3.000000000000000000e+01	3.010445840821313368e+01
9.972615803657356448e-01	2.900000000000000000e+01	3.016223049418621116e+01
9.976286262943383498e-01	2.800000000000000000e+01	3.019077709628571782e+01
9.979464749735428297e-01	2.600000000000000000e+01	3.018927492345510188e+01
9.982217205899610590e-01	2.500000000000000000e+01	3.015686772374426639e+01
9.984600734739405015e-01	2.300000000000000000e+01	3.009321988033396877e+01
9.986664785678366352e-01	2.200000000000000000e+01	2.999830097429102693e+01
9.988452180153105653e-01	2.000000000000000000e+01	2.987246564826641304e+01
9.989999999999999991e-01	1.900000000000000000e+01	2.971619143031882970e+01
9.991340356766399422e-01	1.700000000000000000e+01	2.953010527315590750e+01
9.992501057906675310e-01	1.600000000000000000e+01	2.931533070096758564e+01
9.993506183684237598e-01	1.500000000000000000e+01	2.907265796565331684e+01
9.994376586748096036e-01	1.400000000000000000e+01	2.880381480515136516e+01
9.995130324748341399e-01	1.300000000000000000e+01	2.850847561749144887e+01
9.995783034965713965e-01	1.200000000000000000e+01	2.819012239408139209e+01
9.996348258727452141e-01	1.100000000000000000e+01	2.784709577857888974e+01
9.996837722339831922e-01	1.000000000000000000e+01	2.748153862851140872e+01
9.997261580365736089e-01	9.000000000000000000e+00	2.709335776068124702e+01
9.997628626294338128e-01	8.000000000000000000e+00	2.668827289553792070e+01
9.997946474973542497e-01	8.000000000000000000e+00	2.626478817124351650e+01
9.998221720589961503e-01	7.000000000000000000e+00	2.582436139307288769e+01
9.998460073473940390e-01	6.000000000000000000e+00	2.536924844483377228e+01
9.998666478567836968e-01	6.000000000000000000e+00	2.490003002096133145e+01
9.998845218015310898e-01	5.000000000000000000e+00	2.442168572571477014e+01
9.999000000000000110e-01	5.000000000000000000e+00	2.393616748495785984e+01
